citation_id,citation_topic
7646a20bb0223c2631a2d8b2a6412941e0e1630f>29369b847daea006770b1ebd0c8415c29e13e058_0,point spread function definition for ultrasound vibro-acoustography imaging
392cfeda1ebb488c1506c7040266621ddb79c67b>11cbcb67914899e182b0799296f718a12ae5f92f_2,eigenvector uniqueness requiring strongly connected web graph
b853b28a9b4d7969341b77840292c78aa63998b1>7fb8c85ba1738dba2c5b2b193c4a1ef2a35ac2ff_2,mycotoxin production by Aspergillus species
48aeaeaafbdbbe24200ae0433f6cdb627e3daa8a>4389c771d9f52742cdf4e6de9360ab88370b70e9_2,MSGDispatcher multithreaded design using Java concurrent hash map
06ba6c467ddbad6b80bd78e169a4853491ad943c>9c9c8e5dfd7c90ce07c56ec6b7c33c3aa7c03817_0,peptide synthesis and oxidative elimination methods for SecPh/Dha
ab928a898f368f11f2bcc194857125b1fbdb4a1e>99d3c3b66d65dc2a7e6972a0b6a53f60e71eead2_0,restricted vs unrestricted parallel programming models
7c4586f08e71d444d58cd6ddb132f0141ed245ab>73199aeb415bdca499af764bf9830c35f9fa712c_1,CT guidance for radiofrequency ablation of hepatic lesions
5f2b6685eb54b7401049012bb4bb8b80b974c356>27ad640378517e7c1395dcbbec0d38d6761cf543_1,phylogenetic tree incongruence method for detecting viral recombination
0b3f3fea1df442338a6bccf782663c972dbbccb8>694eb242f826153de04b1e503d78623383a98a88_1,cortical progenitor cell types populating ventricular/subventricular zone
f6eec9e017dc394b3f41740428e7cf410f14ebc9>1d01b17251206c3cc82db8a7830cb5b164ab7579_4,PKBR1 phosphorylation activation via PdkA and TorC2 kinases
89c0f7294525dc774f3369ad50b211e17593cf7a>2c0d9bc374e2589eab2458de96c7bce7f1573f70_0,HPV vaccination recommendations and cancer risk evidence
e1a6ec43ccafa4929557b54c97f745bfc6f2169f>624f6a3eafff1fa93b3db2e372174e0609aec82e_0,"mitogenome gene annotation using DOGMA, ARWEN, MITOS tools"
4dfb4931dc40b938602f189e5627b8e3afe89e3f>ed3c94d23a138ca226a2287886ec94c957d4d313_2,brain activity differences during intentional memory encoding in schizophrenia
4445cba251a0c983b76acb84d3c48ca8713c65b9>b83fc70119b548fbd5ad03093eb3add669c8716a_1,cell counting method for stem cell population doubling time
d388588cbc8aef4f1eba7b56f1571191370f6e75>7348e48de2ad238df345015c6b9c42830bee728b_4,"effects of food availability, grazing and burning on bird nesting"
dffd50bba01572509a400e78d55ecba8ff5ac2c0>43acd5db7a773100a965db57e131141bf810afb6_1,optimal chromatin shearing conditions for X-ChIP in muscle
9a068a63f5ae85227863a972c7204903fdcca978>73619c0c3ee055ee31944e3a71119e9f68d42794_6,placental Igf2 expression role in intrauterine growth restriction
ee86ce788deafa1197d9c7138417c46cb9d77a76>6b75c9389ece004a68e219045e562a4a30822202_2,fish contaminant sampling and lab procedures methodology
6afca55d1e9fcef2540d5825c5379d3157f4e457>20191887f0c97b7e2c56a065854bd704997b3dd9_0,tenfold cross-validation procedure for performance evaluation
251586a3cf7540a1201040af2c54dade708ec8a3>0095d6db169b07e48276c816feb9182e36d8a17f_0,multi-conformation continuum electrostatics method for ionizable charges
2594d5a4fe56fd16b141fc870ffa202daee78435>14ae303b271f189e54ef5089b7b2d9dd22d54ce0_9,marketing concerns over overstated product effectiveness claims
48bf2cf9811847b4ae710280dc1fc17278d632af>f5df19d630d43a1ec4f2e343c710e000ae855183_0,multiple-pass depletion method for fish abundance estimation
eaac70064af5ef3eb408ad153bbac8292f474d80>680e6de113b40f19259f16684c147b9aaaa2af23_2,Crabtree effect reducing biomass while producing ethanol
01ed92ffedcf6beb1a83e731ac3360da9ac33a85>4ed0c16faebec92455e87fcc2c11ed7bddbc7e95_2,bilineal genetic vulnerability to affective disorders in offspring
10eb7565dc984cfb33ec1ded1116443e160336bf>4636c8a4c0266e76deffd596d7ed32f1b742b696_1,cognitive skills correlated with behavior in economic experiments
5199865176114cda01332c09c418f01af92da3aa>69f75a48ea9438d3fa72c7c94459aa3306c9a759_1,PRRSV airborne transmission distance between pig farms
1ebfdd5e4520b00fef2b7ed1c6769da34256b13b>6534758c49394c82858dd4db5268d2e0ac4f79b1_4,Madagascar climate variability affecting primate habitats
95d0e6afc2175ba9c0b1c2be4829064a13aca9e1>58c231934cba96039a7ac8cb84ee116a818b57e2_0,qualitative study credibility via targeted nurse participant selection
34e5a54ad266f52279a3eaecc33c04aa86d4dab8>f0ba230d3e53da034c6ddfbf2b323333cf3ca7fd_1,binary test datasets for tomographic reconstruction evaluation
01b514ecf50afd022e9cbfd948e0b9352ab8cd72>4e3a5a53715d20f587da65ed44a57a7b0ef78ca2_0,VEGF regulation of hippocampal CA1 synaptic transmission
972561ad60bd6dca69a129cd5337c94b2ef46223>289e464e64b304fd577abf00d9fffa629295f193_0,"octree data structure applications in ray tracing, collision detection"
7a62751d9e386a3b92b2cb85e1c02eaa0692d7e6>708fcea4c3490059f8c5d397167684e405901b62_1,insulin-stimulated glucose uptake assay in isolated soleus muscle
85211f8a3f76eb3538fc74c096f3dee38b21da8c>7322791117d359c63adce5d011a55a24fbb0fd82_2,"ER stress marker protein expression (ATF4, CHOP, XBP1)"
c355ad054560b7cc0e17b309ec1327ea34a1f5e5>a5bcdda1e07d1c091e36c7f03dfe26144b64aaa6_0,vitamin D intake needed to sustain blood 25(OH)D levels
04c3a9b5e265273cc5db058a32fcaf94d6f2cf14>47417fc827811106e4695ba4d64c891ad8ecd945_4,DNN bottleneck features for speaker/UAR recognition training
95842d1ed8a4e4d1808bb343cb3b4078823fb79d>33976351c24ef6de484024ceb0dad2c75f7b56a6_0,Mrgpr receptor expression in peptidergic sensory neurons
6bd3d6b81899b05097be5fca2d8cd2766569b836>cd5fd50d44267650aa5a113f044ee333a58c7abb_1,CB1 cannabinoid receptor transcripts in ciliary body tissue
fbdf3e1ec97f278a54b4a06320f1e69f1185874c>39a2446c1dece36e32c6773cf4e28306f07c8cba_8,NUPTs and NUMTs complicating organellar DNA copy number measurement
0896131d7153e9457af527ac1af638d1cfc8543b>1975cedc999a2ef2b0486628452a90ed863a8e4d_4,proline racemase and B-cell mitogenicity in parasite immune evasion
fb77c4e7eabf78a74edbb58a8f8c8093c7f43c30>25f7210be4449d4fec53f0bf97aef9764242306a_1,swim-specific resistance training methods and drag devices
a36968ce4a49331c6bc512af535d0138faa80f27>d758571cc91a869dda07cd4b0b250f4815052a2d_2,phase I kinetics of pulmonary gas exchange response onset
813ed88e4df10e73f82b1806b4616be982c6ce6c>7d1c3fd2b9f424e8d6f081c3dd530d004084c95f_0,histological staining methods for rat brain sections
e300bde47ff38b78bd09fc3566e9c3b5a0aa21e5>6cd197b734868a247cbe0564c4e856d68bc8652c_3,constant comparison method in qualitative data analysis
95c39aec660c32b4ea8aad1b70a965dfa5098268>9f1edb9cb0399a10bb9db6f3d6371fecfc2e6708_0,participatory action research (PAR) spiral model for change
238608d352dda1f8caa60aa6df4370f13023a6fd>80dacd865f89fbf22d9b1b054d6adadabac50d36_2,age-related hearing loss comparisons in mouse strains
43763b0d91805b7beaedd79f44057b7b5ab8f0c9>d499c7c0d3b907c1bf7a6f61c239599c02d5a1df_1,SICI short-interval cortical inhibition peak timing at different ISIs
c4e2dc179fd3c3b72caac41cddaed91bb4362a12>3a3d5f741d6ac84441603f6daf16f1f7b5451b81_0,embryo-endometrial gene expression abnormalities and implantation failure
144da377da520e0ee9a9342182ff161f2a6270ae>cd8bcc5b90a4498be55142d7dea46a46de41cb6a_0,metallothionein overexpression in proliferating tissue
1841abd0ed41a73f722a92a3a6a0f64ff08cf60b>0b52f45e6bb3a1d6c4dad07bdb343fd467fe4b46_7,circatidal swimming rhythm studies in ovigerous blue crabs
ce1e8a58d414724e9c73a7d152ef3242903925bf>2b5e5d9dc90e959e3e2b00cb1de475864931b827_0,antrochoanal polyp incidence higher in pediatric population
1a696a10d952c101df2b99eb22169124aa9afc97>84c9495dfca5f72b897fbacc00dc9c59cd5a9a0a_1,AtOGG1 gene expression across plant tissues
3242940f50ef76990fed93fc9b7b7cdcb792b89e>None_0,heritability estimate comparison with Eucalyptus and poplar studies
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_5,FaMYB1 transcription factor repressing anthocyanin/PA synthesis
d6f458aa4838860c6485e9463ecbb3bf9c9dd8bc>2f219696161f6c25c14cbb4d0885b8e8c81a2901_2,STEC as emerging foodborne pathogens causing hemorrhagic colitis
ca6452209619a651c65919776688b9fbbf2a293a>16dbaf87b0497693dff3dd58e891bdc75f4fadf5_5,multi-level task grouping method (MLMT-T) as special case
6baee6700629b8750634d3bcc8ce4e5b01311b0b>ad8e9b6329a4cb498d62439948af702a03aadad7_7,islet mitochondrial oxidative stress under high glucose (species difference)
9ae591d90ab897eac7b3c1c5bd86b715ff0b542e>0bd37bf3bd53986b957b030dcb23ae1e9d5c8de1_0,Gordian analytic placement method for large circuit design
4aeb44aea99c745e95a2f69ab79be3061b395209>04b25a396add685ca5773707c58994c32404bf0f_0,DASPEI vital dye labeling of active hair cells/neuromasts
9cf57d4abb851fb1b61020683b401452b5757069>3e35a2aea7c7e1a338fe955ef00df6d909a06750_5,echocardiographic proximal flow convergence method for mitral regurgitation
d8fb5c6e78bba8996decf03fbcd14569e3fcd790>c0cb8a1b4d4f4b5fbf381a5b320d291c94a92525_0,prolonged submaximal exercise protocol at fixed VO2peak intensities
ec1e98f09ece1c0595deca70e9adbe46685f7850>b5af4bf2fd53644e12e4345ea3cd7f4027ace764_2,cigarette smoking effects on caffeine clearance and breath test
0f4ac8bc0c70f63a5656653b9ebbe775edeefc3e>649f825a1b006442fe0b38cf6158fe64bc8a2f11_0,contrast discrimination threshold near non-zero pedestal contrast
84cebf3ebd3b9e276696befefdf6686db0981988>07eb2a8f277be18cd01f091727955617ce43b68a_0,LSD1/KDM1A as androgen receptor corepressor/coactivator in prostate cancer
c46611a37f40dccbd5b7f96400be5d5f7e0d6e08>28dcad7d012c227066072ffe91e2628bfa0f41d8_2,counselor training workshops with feedback improving practice
9ae1b1e7e933fb2f576010b15f9a9391d62dbbbf>cffa79e8b51efb3b1b88f33a4cc2d841773f6dcc_4,receptor density quantification via background-subtracted autoradiography
01e1225cef341c284d61819e8bbacd5a5ad21715>f28a4ba7707d230cbb161212e42c85c4c55c14af_0,hydrophobic clustering in unfolded protein states
bcb4a17f084607d301b16de5082a9205268188c4>c4017ac1741dc27236817f2e0029da4e19e5c22f_2,Conflict Tactics Scale and Domestic Violence Self-Labeling instruments
b1bae4314a3ff5d6e849159b3726c4bca409c78d>6997e68ec96edf6e7486aa9a39938ab08dd199eb_1,MRI exclusion criteria in piano-playing sensorimotor cortex study
a4d897dc6333c5723588b361830acdc99dca6a08>5ce3d1c8b9721ac66367973a5a9c33a5d78ae2c5_0,intermediate-conductance K+ channels enhancing glioma cell migration
952660f4a305ebc8bc46ea23dd1ea41464d6681f>6b1223f442606ef04c8c04b36f1cdc0efb14c560_11,"cisplatin use in ovarian, testicular, head and neck cancers"
c98d55e7f020dec25be388d4d4de1e61f28b6ce9>baabf87e24b5bc7e279546770cd8abec70add3b6_2,sex differences in soluble P-selectin levels between patient groups
faed1a633204b8a669a44574338d395a767b16bf>69b65e23b7af8708c7029c041baeba8d36177f4f_6,genetic distance analysis following human out-of-Africa migration routes
d8664d28646bc41fcf9b783d8822feef3baa0868>816a89e3e812d431844a7d8b71b68786c0476a22_5,MeCP2 role in promoting rather than inhibiting gene activity
d388588cbc8aef4f1eba7b56f1571191370f6e75>7348e48de2ad238df345015c6b9c42830bee728b_3,pyric herbivory (fire-grazing interaction) benefiting grassland biodiversity
9d75017507b90203540d5499b582fe8e99e4e8a3>df5a1a3c55faca49c3c2aef9559d7af5af1c7f78_0,cognitive/behavioral impairment in bipolar disorder linked to mPFC
e76aa6cb1891d91267485b128bc8a191ad6e27c4>4c028912303734d428cb7f7530b2e3b17471e655_1,minimally invasive vs conventional surgery complication incidence
82fe79e6afcbd138440ff430f3d421ca57cd1c75>700a5a6629197ed7d4ed6f72d37c3a185303b1e7_7,tissue homogeneity assumption in optical brain imaging depth
27c6bb2945f448f6368d706a79f1f824bf070b73>7c35cb226e6f290d14589b9325ab630589887564_5,intelligent home environment activity recognition system
636476286d6a98b5f782732d169bf431fec94b7f>2fe7a659d8ce9e6f024cebdf27511c8355c6ec10_4,cosmogenic nuclide-based erosion rate estimation from river sediment
3d28f4460e54687644998f11dc80ef0b28a9e8ee>e4dc2536ad108b8e20f16e5db050b4c6fce601c9_1,low sodium diet compliance and cystine excretion in humans
74665547a98e4561d25330269a917703d52dc32e>def7e8ee53ff09051d9b0124b934cad55d46cfe8_0,H2O2 role in osmotic stress-induced ethylene production discrepancy
d35c82588645b94ce3f629a0b98f6a531e4022a3>40efa8b8d2fb3597a62d8510f1b939eca7c1651c_0,morphological sieve smoothing of SVM classification probability output
4ad41457354fcb50ee899a5711b74685225cd09c>40abd6297628f467219eec1651a710a7d74f5641_1,humic acid effects on soil aggregate stability vs biosolids
e733b9cef2c3479448602a2a09aab5ba52dca089>bf5e560c687d5ae41662a5937570dfea8170e60a_0,3D echocardiography visualization of congenital heart disease anatomy
6ca73d4996f5d46d23f1e888cce4cc6632085570>dac9661af6b9ec746f884ace212d7932d7996fa2_0,nucleated patch recording technique from brain slice neurons
fe6a4f47ddf2f1c00f6bed7964250d157496442b>7680fde668eb1e7a085378d7b2aa7556be583f97_0,content analysis method (Hsieh and Shannon) for qualitative themes
47940f6e89d6318ef57da51343cb562e7190d6ba>None_0,antibiotic residues in wastewater/aquaculture bacterial origin
c90bd4becaf4f7ff7d7d575f735d8871a88134d1>1962ce0c3b9ad9290eb091be08c9972df5fd63ce_6,"metaheuristic optimization methods for scheduling (GA, ACO, PSO, ABC)"
55983bf759eab57584fb41dabd4f958fc8805df1>88ec359f23e0eb6a62b68128e59a6e3934349b23_3,Astyanax fish karyotype chromosome formula comparison
33ca777f580661887f668f0ca3d1ad74f8676056>637ec067ee6b9908de06d6ff09d29a81c00fbf5e_0,OATS osteochondral autograft transplant technique outcomes
fb690ee040b4be26b6df64306b6a943fa6224b5b>608e77c115c34ac3f8440281a60b0a8e3671736c_0,locally linear metric adaptation (LLMA) method
e53bd1a61b114a41a4c1ec5e3ce0b85f968895db>adfc7a1fa9984a72565d8dacbdc0754a0ab5e617_0,nicotine reinforcement threshold dose research
71d0e7a76201803cf7f0b66bb220eb8a5f1515aa>9835c225c87e5a8bb5e98e497985ce9134065481_8,skin commensal bacteria as blood culture contaminants
8d259d922653b6e65e82b4a6ab086786e14fedc5>3f04fe7f09f55e9e26bf2b01b9eea4e10c0b0ecd_0,HIV-1 sequence comparison between proviral DNA and plasma RNA
ec1e98f09ece1c0595deca70e9adbe46685f7850>b5af4bf2fd53644e12e4345ea3cd7f4027ace764_3,CBT test usefulness in evaluating chronic liver disease
68e0b14b5364ed0da72cf326c1d6f6567f4dfa0c>1ef54a81fae7a5ffce252542b5091020f32a22c9_0,lung S-nitrosothiol depletion in inflammatory lung disease/ALI
748d62e6539e0b804f12e9192ae79202375008d3>1ba55fe9e4dfd254eeec830260ee384606f19b46_0,"interstitial cells of Cajal survival factors (Kit, 5HT2B, Ano1)"
b1014e6d77825ed140a2c1adb102a7043921ce84>53f12e41f69e21b54ed6d1caaefe3beddb33f5a9_0,cognitive/functional assessment battery for elderly cognitive impairment
291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_13,local-scale clonal growth pattern analysis of plant shoots
00981bef644c8d2900520d5c12bf3075fbaecf8c>aa1c5852de0a41832850b3c44fbbbb56258c452a_0,matched-cohort study using Canadian administrative health databases
078f7f373c12ce031d896355e33abffc68c2018d>7d8d9ae9031603deb88736b4bb07433593add740_11,clinical isolate collection during P. vivax treatment efficacy study
7aa72b62e96424e5149205136a33fbf32e79edea>379e196dd26e5f60fe91c6d2d02c42bc4fe0e735_0,SDQ score cutoffs defining mental health subgroups
e397527a7732117ef7f71d195c7ea8b7929a494c>26ff9b67b4ec18c6deb2b46fe9e73139d5ede638_1,Vibrio anguillarum gene cassette repeats similar to V. cholerae
8f03bef964ecb47cd0379cd14e5e4804e4c09cab>7793416bbf1916d59af727e0b34e780d6477fcfb_0,swarm robotics path planning algorithms survey
acf25d8891760616a5d1b1559d417da5a828eb8e>0caf766f329fd37a699a5c3ec62aebb1c9d44f1a_0,via-point trajectory planning model for movement/speech production
4a96895c69e4e6c7c48bf3a65530ddc4d64db7f9>192e0d74a220a19b88bc4729625c1125ff036655_6,force pattern prediction based on prior sinusoidal force studies
ae96d2c340c29eb94b0fceb3f45c22b8a46ef3fb>888e61c2deabead3731e3b99d5ba5980fb997fcc_3,lip hypoesthesia assessment after SSRO using TSEP
f60f30a2374043a26b6c509bacd16d53259a6176>6337463eecb08d3ff5bc1f90ac54eac48d82c797_1,forest carbon accounting and silvicultural management studies
dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f_6,anatomical landmark method for breast/torso coordinate measurement
5ebbc8c444c9c9f13ad0041afe9bbe1562786e27>7da35d6cc5835aec7b4c83390518bb4d32f63ba2_0,sociodemographic predictors of complementary/alternative medicine use
c7a2b9fbee5699217a9fc81f105c171e3c47e89a>2eb15a481fbe897a77355c8f44bee1a0654bd8ed_1,diagnostic criteria systems for schizophrenia classification
d8ea70afd1e56a686e11963e345b0b0736fcfa26>96fdb9a81bc3876c1f0fdcb49a0d33c32efb486a_0,rising thyroid cancer incidence with stable mortality trend
591a6335cf275c26c5105ea4de2bd221c5a3f667>da73173409a7e93664d9d9ba1919b3274de5f36b_1,ossifying fibroma occurrence in mandible by age group
f07d8ad476a8e4e439f04d306cd1af76034690b2>534f6b2dc5dccb8ebebab56b7fccad513c260a99_0,grapefruit juice polyphenols reducing inflammatory cytokines
21c44db71f8965dd970ffa23bcda403fdb306aba>7fa4f05dd489b6dd03065069f660c89328337e18_8,symbolic summation algorithms minimizing sums/degree in summands
89bc27533ecf86b182af77d875d71be235d97372>9504d6817b4f3b2831034bbd25ba983d51bcf9f7_1,"neural network localization of empathy for pain (AI, IFG, aMCC)"
2cb4877a529f8cfe68115ff628677d12d90e9561>01f8ef1a7e7e9c2786578a1687e6cf03df99d7c2_0,"ontology-based provenance models (Provenir, PASOA, OPM)"
a02ee8d7647d5847b85284073324768608d41a80>b43210ca95b49c420f126134f7a2f1a6a0e0c2b3_0,impaired decision-making and mu-opioid receptor dysregulation in addiction
110a09f28362c82c31316fde1ee74ee83306b352>dc009057725ed7bc2e0ba2648e0de1d13eda2cdd_0,thalamic hypoactivity linked to attention deficits in ADHD
8ecfc23f2ccf8d967a57e340b871750e4a5dc18b>5caefb0a09442600314cf0fdf10fded1168997e8_5,acute hepatitis A rarity in Taiwanese adults due to prior immunity
1e07b16fb589780721887f60271a8b1c2868fb8b>40c5741dc18ca03e625306b5bbf6622d097176a3_2,species habitat generalism compared to colobine ecological requirements
5c110892548bfcdf7fb021869ddea591976a5e2e>b1d90ff2a46e70bf0d7203ef558bdfb0fddacb20_0,GFP reporter plasmid construction for Crz1 transcription factor study
f0f50c1b06bed27f5402d6e10c79225c6561ff02>d35ec87b732b10e59116e7f3274a1a651f5034e9_0,absence of urothelium-associated nerve fibers in rodent bladder
032db5bfa33660588cb3d3e7fbf6ca249b45b215>33b46a08a2c7aead9108df26828290f3c5516136_0,effective population size estimates in European newt populations
290fd00f78d3416d7c956ef3915f0bb751fe857e>2eed68f07c62b5e7b6db8a604fd1e1746bd360cb_1,validation of combined statistical-biomechanical prostate TRUS model
9c98aece230c5879d554b4646eeab4b95554b627>d1ee5489f60e6078e9ecdbf62863374d14e4d643_2,nuclear extract preparation method for protein assays
32368779da5cd14242199f160aa71995846d959e>7c1efa2b08985b9a2c2ef8aea0b7c92c039e2c6e_0,CORBA-based distributed system implementation
37f87861e394d01fd00aa3c3bfa5ec7a0535639f>f2f4665d00807c2dca6c852893d3db0ebf13edb0_3,daptomycin activity dependence on calcium concentration in test media
39aca52b748a1e8969413295fc736ea90fd930ea>b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532_1,transfection reducing blastocyst development in SCNT bovine cells
a2c3de455c882a92868b7b6e7e5c7b303551dd3a>42f4cef937ab22acef516f0e5f5779397df91074_1,handgrip/HDR reflex response task methodology in aging study
e4381e08dc4560734aa844b63619c29f3ca7b4b7>5d53f75d1e3aad4e9d7b9c280541cfc3ff7f9bae_2,vesicular glutamate transporters VGluT1/2 expression in hypothalamus
1d1eba4d66ace13e6e53d6dcb6a42ecf928110c8>cc85aa1d3e64e958db4365f89ad8a884511e698b_0,mutation rate comparison in pandemic V. parahaemolyticus vs other bacteria
a289de92de2503b632efd7acc13080ab026986b7>38f44f3fee43b4cdf4379397d519bc60aef59d24_5,video-based fish species recognition on FishCLEF dataset
15773ea7112a6b3149fe55d7c9602b23375b3705>78d26d223331a183fe108eaee8cf1b444e09e1b2_2,avian egg incubation period duration observations
9fa29370d26df3116dfd726c06aed496b446ab62>8b30f0bc638f461b51aeeb2977835e8e5d7799f1_0,GIS use for healthcare facility access planning in developing countries
a828f4add27fe61eccf15e1b6626825b42f24def>fd6db9a231183cc6c48b027d652b518bdcdc634a_4,IFN-gamma undetectability in PEL cell lines
6a1ba260235660501c2b94de144834c881fde648>f3004459c458eb0d3d4424b62b9f659fa60bab5b_0,"gene-pathway association validation using NCBI, KEGG, SEED annotations"
41ea47515444ef4cce7af0925d302e5531d50f76>06088e91172728a03f62d9cd8352014356c10e47_0,MEME motif discovery tool for biological sequence analysis
c65d4942c87a5814c7eca2ad33479a4529c1f611>6315197b93d5e0e29d1703e7ed5f77c09d4c06f8_0,firms benefiting from promoting science to attract talented employees
f06ddde2936649ea013d3b482ee548a67caf78dc>bd23f9a2452d16b3fd6e5261e62f227db65325fc_0,"software tools benchmarked for subgroup discovery (SNS, DSSD, APRIORI-SD)"
3810f50108b818e1fabf7b2a1e898af0c84728a4>88e8916cb71fa6858c95e7732ffdf7632b4ad016_0,okadaic acid and phosphatase inhibitors for protein phosphatase assays
e9f86da9170a5efdb7976417430367af5caa1d7e>c27319a464d5003333c787e2b3a64be96cb15fa2_1,SPL7 as copper sensor regulating GTAC motif target genes
15df16647fe08cfa55f6394466051a15de669bc0>6df06870159aba56e4a428513000e7bc4de96003_1,EEG coherence topography differences between attention states
9d1c38923868aad077de91a389a27f72d592d329>badee7f8b87dbf9d38775bebaad489d664fe0ef3_5,muscarinic autoreceptor loss increasing striatal cholinergic tone
7e1b01ba05f48e0c27dac162d47d93d63d1f980d>None_0,NF-kB reporter activation via Ras signaling in RelA-deficient cells
349fe6a50948191201e0defe28518965e1762eb3>969f790fc0ce3af2df25cd714b362d5e680059e5_1,22q11 deletion diagnostic yield after increased nuchal translucency
c372d01f41c9af19d34cc8ad3745593740fb51d4>c428493c4e5af25f2c04bc5d139e4500352cbf7a_3,citrate synthase gene induction under stress in fungal mutants
3681cf18350d348acb4b27db3af37e7428670df9>b62430598576f433ed7b4c5c3d44000c236feab0_7,video quality assessment methods tested on MERL benchmark sequences
65ab6b0103d5e77527d53271e9e43548a60aca60>5eed110e25b6247d9dcc3962a59b2a08e2b937f3_8,traction therapy vs NSAIDs for low back pain comparison
34b9d7ff9352afa429d2a2432cc709b1a8a7dbb6>714bfa1bd99ae52dc2546cca359bdd319e48a16d_0,measurement interval effects on observed effect size
91e70dd09e2f11ae1fe9d50a158e0897982c59f5>4df6b3366a6941eb537d4990fa82e963205feca2_3,CagA D motif in East Asian H. pylori strains inducing SHP-2
93301343428d340475a67f92773e674510ce7894>448f6f2745ef445ded356531d37d8032f3558992_6,peatland specialist habitat categorization for study region species
cb880695a3dcea216d827ecc2300cc0186840e18>cfdf067994e42344e042dd2397806f1e299b2c3b_0,pediatric ventricular assist device steroid protocol reducing inflammation
1d8d960f4c1bcd5fa93039b0d2f7e8c82e2b4d6f>f079647502ea163587ef3b85719bf50dbf9c36ed_4,ADAM8 expression in the thymus
6d14388025cb78608ed5edfbe09fb1abf9c0baad>4c867e3b75d1a25d41b0e80681036904f4435127_1,Schwann cell dedifferentiation and growth-promoting phenotype
3ebfb729621e55b8d9439ddb58074a342e7c1207>ef00264a745c3fc01019f8483502fcec7986e0c6_0,HPA axis activation facilitating cocaine self-administration
7b11b83da91da0903da1ae4cd7c9d9c63ce8db83>e8578e9403ee61c8b8b8d5179348c729e3758702_0,force-frequency relationship and calcium handling in heart failure
8da556580847954f7df6b843c5f79893ee25468c>681448771f8516a985ee4a77ec9f4e7ee316de74_0,surgical drain placement technique after major surgery
e8843a992227fd1e56de3bceec20ec399e9c8a80>049d2b89b62bb7917c77ed043db74ec7cd5d4dbf_6,reference range for free light chain ratio by patient age
887281910e39c14ab986cfb8543b2230ca9a9599>bd9c815efd811ac826d99e2dcdc94fc1fcaa43d0_0,supraclavicular nerve grafting as standard surgical approach
36f290f788985123ea50de0d224158ce441c0d9b>3881eb782385d8e7f7921c79574137db1bb99985_1,European vs Bos indicus cattle GHR gene structural difference
19d912a4b49f0aae03d5ce661242a427bdd0c320>4f063779f013bbb2cfd61af3d29aab7ee09c9ec5_2,increased mood episode frequency in bipolar patients on antidepressants
f0d6ec545c2489bac5c0da74f8a1fc48da673df3>d1a5938000f9abacebfc1285387aa0355c26ef81_0,replication fork uncoupling generating ssDNA bound by RPA
30cad7311fe88de5f8eefe8bb52766d95cc19808>4a76cdbb659999180d3f5295d6c619339cc507ee_0,autologous tissue transfer reconstructive surgery outcomes
358fc312439023a7a17ca818749570e29711b68f>27211ed68a7a00f1df0121fa1890a1b2acdd1a88_0,word embeddings representing contextualized lexical semantics
