citation_id,citation_topic
4a8927d37fbe3a0e975103534fbfa8ef7a016989>a6a4a7b82224739378273f1fdbfeaaefe92d506f_0,bacteria and fungi concentrations in archived African desert dust samples
7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b_18,"gait changes (slower walking, stride variability) under dual-task cognitive load in PD/elderly"
f79a4e3e4a3e14a9f08c75c3ae911ab6547d93ad>b1aa9957c076bae108ec3bbe36fdb6e163eaf8f8_0,nonunified vs unified EIA generation methods comparison
e91511efac9fdfb0a8a13f904c347622e57b194b>3f794277a417b8285a1758f1e8b029e07d94d00c_0,low-level laser therapy for chemotherapy-induced periodontal inflammation
babdbb408f442cf41b275fc4b764f82d072b22b3>e6c921ac1e0b31c9a5d79b7414c9627ac46145d6_0,longitudinal bone mineral density changes in HIV-infected patients
e022722e6dd6656f9cd1d6662aecdd947ed3c994>9e2b8002db0fecc57f15aff4e82d6be0fdf8b2ae_2,embryonic cerebrospinal fluid factors affecting CNS development
2b3978e4aabbcc87cfd4e7363ec7c93be38c55fd>8919a3f010f0daba47aa01783956acbadd41a9e7_0,West Nile virus public health impact in Guatemala/tropical America
3ad3837dbb7812a0baf839d8eb88f50035cab156>6b85dce37b745ebafac661f6fad5bfad943f1513_4,House Ball Community status hierarchy and Kiki family scene social structure
4b7fb669b26ad84ad0e373d2f86c092e4d484de0>cac61585d7387b0bc03739e06a69413021094014_1,PI(3)P role in autophagosome membrane formation and actin assembly
95746f1690aac138821596f863097e851d462976>a7a252d73ff0f63ae9d444cded332c8c41552e28_4,effect of divided attention at encoding vs retrieval on memory performance
e57e58569dcede6b8af27bc468f06a249371ea75>38211dc39e41273c0007889202c69f841e02248a_0,ImageNet 2012 classification dataset used for experiments
0cd0fb36362d4b4a17eb57ecf952c553bac85c9a>104773ef83b4af176d9eb918ec59c6d977e0d99b_1,LC-MS/MS quantification of ramipril in biological fluids
27525b18c0c6351dc475e45b3c7748f8a048fa63>2c2f3315284dd57432148344e94d48e55b515a29_1,empathic response strength when target is a friend or romantic partner
d55d5fe23aca2308d410fdbd773ebba2b6330f2a>14aa51b6b8daabb96eaae7b752e77a0039f52c21_0,TRES/PromScan tools for scanning DNA sequences for transcription factor binding sites
9f2ba7049ac43c969f81b0677d7c78ae823df342>5d39764fc20a2338ebe1a22a5a30d48364f6e73d_4,hClC-1 channel expression in HEK293T cells via calcium phosphate transfection
8670d434e4790ed69f83b8d75e628b774da31321>7f6c22235b5f9f7d685e744605fcddfea43fc80d_0,mite survival at low humidity and seasonal allergen production
ec647520f2e11b85cbb41f8b22ecde9101808252>6e8f1de37e17e37af6dc4ddf769ea80e0bf03c44_0,CSHCN Screener and CATI methods for identifying children with chronic conditions
52d3a25781a4ce2ff4f7ccd85a3bee74ce8ebc95>ef9fe70c411e47e908a55d34b8a223d8cca1179e_2,alcohol impairing processing of distant HIV/STI risk cues during sex
6d9003fa2ba8a188414783d001863230ae1da804>765e5837332a6bfdf9e303d25b4313dc2db734fc_0,hemagglutinin HA1/HA2 subunit structure and molecular weight
3cf1b87777c92c71aedc594b90d505f5cad730b0>77f74957778b231863be073afd1cdc51c5ae09ac_1,extracellular vesicles carrying mRNA and small RNA cargo
fdb8ed479d4c7908bcd2918cfa98308cd1f40ca6>597dac98bab25df41b1741bb41d79a155fba257a_1,corn/starch-based ethanol dominating U.S. biofuel production
b9ff1e295a61550bd6855625293c325a6b855c78>8302b3451ff77514ee57201f81d6edd23365bd00_0,correlation of multiple sclerosis incidence with low serum vitamin D
3fdd1ae688f76196ede104365c5d0e9cf8727804>735447eb042379874b08541995f54924534444cd_0,dual-dye efflux method for isolating hematopoietic stem cells
b355316ca8197745026ed37301f87b48049246c0>3e131089923c0ad5d22a00c1619b8a46fe3854c9_8,lack of dose-response for CrEL-based paclitaxel doses in breast cancer
2fdcd0a26a7749af1d135ac11851cbdb8b29e283>bce1ad08961b82b080dbebec9a7d39e5dac26277_0,infant mouse isolation vocalizations as stress/disease behavioral markers
4b06a64aa5c7cbdd411e55c1d9c5f24e979a7268>a3083f8d0f51221d2e191ea515535025698e09e0_1,IP3 receptor and PKC distribution in olfactory bulb layers
046ead147491b34d03b56448acb919b0d5ec798a>7c41eca2ef3a5350521e6e23d5acd890dd41a908_1,measurement methods for cardiorespiratory fitness (ergometer vs VO2max estimation)
ad4e0a20046326e3bb7a6514d41c38bf902aa69c>1959ef6015c3098b4bd4fa6ee8b76479fad3a390_1,FSClow OX1low cell population identified as microglia distinct from macrophages
9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f_5,confounding effect of DMARD treatment on PD pathogen infection studies
bbe293f034231a8751ec8c6090855960850cbf34>ec48ab15898bd491f1e8fdd20ffc833ab1400e07_0,progression rate of undifferentiated arthritis to rheumatoid arthritis
f92ee4af334b6218ccc8dcc45bcc96af59c190a6>aa3d7a72f3ad9fd00cb9b8e683968489cff824cd_5,neurabin I/II actin-binding proteins binding protein phosphatase 1c
9e6854c2cc69efcc372b9b1ca85f1ee8526e50a4>e1ca362376e6ee706e1f54aefae8fd9374cb8c3b_0,"network properties impacting traffic, epidemic spreading, and control problems"
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_11,medial temporal lobe atrophy correlation via neuroimaging biomarkers
bdd52527689ce0cf6bb44418eaa50bd3e0db7a9f>d271461fbcc264eeac7a453ec5d4c49d372732fe_1,alphaIIbbeta3 integrin-mediated fibronectin uptake into platelet granules
3bb7ffc611d7e254ffd5e17d51b419e7bc4542f0>d2426236ccfdd84af206eca9209d88a16b290ffc_0,cross-species consistency of AFLP genetic variation results in plants
d70dd0baebe49021592542aaed6b54ad2d8b0694>0e93ee53213dfe88edc7fc98441976f43eeeca04_1,FDA recommendation for daily symptom assessment in IBS patient-reported outcomes
bfd36aab3354dc707e0e3d1bb2e303d80763be7a>204d5520270562a13510f3a8f9e38cc4e6dab858_1,medial thalamic lesions producing memory impairment comparable to MTL amnesia
3d2b783107c45ad6b201ef09e549f161e5c2bbbb>fdc650b26cc9d9ae43b57a8fe65a1213cdb14e8c_0,norepinephrine turnover rate calculation from kinetic model
0f1260e0e0c05798003dd45da20634205fa68374>c0e07cbb464ab646acbab78e8624c9ffaa0e469b_4,long-term cointegration between labor productivity and wages across countries
9c94d0557f3876da078f9c3f7bccfed346ad514b>fdde0456f99bfc8e92ffafa3bb93366396ad1ea5_3,dispersion-shifted fiber suitability for long-range Raman-based distributed temperature sensing
1e07b16fb589780721887f60271a8b1c2868fb8b>40c5741dc18ca03e625306b5bbf6622d097176a3_4,endangered species sensitivity to habitat fragmentation and hunting pressure
b399867c56c1512fdca33228f9bab117d7fe9607>05cdcdefc3cd70ad3d4f29350c95c2021f4c2753_3,alcohol and smoking as risk factors for chronic pancreatitis
f473f30f0bf35b7e97874cefc66e9a6dacc4eae8>f5191ac6456c5df72545a8ddee851f0c4fbe378f_1,definition and classification of lesser-known timber species
18338cd6134f8b663574072da97cba18f3ab69e0>39dc218eb5582e861e53c8451586786cfaca08ec_3,spatio-temporal interest point detectors and descriptors for action recognition
011d2b6a70fc719b53d76a5f3eb9fe30769590d1>67dc4b90cb7c2d09dcd7fcd8b09bd65101f2f3f3_1,neuroprotective efficacy of a drug shown in vitro and in vivo lesion models
ce2ac3ea88288376d8f7cc615fc6028b09851724>1176a93e8729d869188d36504df2f75845d0740d_2,GSK3beta regulation of IL-17 signaling via C/EBPbeta phosphorylation
8a41522c4ad7c0f44dc0129364c34fb77622c8a5>cef55ad9f51ba5fc149c283fb22c9be84e3fd231_4,entropic lattice Boltzmann method compared to standard LBGK model
7c78c9f3cd0cdfcb6a1ece4f66c01faebb5dcc74>d4a2bcb4cb90a2fda1fecb767a58cc40ad8d27cb_7,anatomical distribution of skin lesions across body sites
352ceaa34a3ea84cd175095795c4193ffde3444c>8fcf68502233c7cbf2360f126781fd14b54d265a_0,computational cost of DTW and EDR time series distance measures
06650b7933691b5f50eeffe182808ad8928cee33>970c5a1eea3de89f13f1c5583faf8691077ab02b_3,land use change and agricultural/bamboo harvesting disturbance drivers
f07e418b5b4b4324cb0d098524da81d814290a00>51bd7b15a7598ea7d5751617a425389f2506eace_0,estimation method for heparan sulfate molecular size
0edf5a8ec406aea6aed6c93a08b70f9d4738108f>36abe0ba3c5932ee3890052e9c8c7edcd25729a2_0,conflicting evidence on interpregnancy interval and pregnancy complications
d027944b763cf6b75a4a22f0e6234b6bb8d705b7>a05abcbf3ae4ca37dde0e44cf7c4adc76b5f4920_2,variability in pain sensitivity after spinal cord injury
1eaf1bd4454c4c155a43bb8726ecc8a3b12b460c>a1d4dbb2e6de1be785c1687115ab3b81e89fddf7_0,kinetic model proposed for glucosidase II alpha subunit
9625e4038610d5a9562c4c3a9ad89900f64d6495>bc5c799ef366d4a10958ce745a1ded3bc6767cd9_1,diabetes and hypertension as risk factors for radiation retinopathy severity
291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_2,high genetic variation detected in moss species populations
a9fb26cd65893920fee00dc372b6f05cbc46f746>6254b34cd9801be48ae4149e013567891a0a25ee_0,absence of gender distractor effect in Romance language production
2e01fd3af50f2f962f8b98714255a3abb9ad70a5>4898abe63e8cce53cd50415f7bc86faad0ff9061_5,diurnal patterns in network traffic matrices for flow monitoring
be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4>a7712eb406fe6603f4c106def99783fdd7358932_0,circadian rhythmic expression of Epas1 mRNA in mouse heart
fdd1061670f5c3ae35a548c03d476362ec3d3408>17824d6dc2011e27c3736cfa08782301da0de06e_0,aflatoxin-contaminated corn feed preparation for animal study
21a1e6d00e97974961b6416002443f175db7fee2>734715f85748a87a9808c740393a4be43de7b152_1,newborn screening program for congenital adrenal hyperplasia in Philippines
c8847eac969aa25c150cebffe64901b6ce95d913>97dd64362e69cbf1842ad144bd2c3a3b24ac2de7_1,BmCatD RNAi effect on programmed cell death in silkworm gut
a07a6f5c4e1192778bcb50250d0eff4857066632>9beb6e9503a5e38124887d4d40c7845d5a06e7cb_4,comparison of endoscopic vs transabdominal ultrasound diagnostic study counts
15773ea7112a6b3149fe55d7c9602b23375b3705>78d26d223331a183fe108eaee8cf1b444e09e1b2_4,replication of incubation test findings across different animal cohorts
5da3d654c890385d284d0845286bd9d26e77d036>ebbac2abac129b92d95e3f03499ba36bfa8bcf32_2,persistence of unknown Leishmania parasite strains in HIV-affected populations
56ee016c9cd0f8f34f2bb6077588f324e18911f5>19563f3b3e37be587269ed89e48058662acc2041_0,phosphorylation of PHT1 phosphate transporters in Arabidopsis plasma membrane
ef6ef5aee25a2b153a7c55e2899b2a73082451e0>a867147facea7cf7d2c288b89bf90b2b5d0ccc00_0,negative impact of Aspergillus fumigatus sensitization in cystic fibrosis/ABPA
da2a80ac34255bd566db0fcb01f9a4d0877cc43d>1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2_4,carnivore social evolution as a natural experiment model
049b42404789093f7f9250dc8d01f8506ead8084>8ef70d9f439ba4acdddb480b6b6a4f3165dae7d0_3,reduced specificity of DFI media due to non-Cronobacter alpha-glycosidase activity
5ddd341c20f323d736e9b3899ad20561c9bdbeea>8f2cfced117e54b3e1ba97b0e43f34e0ec747952_13,detection of seed-infecting fungi via culturing methods
005c696e32b8cbe785bbdc8f49fa7e796603e6ed>6c6212d3e4b8b241c900fdb466ed681cace73d70_0,dinucleotide/tetranucleotide sequence patterns determining nucleosome positioning
799568f3ec590f5b56f49d9fc1c188d5153e3c06>52376e2cc3fa093b31caacfb72b6592baea1a71a_6,upwelled North Atlantic Deepwater effect on interhemispheric climate synchronization
0927b46dae26d50446b76400c7f669600e2d57ae>4ee1aefaf7c07decdcccca52c96e75b434be76c3_1,benefits of strong diffusion MRI gradients on the Connectome scanner
4e96d5fc69025d76adaa96e03553157127a30873>18dfa65e2cc4b8fb492383d38e8556712e57e287_4,whole-brain fiber tractography using TrackVis software
9660de362f591a7a14fa0171ba24dcd21cf25b88>487d8e54e5946cbf917c6a1cdeb23ba1cece5f5e_0,tumor origin from multipotential progenitor cells and Ki67 labeling variability
ed93e80a54ccab0206d1668ba3e85a7ce11673a8>f9aeb36115c60d7b94d2f162b44d95421333768d_0,age range comparison of Division I vs II collegiate soccer players
072afc864dcbb4594e560760554ed5c8665ee125>4de8a5879be9e7f4274f8e89fbf5b85b4a3d74c0_0,"genome assembly pipeline (MGAP) using Velvet, VelvetOptimiser, GapFiller, ABACAS"
79675d81e37661242a107404b03fbe2fbc57c290>78ba220956093bccb26dbd5df860e9a7961bedc4_0,MRI-based geometric model of failing canine heart ventricles incorporating HF remodeling
44573614b7d8a92de278cf39c949548fd76fccd6>806b61d4884b04cb8369b8a86d85ab4fd3a5b819_3,instruments for assessing quality-of-life impact of hearing loss
c699aa4dd0ed83783c22909d0324f57f2151538b>9abc09423aa2d8ada2027e28470d963afc183287_2,Schwann cell quiescence contrasted with activation after nerve injury
3c3df630c2d5fb2b331495151d523dec6e92d864>0bba94a20b2ea55cef9811ce14a31c8a6c285e5d_0,effect of a plant extract on diosgenin production in fenugreek seedlings
29254a14fe64f6871d73486a7f42489051d1d993>e1cd0d8f4a0dd146e2ea02e3a4a129a2736dac66_0,Merkel cell virus and Fusobacterium links to specific carcinomas
6a7fb0f6394e502417b74cf9b0270840b1c5a11f>2cb559bae95b38d0c7b26c3f48c81d88e6207526_0,electrocautery-based spinal cord pathway transection method
67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3>85b04d25eac459fab2870ae995d01b09a6d65e1e_2,"pre-collision separate river system history of Indus, Brahmaputra, Ganges rivers"
71f866606d4da2e8d50330a84539304322708d41>8d838a0149814012028afd883fb7dc7a51daa078_0,hypergeometric distribution for motif fold-preference p-value calculation
403be1b4e5ac775d46700814b76eedce4be8441a>0f3ab6835042ea45d2aab8e4a70151c11ca9a1d6_2,topic model based on latent word-topic mixtures (Griffiths/Steyvers)
dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f_4,marker-based gait analysis across different bra support conditions
1e91e6f950daf8eebff5393bfdc85e22911604e1>fcf65e4ccbfd7cbaa79c442fd83c616a5b76e6f8_0,"PCR/sequencing of GBS virulence genes bibA, fbsB, sip"
91fbf2dde0effb33bfc88008decf43476dbb08ed>06e8eab4c7673fe38fd7dfea8879712a71e3a537_0,brain atrophy on T1w MRI correlating with tau deposition in Alzheimer's
41829c1384f0a89af374c23946e7dd8b8a13276a>0b667601f8bcb172baac53194e2e480aeb798fef_12,enthalpic signature framework for binding thermodynamics
0eb995565abac581fca293f6648e0bbbca262ea2>0593fe46483ca581bb7792fe9c3d9d16fdd76ceb_7,balance of protein synthesis and degradation determining skeletal muscle mass
1e7d832a74fc49bd36b58adfdbe32469ba099fb0>cece5b93ccbda8dcb7219638d7828881d33f1643_0,semantic interoperability research extension in healthcare domain
01f0261418e97b071c33201e37834bd5172bae74>795ee332ff1a3fd0c6b79b78eac459f929b067be_1,conflict monitoring cost estimates from Stroop and flanker task paradigms
1b7d342e9e8cfc8f2327c9f62f3d40b4be7e8624>00aadd931a2b4603101a355d6b18f2c2bd17a3cd_0,plasma membrane and caveolae isolation methodology
bb3074e425bfaf99eb204c6130e9a54eee9dec15>11c8eb51792645248ca534461912d88079f7ad4f_2,humic acid effect on aquatic organism survival under acid mine drainage stress
a178e43fd46ca68fc6ad6f29cf43ed7fa4aeee66>a5e059263d068b7852716aae2afe5f446b43b348_0,dermoscopy improving diagnostic accuracy over visual skin inspection
52cb8b5930e8e452bece4ff5dffe5a3f1b4b3343>ad40428b40b051164ade961bc841a0da2c44515d_0,CES-D scale for assessing maternal depressive symptoms
8369c3c6028a948e1175a047eed5be4c6eee7f75>44e9ecd959b1c72f1fe469e6b915ee55ac986a52_4,mTORC2-mediated Akt phosphorylation at S473 in signaling pathway
a40654d381a626c0669bdd1146020312187951bf>9f7b5fe450a3330c8d6390a0dcaac82cde3ec83a_0,WMH-CIDI structured interview for assessing traumatic events/PTSD
55d86ed897941ed6c0ff6f57a0217361b0cf6b11>e5695692c9a5e0b064dcc27627f425d91fcefb0d_18,FAST/ARF transcriptional activator complex formation and gene regulation
d74d8058dd5a6c88b446beb0628355625b4085c1>4cbb84a073485d58a878072f69fde86a8c422a95_0,white-nose syndrome as cause of bat population decline
b2437280c041ec8d063c61ed70c6b2af94e1bf47>503b943df1ad7aa01ab0db136b95c10ddce84ccc_0,inadequacy of cervical cancer screening (CCS) implementation in primary care
3cd81a85fd7cbfd006384dfbff1c5d317fd32adb>18367eed9e76446a1e4e3563d4826fdac584bc68_1,elevated BAFF levels in B cell-mediated autoimmune diseases
fafaa11c9af039f140aaf335aae2e297a976efe4>884116b5bc5690352c60bd14c0e5c906fd85a783_6,survey of order-sorted algebra (OSA) basic definitions
6871eb3306a42253ea8ac604696f457b8b4b584e>a146d6514cb7db6eb511047abbc6983b04a077bb_0,variability in neuronal action potential timing to identical stimuli
34d3411b4cae75f253e72cdfc5b63038f9b34a08>17aaebfb7135313cc1c01c6364542938f842da7a_0,large group size reducing reproduction via scramble foraging competition
27d5b6546517099f2bfbcf37ec99e009bb5832eb>d237306e811777e1daadc2fd69b07578ccf5199e_2,principal component analysis condensing metabolite expression profiles
0a4aee9bec8996847d6fa7f439de61a5bcb18b5a>2360d2b7c0cd7d50229d23286b42a0590b5ff106_0,African easterly wave trough axes association with disturbed weather
2215d0379696be5cd3111677f36436695f27f963>3cf62b2125f24a73c8ea7ae8f3e59d22e4c2ffbc_0,coronary artery stenosis severity classification scale
e6d596d0c24d578e5acfeac4c8c3f25fa487b12f>17fcadb2037179e857f6fae1a6e26a4e9147641a_0,LM-Cut and FF heuristics for planning search algorithms
4b5bf14cb396b8665f76d4ed2e91bae687940ada>c307afadb6e108dcf2b4166a098342290960f3df_2,animal management procedures reported in a companion paper
d19212d90b965ac817355fb4a10b57f74d8c75ca>bcd10129d170dc5016c556dc664d0047f0c56236_0,TEM tissue preparation and staining protocol
38843101920f3d1761783b8ea95edb8ff8dda0bd>79b9bcaded5fb351990367dba6e09496351f3827_0,maternal immune activation not altering fear conditioning across rat strains
b8bffa786710b52c95201796bade07fc2ad3f38d>0049b630e0bf4b14e76e36615c33aed0c39c3dd9_2,polynomial-time solvability for strongly chordal/comparability/Helly circular-arc graphs
5da3d654c890385d284d0845286bd9d26e77d036>ebbac2abac129b92d95e3f03499ba36bfa8bcf32_3,discovery of previously unknown Leishmania parasite strains
09e2dda605728b604d0eecd254c00119ff0a2140>c4dadcc767979eea395074469143b23f161de3df_1,serial liquid growth assay methodology
9a23ef763101e4d32e2dc03e7e780b739fe25f7a>4eb363cb4dfed1c8da470f281c761b5484678af3_1,mixed-effects model analysis of continuous predictor variables
c16cf37df1d9cd7d3848156b00ac49a4d4583cae>f10f90beeab2f0c92a385c1d96e13a8d36559316_12,early detection of 3GC-resistant Enterobacteriaceae colonization at ICU admission
7796f3e680044a7404fe16306c80ad978df72409>1504de3540a465ef14d49897e9506fae51902f2e_5,promoter methylation not necessarily causing gene silencing
18c97ea2ff60c110cc2a523e0fdf729608cbb083>fc13b9c3dfcc121013edaa12fa8ce7842aaed21a_7,lower motor neuron disease pathology distinct from human ALS in animal models
4473b9edd330888039313570a8658f66833c4a60>68d7abb99ec6293d5cd54871b3f0b5c90e3cb3c7_3,risk factors for ERCP-related duodenal/biliary perforation
90e3135b8b3ae3871c2d272a5971b703174bcd96>466e2d457c348272f138f0aa48618c85b563a3fc_9,user perception of norm-deviant social media posts as inconsiderate
62270316001229378f132e2869e0f0770c1f2a1d>2fac3ff83195a5aed162583c9a425eabe2ac623b_0,age-related decline in proprioceptive acuity
f7a458748ce8daca1930912c26285ca39a36ad82>ae68f41cc1cf623107fc3535caa245090003ba03_5,HMGA1 as a target of ATM DNA damage sensor protein
bc790409c12bea0176e86b85915f1cfcde1227e6>7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2_0,time-varying wavelet packet filter bank theoretical study
a41aa9cee833a46a154f78e87d555510e6693c83>952a473edbbd4bd77979726fcd0d0159fa5b995f_0,contrasting somatodendritic polarization of BDNF and NGF in hippocampal neurons
4c767ca1fbb95353babb3260cb7151bbdf52afb8>55c013d531b2f41e9583f6c299991ef0e7c9cc25_6,classification of chylous ascites/chylothorax causes as traumatic or nontraumatic
17a5d39be826d833048278819fec9e0ea222db65>190bf4f3cd5653f3f47231776e9f87331d02034d_0,BICAMS-recommended administration of CVLT2 and BVMTR learning trials
15a08b0e19db15f323a8bcf1a9b1673d6226c48a>dccef7d2a347f0a860902f2c471ddef63147f4e0_0,nearest-neighbor thermodynamic model for RNA free energy minimization
33ca777f580661887f668f0ca3d1ad74f8676056>637ec067ee6b9908de06d6ff09d29a81c00fbf5e_3,return-to-sport rate and timeline after athletic injury
6a97855c529f5bbcc57883ba6ae7686fa383d54e>14d7c8b93d9dd2c25c50eee83423d1f8d9e037c3_4,miR-155/Akt2 positive feedback loop regulation
dd6f9597ac01d02d6447febeb50e4ea3ff425661>99bb77767322f5b90e426a2af4c5d9cf0cda1ac1_0,persistence of individual differences in baseline metabolic rate over lifetime
f544ca6b6b6795ae55e3f193fb0ef45a5a1cb712>680f7ee19e5f6acdc247c6a86aaa3fec5f5866ce_0,multi-target tracker algorithm using radar observation input
2b2ffdf3c14f7ef6eac59c98528938f28111f980>2138bc4fab4c6d9fbf78b2970be65f6770676da9_0,"species distribution modelling approaches (GLM, GAM, classification trees)"
000d8d128bc8b44b25970374b4ac274b83e5cfc1>d610bcbd3f209564b658758dfa2be77a4517d658_0,streptococcal pyrogenic exotoxins acting as superantigens
