citation_id,citation_topic
0836370798455c51ed51fea8fee7b23d4f485e65>79b276ac65ee9681e5bde87a1d7c960606652aef_0,emotional and behavioral problems in children with epilepsy
90628187e370d27b20665127cb2a4d0e6f40c082>292b66484f1725394748979ac794200105b33943_3,correlation between refractive lens power and refractive error
a3c2257c93a36a7ac061e8d68865f44fa1e9b657>382970c1d324a2efcb7fec0c76a01419ad09b427_3,Hennessy-Milner approximants to bisimilarity
b09ed2373d3566af726687cc4b101e7620d016be>5ad75f5e274800c4c1789ca389e62fafa7f05fd7_0,laboratory sorting protocol for invertebrate specimen identification
65d42355ac43b659c4155c62fbef853ada5e0eaf>572dd1cb682aac8438925e410e005b8e6308d4d4_0,XTRACT procedure efficacy for acute limb ischemia
682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3_11,foreign object damage studies on Ti-6Al-4V blade material
27e24ba50f355186dc337161ca2c813b25518c8a>1135db463febaf74ff810c02e051556b250f0772_1,knock-out system for generating Pseudomonas lasR rhlR mutant
b81507c6477f641d8d01680bac5f319970222fe3>52993914cb75f3873f4818908c173a9e86850b36_0,failure to detect somaclonal variation via flow cytometry/RAPD/RFLP
f6887b554f7b916f3428447783840baeef6b863a>d2bbc8195ace1f801cd60368a30c2d8ff28941d0_3,xenobiotic/antioxidant response elements regulating GST genes
ebf18b99b02fb3d1db0496847c4a501822c13c5e>8cd504093b651fd4e1ee5cc5695bc607289314b3_0,evidence gap for manipulative therapy in cervical radiculopathy
c0ad6b489ebb8184a230a9d79768c129fa91b992>250bea57928f08dbb4e9ee587fcf0d77b89361de_5,selective enrichment protocol for characterizing antisense RNAs
0888ea9ed541f2aed855edb148b3de2aa6a537c3>7cd01b4ce482bb66949b7fe0110fe27c188e73e4_2,Cx43 modulation in impaired skin wound healing
ab7b193c8fa38d16a3f7fd5b5b07e3445809ed9a>582fb1c7ec92053803345743f89468783c6828b9_0,PTK6 regulation of IGF-1-induced anchorage-independent survival
7c3ec8affe80beb015f6355faad57799bf206459>3005dabe03d5b8c434f102b821349c2a7c23c5dc_0,error-related negativity (ERN) as marker of error monitoring
13e1ae04338649fc93817536891b96c04b3011cb>e4d55ce4baa96eb4fd77a2c27de168cfedad611b_5,external beam radiotherapy for ocular adnexal lymphoma
15b5b61a23af79f3e86d4416b9806ccf37fdb13d>6773dc7c6565385873961d8f45a22d40f12ff78f_0,SF-12 survey for physical and mental health assessment
d73d2c9a6cef79052f9236e825058d5d9cdc1321>31f87525a9de5e0d714390c1b712db3b28fe23d6_0,linear SVM with histogram intersection kernel for TRECVID classification
0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d_7,reaction times for word-sentence pairs
d3879c6193d365667886b3c2952a1e78a5f69db1>b2ef5573520aaad3f977bf80f8290437e18627c1_0,protoplast expression of ABI1-HA construct
19eae5d0c9f85f90f837e1c539f846471993df1a>15fd2f93bec001e5f4ec3b6fb96832385f8ed6d0_1,hierarchical prior specification for Bayesian variable selection
38ab45c813cc8cffe96365891fb62e5535f6cf6c>5a068de448f9b884e3c29ac980989c4ab0bed7cb_2,built environment correlates of children's physical activity
6c33bf1362167acd6c9a95021fc92b998849ad3d>c81d3f3602da2fbff05a3a4d1768de403a596030_0,translational autoregulation of a conserved bacterial protein
a3035f3650a0b608be017ec2c214934a179a327a>8c1a16f46dab795718760e7aa1260365c97d1b1a_10,PubMed as search basis absent a comprehensive review database
412e5143d4d762852869331c1ff3f0c98857e93f>5b115212a545c4e9aadff02d93b12a60d8f2ec78_1,brain response studies for memory and recognition tasks
bd51b37b0a1c520f0463535e63232e9336cf0a90>da0746558cecaad6681c199c44b8ed7d128848e5_2,PEST regions in Arabidopsis D-type cyclins
4c6b6c259d2c6ce8fb20cdccd39ffcd896122752>99839f014de489472b0b6f93fb43d6b6aa3325c2_2,dual imaging modality combinations for detecting small HCC nodules
fc76327ac26d573283db98939119660588c2af6f>8cb01b154ae81d71a82bfcbacd6de6761891b208_0,"diffusion MRI models (DTI, SPFI) generalized to multi-shell data"
cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838_11,spatial-scale variation in bacterial interactions
930142f95ef0a462824f9c9274d55cead07babfa>9e9ec0f025d0f1b6a265b7f25d9a81ff8538b7ed_0,cut-point selection maximizing concordance probability
158d278c6ea8bed1b0ecb102474104883857dedf>a978585942c78dcd00f1ece19b7ed244b4a76978_1,BBS4-PCM1 interaction at centriolar satellites
72d74312803531e5fc40ab60a5a39a34dc47c62f>5acd2a40f72024f9e0ee899e78639a924f816128_1,IL-6 and procalcitonin as inflammatory outcome markers
6462a58156e77913459d16c1581e5e70285c8185>92723cc2a105568de7c0f2906dc14f55aa8270bd_4,network science concepts applied to ecological networks
b6aa0eca19a496435e446da9926beda67fd2bd86>d618979c8bc09c0a1d4cd10d74bd8002dba13c4e_1,bank interest expense ratio as a financial indicator
4dce430c34595c89fc878bd0c47f64f4ef2feb47>b04f0343c6feff16f8d846c2ca840f5416c2d7fc_4,GABAB(1) receptor subunit isoforms in the CNS
be51b97b6e0d58fd27c925bf7fd41c4dd0c74aa4>a7712eb406fe6603f4c106def99783fdd7358932_1,circadian clock regulation of Pai-1 gene expression
7fffbd3a88df2310d612d9cb5672a9fad7c5713f>23167b1279f5d3543c3caa28cf6c2c44791ae195_0,Taiwan CA-MRSA clone antibiotic resistance pattern
10a81b00eff42f50670b7ae972bafbaed6e2363d>5e798d19b6ff15e176a77b9a5f36cb9e2922cadb_1,high-salt diet rat model of hypertension
68fa3142e47abc0a52ea8ba396e757accb3736fa>31ff2cf6c374eccc85b3c188d96b547f05e19183_0,I-TASSER protein structure modeling of a VASt domain
1b5291e439d1c04e9382ea9ee867c361e15c9568>478a1e8d54f0c50fc137cdc5d0d07c599771aa29_0,spatiotemporal remote sensing analysis for trend detection
2f836dd9b1fc766206c6e75cb9b295eb5b647bef>489f1c42927dca534bc78c0754fa30ad51605d9a_3,CLAN software for speech transcript analysis
a18e8f6d3eba1ec6e7a8984e8a06a75ea29f4e38>fbfd4bb0564aac755ef30ae7e42d50d463568076_0,"expression discrepancies between primary tumor, metastases and CTCs"
c1e8d6f81188cd22f16972e3afb8cb051e9a4182>07a04ec4a979acbf67ef9b08fe4b4bc8098232b8_1,Derlin proteins in ER-associated degradation (ERAD)
7efe7808a2ca4852ae25c41c1e06ea8b24653b35>8de4164931eea9c4ebea42091e31e334e9acef11_14,feature-based bridging anaphora classification on ISNotes
e3c5c5623af4b1a1f719cac24850dcaa6a304bd5>f72f6a45ee240cc99296a287ff725aaa7e7ebb35_5,pedestrian detector speed benchmark comparison
86d16e5f252e1075685845be121fe1b8fde0c35b>8f0c4f67e51ee7414c66a23b17cc156fcae2ce66_0,PCR vs culture method discrepancies in bacterial detection
1c35754e745402d9c659a15ee856528931bfb111>0369b5e89be7ebb5643b67901b848c3b95ced003_3,wavelet analysis of air pollution index vs meteorological factors
d388588cbc8aef4f1eba7b56f1571191370f6e75>7348e48de2ad238df345015c6b9c42830bee728b_8,pyric herbivory effects on grassland biodiversity
922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9_0,mechanism for long-term child-robot interaction
78abc60ce5f366fd4a9b2e3f5c380cdda3b94001>279dd34bd081585ab9fe9763357b51ce68f6f4ca_5,societal readiness affecting e-health accessibility
0cd88668fc28e1d5828a7a3e4b4e0c2721fa77e8>None_0,lead iodide film thickness measurements comparison
9ae9e2cada91b886ecb890bdbee0e7a7a8f8dd87>b5fdec691027cb589bac14adfe45a2a95b900ef1_7,immunosuppressive cytokine release by tumor-associated macrophages
f127fb7b5515bdfc06767275c6e5ff18a6f1badb>14ddd4751f2bb16b84bd42cc0211279533d745d3_3,BST-2 immature glycoprotein with high-mannose modification
dc873a8811c4a7fea968ef54b772bd41476e6562>0647fe48491f82a8314453ad79912c780badddba_4,PBMT-based sentence simplification systems
5b4aae2a5f70eaa0f14f3634498aef7f947ffcb5>17a2c1b4016ac226fa6e74d93247c2b67dec05de_0,Proteinortho tool for ortholog clustering
e88e90d0e99f51f6a116f052b78d038ddc001dda>8c366dc1b558517ed6b612042ed7cf5679a25f2c_0,lack of in vivo estrogenic activity of DBP
4c84194c463bdc149a36dd08b77715dbe559b431>6587f8de1a8087cc6de8e9981a843833ea944431_7,small-sided games training effects on body composition
b783210f296af63658ffac9f5ebb12a9744cffd0>3bee379887a93caffdeb8614bd22bda8a5afd2d9_0,ADI-R and ADOS diagnostic tools for autism
71dac16832f967772481ccf241fab4afbdc006c7>5637b36d92ca7731ba8b62bac07b8571e97e0ece_1,advantages of bacteria for genetic manipulation studies
b81197afba657822bcfa4144252ee05516a82048>a180cdca56f19ecf3e08311c090418d796f905de_0,NR6A1 mRNA tissue expression pattern
7045c43210928f3f1a612bcf147a34ddd31f413c>26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6_0,cell phenotype changes near the osteotendinous junction
fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419_6,HDAC4-myogenin pathway activating muscle atrophy genes
eccd15f42cfb14931b12b19ac04e02306ed6a650>886815ec30569a7a7214248f4b88aaa1bd43ba32_0,environmental proteomics of microbial community function
556479faa65e0b4a2dfcc715880b7842144479fe>d194ed9fe639c70b2be28e010c68466806a206bf_0,Rfam database of bacterial riboswitches
c4f4a8915532830d49bd693083e3e9afb89cbf33>69576823e24b4f03527b545bccdd495468a0deb4_1,retinal pigment epithelium fluid clearance in diabetic retinopathy
61f9f05201f0179a84559fa18e88822ab2ab571e>ff120975b0701bf4fd63856a9d52ebec8491674f_2,ammonia-diazo mass transfer technique for film cooling
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_0,PSIPRED/DSSP secondary structure prediction comparison
55ba23b8df7dcdb3ac149a0038cf1cc2dc1541e7>cb6b3bd68b6b9b5f38dc9c0e7987ef256a088999_0,response rate comparison in register-based studies
01860852775e86decfd6358a7ee469cef8d1487e>bc93349c6b16c1a27f8531d35aabedac62f72e0e_0,interregional GABAergic neurons in adult isocortex
7646a20bb0223c2631a2d8b2a6412941e0e1630f>29369b847daea006770b1ebd0c8415c29e13e058_6,radiation force-induced low-frequency shear waves
986b4f077bd8abb0d95d8167eee6b6a7105017c5>5ff3aa4bbdfeb01c14bf9e07894d2ad7dfc40d72_0,diisocyanate-induced occupational asthma pathogenesis
cfd716fa8ed7ca007cd385dc206089e8befeaacd>9c4642a1f1631de5cb1c3ba130f546510232b418_9,"IETF VoIP protocol standards (SIP, SDP, RTP, SRTP)"
2c383d85b2ef5322c8e219ba784a764f84911812>df518a4df25aefce4a3152902d9ce5b4712f024b_0,fish plasma model predicting pharmaceutical bioaccumulation concentrations
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_4,perceptual narrowing in infant face and speech processing
9319f13d0907495343008026b479f6db0df2cf13>f973b0afe9d6bd283a8cd88892413a661d347380_0,trypsin-induced fragmentation of dynein arm heavy chains
0d16e1ff081f170337e530014df950ac5a5e83c8>f050627e5d20b53029f1d9fd334276ead4162e53_0,visual impairment prevalence among rehabilitation patients
36feee3545dbce428f10f7caa3792e11f18564c0>631832b0f9a510e2fa96a006708b5d5445c86b9f_0,Bayesian updating using a Last Glacial Maximum constraint
3047a9b368adf21ad423eb37b272752b39624d0e>ade464e7149f95aa628a43ec6ca86f4ec14f0694_0,EPDS cutoff score for depression screening in pregnancy
8e8ae21e5037bd6683ffc9fd74af69bd1a3caa62>2d274069727fc97ceb9ee63900591447297ab966_2,Cul2 in STAT pathway regulating border cell number
43b02723a14f38cf3060af20b7d6d576563380c8>55899ffa1ca17fd8ba86a6298a245723ddb22038_1,GITT model predictions of plasma glucose profiles
2b80f65e936e58979de232164026543edb2a79e8>8f01119d68d6a980ec1608e905be6e4f58cb328a_5,Neogene tectonic reorganization driving biodiversity origination
0ec5bf54921fb55a66383970dbf9040724e281e4>c824fde7bf52707c957aeb5c297268efb9d9a669_7,cyclin-CDK complex assembly during G1 phase
4533d0066e72ea275c829ab793e03c971cf58261>cd47a06c1f33eb0ef924202881024608c00efaa1_0,hepatic resection technique for colorectal liver metastases
0021ea82506c8ad38b459cf2fbd42fc42b062fd7>11a5f833bef73720e1c85253578a92a99cbdf35e_2,molecular dynamics studies of G-quadruplex structures
4d62a1e7819f9e3f8c837832c66659db5a6d9b37>b74dc11004d7f8c34036d2572e1a79369ead36b3_0,POS-based scoring method for verb implicativeness
ce1d09a4a3a8d7fd3405b9328f65f00c952cf64b>b6642e19efb8db5623b3cc4eef1c5822a6151107_3,QTL region linked to grain dormancy in wheat
6dad105d0603c319734a0e4562c419ebca9016e0>720e8bee4567f5251de104d62e1725204b558148_4,malaria treatment recrudescence rates by drug regimen
191e7dfd3a7b5e0b573816eeaa8b2f68f49a4cba>933a4567b9a6f40e9b92ea623629772f24b195e8_0,MYB52 repression effect on secondary cell wall thickening
f424e78e62c0907263d4b35ec5aa09e28237fea4>501fae564febc17042d2bbe815b0a147e6339352_0,approximation algorithm based on Kolmogorov's criterion
c530edac57ffa39997801a600c486eb231a87a6d>21b324399af869ff28634117eaaeaccfd52d371c_9,adaptive clinical trial design balancing flexibility and efficiency
0fdf66abd99ba484de3b0a548e5056ad4ded598d>a5c61fa6c13242645e0671c45c9e7bd2df9e0fa3_1,CTAB-RNeasy RNA extraction method for basal angiosperms
269dc10117a4d9a1ccf7101156074977deb3e02a>7bd3fc2a40b26605546606b5145cce762b4877d1_5,cancer stem cell markers in endometrial cancer
dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f_5,frame-by-frame local coordinate system for breast kinematics
24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_6,layered modular architecture of digital platforms
6c0ece907b15c32b0875d2c227f653fe5fbfaf23>4ee7aca8ef4ee9aae1b17e2883f0c38bac8f0ef9_0,blow fly activity at low ambient temperature on carrion
636476286d6a98b5f782732d169bf431fec94b7f>2fe7a659d8ce9e6f024cebdf27511c8355c6ec10_6,consistency between short-term and long-term erosion rate estimates
7cedc2ebc3abef4ff9ab43e82fa5a3dd8a473d28>b33d9ee297e05ffc47c4196aa36da448186cbbd4_0,interferon antagonism of TGF-beta/Smad signaling
61f2e69839af00e4a8342202ce0cb7ef72d3e554>1a1af5e2b5d9559ee172d8e2fe685412153ac32e_1,anastomotic leakage risk after low anterior resection
c9411482609c16153ee6642525cbe322036f323d>c7c7eb67ff0527cfac32ced00dcf7df09efe8b39_3,fuzzy linguistic quantifiers for data aggregation
450eeac259aa51db2fca7d642e8a6414bb1b21b0>5e10e820fda36fe892bbac196d8a0e2c56b00bca_4,direct antiglobulin test sensitivity for canine IMHA
ddcd5506231ed723abd0c296088fc166fcc2aa4a>23e6dfc7f7543f87974dc7e74ff19edfcbf4e7e2_0,value-added analysis of China's iPhone manufacturing contribution
7a556b466216ab69fb11eb2f150f52ebffe3096c>c0604109ae879495f684b838321b7efb5d127081_0,stress-related changes in hippocampus and prefrontal cortex
9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f_7,antibody response to P. gingivalis in rheumatoid arthritis
ed60fe5cf0b2947f812a3d19d533d0f644b67b0d>5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04_11,picture-based narrative elicitation task methodology
a8631ba39f7b793821f3826561c75c8760c63ecc>8171e6651c80359e878f31d290825064a7430c9c_1,resampling effectiveness for imbalanced learning evaluation
a9db9155f163004f54fdc6a6b90a39dc9ac8effa>None_0,Frequent Frames method for Dutch word categorization
9427f4b7f1dad718a60d8a1ec38e3305a29d8d3a>3de3b463ed719cdf94368c8da59ffb2240e89a33_3,geographic occurrence of H-type BSE cases
5da3d654c890385d284d0845286bd9d26e77d036>ebbac2abac129b92d95e3f03499ba36bfa8bcf32_5,Leishmania parasite strain persistence in HIV-affected populations
75da0b3194d6818e18e0737762600680a463388e>2d8fd2674e4b52db0d271f02ac2bedc647def1a0_2,subspace-based visual tracking using historical target frames
6e2d070e24706712fae4956f5576936510102d33>3c7bca9bea5cdc3e5c0006a4135da0c27412f819_6,MinE-MinD-MinC interaction in the bacterial Min system
b3f851b1d6eba3fa795065f32fc8a4ef1aa362ef>3fe5a5fdd039dacf66ea551846930dbf9b708176_0,conceptual metaphor and image schema examples in linguistics
07b7c7c77fcdf85069ed17f8484f6a973de95ac0>f6c040bdfdd3ff7683ce9334c90c475b18345ed2_7,ChIP-seq identification of craniofacial enhancers
fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419_2,HDAC4 dual regulatory role in denervated muscle genes
6080347a6d897777620ee32cc4d7e6bfb2023e43>9ef0163c8ac0567e31f2ef4c9774373a350d0a2f_0,planar graph-based geographic routing schemes
ce30b0a514e18b4963a4c3e2dfd068c2c579364b>cb29afc02c9b07cceee408b02375fc9c7710df4f_2,partner distress related to BRCA1/2 testing communication
1e483299b18e8d786fac29b44f04af8f69494a75>05ff72126f935d857bd07b8280319eef4b688ddb_0,Turing test comparing real vs synthetic stimuli perception
4ddc14293bf8bc4c24d2a8f6e40035265f08ecc5>0b3e8708d3afa4b4d1ec4124d2748d0c1813618f_5,CYP3A-mediated midazolam metabolism as probe substrate
1559ef6af5e75881db2f7e84b7dac5b168644b7c>e2fad8fc31d5c0f91af0596fa9110594a2fa65a9_0,obesity-associated oxidative stress and sepsis risk
47f463a59a526edd2dd33c5b9f24465c7fdcef49>None_0,factors affecting honeybee foraging behavior
9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f_1,shared epitope correlation with periodontal antibodies in RA
41a968f6321a1c3f627e01c04bc91e2415c4d83c>7c9f1c549568d253f6e7a595bc766facc4338726_0,skin substitutes and VAC therapy reducing free tissue transfer need
43fddc874fe29d08345a6bf40548b5284ece4cf4>fc8a7db3e64bac450d94bf6ada960e3e3cfd4bab_0,low Ser19 phosphorylation in relaxed vascular smooth muscle
51728ef099acb485a931f0ceff3c1a419c2b8b65>1c9c40b273ecb74a7a88719ece7b2fb0ca1f1986_5,sup-LR test for threshold VAR model robustness
bbc42c91d7edb924e90519b307f1babccb12f1e1>a09b3d248a6b3328443c8e89b7690c20b9ae36fd_0,echocardiographic LVEF and LV mass index formulas
cf7aa95754624f61f0f93b18570d3f4d7ef5a653>f20116e13a37c246a4f4e3d3ff18e4137ea69aaf_8,colonization bottlenecks in multi-strain C. jejuni inoculation
f6eec9e017dc394b3f41740428e7cf410f14ebc9>1d01b17251206c3cc82db8a7830cb5b164ab7579_8,RasGef preference for GDP-bound Ras and B56 recruitment
77f4a2365ba1b6ffc8d13e049654b1359c29671a>841aba543847838da1e2310ed5339a546c5a2b2d_5,neutrophil detection of weak electric and magnetic fields
b97ff77e3f78c70787389c3308d72439d9aedf83>0f1de6342b4c9750f46e0bfe8a0edbf77b153c42_1,Dec-POMDP model of pragmatic implicature reasoning
b22dfa641074dab797ded0bc0fc94cc94d709754>9681dc40149a19eaecba643b5fff344ded760862_1,prevalence differences among patient type classifications
d67d3f2b315999a87d5e8956ba754f9d1d7f88ff>cbd59360917490ea9a05feea6419340a36dc0427_0,estradiol neuroprotection via neuron-astrocyte interaction
9b9d5bb304b7453a652b258bbe18d00e4c8c5980>7fe1258a7ce7b8c691508eb89e2dd134b5b505e5_0,cardiac adaptations in habitual exercise and athletes
4eb6aabf4a83c5b387ec2100903a4f6a13692d3c>76906b57e60b1ae19a4e70625fa8ee2ca60bdcef_1,myogenin's role in muscle fiber type shift
25a16f6fda8c4a6b685a3a99315cca3eb148eec2>c08d82e0e656dadaa0c26b1a21fe57fa60bb84d8_3,ESI-MS/MS analysis protocol for isovalerylcarnitine
2a14ec23a5ccdd2b59734aeaa46888bceac9df30>4105669de838865067ea586e2123c4a7c7b5ba31_0,rose hip extract antioxidant activity in vitro
618038afa72994de5cc4e64fee18cfe585bf0acf>aad1bafa15ffc618fcd587ab154876f0b081e885_0,Lennard-Jones cutoff settings for molecular dynamics force fields
cf5c5fdd183b5f3f32a84c8da6f874b9d96432da>c39444b83481ee1ad678e488e50eadc3bcbb5f26_0,hydroxyapatite hybridization method for DNA relatedness
7d0d8b7b418b00263b0419d1fd7c8d8b459891b0>3a0478352c79892c0e2860a5fcda90acdb637ee7_0,CPEB role in maintaining long-term potentiation
48b662f8e34fe3c1057796a6f85222f5470aef49>2b01ba16d3225aa99c04ef65a7f771d4b36075af_10,cross-training endurance exercise regimen design
da3c17dbcc77398993f7f696b898f7fa42d9ff98>8c5ad052558fb2890fcbdd6b9f316150324008fc_0,cravings as a target in nicotine dependence models
497824c5613d5641eefd07e7281885d321b5a86a>489f1c42927dca534bc78c0754fa30ad51605d9a_0,utterance count definitions in child language corpora
ff9c23582283b780ad3f2e41b3d8f3a74c254d6d>96ab64e5d30454c9da80f1cf1a8d038e0d32b7d9_0,predictors of public support for alcohol tax increases
efb33941a4e82e81b10f6a380bb57a935b6db64f>09f432307e5d55b814c9d4ad7a1264f3197fb107_1,stemming and stop-word filtering for web page terms
21935d83a460699f08d1e28cc60a6dc5e138f6ad>07ab9b96e85ec7ce3e0aa08d907b587cc8780db0_0,anatomic classification system for ocular adnexal lymphoma sites
9c893865c0ffb02d857049b16beeef36666bd5c2>a50aab46252252e4fb8743d69f0ac109bbb6481d_0,UHPLC-GC mass spectrometry biochemical profiling
aa2cd9d04362b7c84602e3fd6b0b0d91b945fb87>932de154c10090d21334811fd0b867ebb9d9dcff_2,derivative sign analysis of risk increase impact
0194f973fb5ed6367f1d76b238b3d3399faa68cb>646b48fe86f98e439e617c739a2c3c59c84b8eae_0,medial prefrontal and posterior cingulate cortex in self-referential processing
8a1dcd51cabbd95bf7212a42a8fc5bae5d6b65e1>668c6321b924dc59c2fccf8328f4dde13906ebe1_1,BMI association with total vs percent body fat
94d1e4dad2a7207052c2d815f30c4f1478ee165e>404608f26cdd2aea2b6cb25ef145cdb4e0535cfc_2,EOS lentiviral reporter for iPSC reprogramming
16386fc2afa76b362b27481f23fa342d1a2db96a>b05ebf1cd0b3960d61b4cf24bf3848005d8d3418_0,qPCR vs culture method discordance in microbial load
11b256df0ba85730e56f9893ec4dc93416c794d1>59fc40f2841e98da4f2988f54b2f07b26c21c383_5,LPS-induced CNS cytokine expression causing hyperalgesia
e04014e1ac6c2dc09b7c2e596d1a322a31e9def1>550fb463fb0214c978d9a27e64f95cb1899da025_2,threshold-based method for EMG burst onset/offset
694762ca910ab64450b5854391312f89f2deb7d8>a370dfc6a84c8cbdee465e609b50ed61a97d6aea_3,divergence-in-isolation model for phylogeographic lineages
cfda6f1a7d6992d3451e5783ea11012786bffc3b>9a9d521e3736d7ec02da44e9df7768cbd8d02e15_0,enzymatic kit measurement of plasma FFA and cholesterol
ec895429daeec3e37d531a6dbbc0d9b83947d19b>e69c9d7bf9bb5f5c6e6fffb27630bbe831a7b833_5,anemone fish density and breeder fitness relationship
4552697d8f6a250de747b259809c1b53bd6a86f4>2f587ec3f121d1121885a4a62d2a4a82422c14be_9,keystone bacterial species driving gut microbiome metabolic shifts
867e2293e9780b729705b4ba48d6b11e3778e999>34cdcf6af7feb25dacf3ebf1067f953f9cc0e704_2,class association rule mining algorithm
cefb4466e87b6d1d84b80bc798e81343e43fec3e>76736db6700a0a5ef10415a037e2efba8597c6b1_3,MMSE/ADAS-cog matching of dementia severity in SPM studies
f8aea2f05f28ca6d45924decc3886908eebe50a8>410e4b3334e9ef76ff29d49f178d23895a908501_1,acute phase proteins for monitoring disease progression
ebe606a16923820cb3b04a570a94d56f9b2aa8c5>bd80db8e7fdb4fca38a6c4f7698b6352add0186a_2,ventral hernia grading system stratification
33b7b08d8c87916c423685c99eea467ab68fa7cd>80e9529636ebd97028ab60ddee7ce91bed433547_0,neural incentive salience and reward learning processes
9d101863796a40c63d15ba2ee65783fccb5b7832>bf80e553162107c0a22fabc1df023f6c5fb65465_11,dietary analysis software for food frequency questionnaire
18a6e6da11b124d005d42d931db6e7c70d4a224c>58e2816e8695a754beb28704d540f477de3c84b6_1,nitrosoguanidine chemical mutagenesis method
