citation_id,citation_topic
8735aab66f4b9bf85e187df23a806a1c00ae7e91>6dc497b7048b936dd0b1907ac49be2ad519f8b23_0,Dscam-mediated dendrite self-avoidance regulation
af794c74a2bfd33336bca2a410ed42a978d98a89>691576326d898a7e56628c7775eb1acd93316a58_3,FcRn affinity effects on antibody bioavailability
0021ea82506c8ad38b459cf2fbd42fc42b062fd7>11a5f833bef73720e1c85253578a92a99cbdf35e_5,kinetic stability of molecular topologies in simulations
ef2dd8dbd163915e70b728c9ef26e3142662e494>1901b3a9b66cbd2d3705175a37e17b49516c9647_0,taxonomy of visual clutter reduction techniques
e8e207f5758a53a35038d9182e6ad7add0f500f4>b32bf3cbeb9432f650923a8368da8d09c3e06839_0,Iss statistic for substitution saturation via DAMBE
e586dde432609320ac026c6e21f34125ba6e49b6>58c7ffc47fde0f5120e1ba32dfe8b30db7d65c64_0,early application identification using packet-length clustering
cc56eae2528bb87fe4adabf1a4487b8636e767b9>6d6bb93872a190de290f259e63587db4f17d539c_3,paraformaldehyde fixation protocol for immunofluorescence microscopy
123e3bdc3c66d58e8b1a7fa8c5f5f859ec63245c>99d200cb223f2618f70cbadb78136bf49e8db6f3_4,criteria for M-cell characterization
0d5455e0c4f87f4f01b0683061007b1c2e34ba65>11504a8d6eea253cfb3ae843ba2eae76f9eb6a16_1,cholinergic/glutamatergic regulation of cortical critical periods
0c3173cf70ae0ef21ddd07b2feded1e8f0a9de13>4fa7c6cd134f315bac9f3153dc618c144ac7791e_4,echolocation click parameters for estimating prey detection range
37e939f6518d012fa5e5df925702bba3145f9220>037ce10b77423c2308805cbceb76294217bf821d_2,cholesterol-serotonin hypothesis of serotonergic dysfunction
faf51457d120695099cfcc15004aeeafe9c954ae>c506cfc9df1627cbc106dc753a06ba38dd3b6cbf_0,GC-MS measurement of glucose/glycerol isotopic enrichment
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_2,infant perceptual exposure and monkey face discrimination
aa04588c952331955dbc6b3719624666717e4e4f>ce6bcdb1076b32ce7663a74675c9eb2417848210_1,NMR spin order transfer from protons to 13C nucleus
fb1004213c70257a60c364e7ed04c2a02e091243>ed502557464153a9aa0785bbd92ff420e2b1d61e_0,NLST low-dose CT lung cancer screening mortality reduction
108b6c668c3edfca14f9777aafd57d3d81f4cb5b>425838cbccdf934d592f915ef749d98726daeef1_0,body position and mood modulating a physiological measure
1e11c6990fcdafb27cfec935b00526257ef2de14>e4176d76459bf7ae2601a8746620899ba349aae2_2,telomere/epigenetic mechanisms of mesenchymal stem cell senescence
33e6eeec4cd55d49a355d41f585e736e616105ed>09e15bb266da86d0a9525d2a94ac0b38f0b53b88_0,selecting animal categories for dataset benchmark evaluation
e6d7f9c061adbe1dd67f87ee63ea165f95fbe970>8a5c48ddf50ad516da46d97ee0b7139065bf34f2_0,blind vs training-symbol channel estimation approaches
1b69830499fe27ffa7e1752f76bf7a1b412f509d>3dac6d4eb221945f009c543a65537513d186c5ed_0,national program rollout after successful local pilot
a59f7c6100b3d98f954df6818f8db75bbd0f7190>4f2995a132469538424300d92e3eeb65aa7ac497_7,CCK2 receptor agonist compounds
85e766e708cac537f272621e1d8d1e641279806c>9bd8a440cfb92cc5f7f45d88cce6f9d651b98237_7,dynamic bioclimate envelope model for species distribution projection
4f45ed3091c546d2d5383b31543339fec4959d60>60e2d24cc53eac1c0cdebeac656851978c178ed7_0,AvBD9 tissue expression patterns across poultry types
1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e>1e553964ccc8ccc090450aaebe1c87aaacf9ec83_9,positive selection analysis of bindin gene sequences
c24645826ecf07e7a064bb606157168f9ef792e2>ba480ce512aba288b1f259d2e4b1340915f4e541_3,2D-NEPHGE proteomic gel map of liver tissue
3876999a3a978c0ac2258622cfe61c4c683a3c35>8e691d94b2658984b00cc041b66017c42a4ce703_0,microbial degradation pathway of an MTBE intermediate
92fb76761e9e2aa3ea93192f1e8c7b471f800629>897e5591e660d41f9e4df8df99103d92b6fd6508_0,sensitivity to change of a fatigue severity subscale
fdf41051dd264e229ea10778ea76976ec3775f4d>86da939a2442c30e12333a4f0c42e7a8747141a7_4,retrotransposon sequence retrieval via Repbase and BLAST
1a2114515c8aee2fb46a56fbffba0f2285570d02>72716e49b923a84db430e100feb7f6cb975f3302_8,graph-to-tree approximation estimator for source localization
074b48716d2dacc788fb9a99401a783a907337bd>a3e9b4583ae29ee23b3ef2f89a1d16ed03176652_0,tissue-mimicking gelatin phantom for acoustic imaging
84eac516ed3b75233c5110468d3fddaec83a2895>0cfab1c2839ddacc19bc9af2e821d5c5fd4f28c1_0,multi-part full body model for pose tracking dataset
026b7cae6eb1dfa570ddc4100135ff7b5023b6de>0b29c289bc5f0fa7e51090d1ad00654754b68b94_3,string matching algorithm variants for pattern search
769072205ebb896ef881939b52e9a8676c99c452>985667efe61873fd1f21bc83f9958cb86a3f6890_0,brain network for autobiographical memory retrieval
0a31e2777efd6fdadb4d363c064d5660fb8f4601>2ca354d9e4b6b54fbc83cb1ed137e02124a28ce1_5,apoptosis sensitivity under normal vs high glucose conditions
917767e7e78b56764648d403f7fb5137f47c34af>08b0f8f0a6310467ca72b59cf67521fa689bc0f1_9,prior study on attention bias modification (ABM) training
7a08c974b6ae6919690d45336d36da8da2a4beee>f0c6ade907d1549199e22221230c465ad5e0fa1a_11,TDP-43 solubility change and cytoplasmic aggregation in disease
d3b422e28ceb500c7a855dfc51c39c1f79eca0ba>7ca7dd2dc83146695855728b13f7186bcc60a8ba_0,agreement/contrast with prior in vitro translation study conclusions
de55a5cd1616bf4539bf66936b34e90a594cabee>32a089cfda93488dd4ce93bef85500d27e660d8d_0,permeant ion concentration effects on ion channel gating
1596994f7c0cc63dd33ecac9bae63cbcab4e31f0>a0003d3b8be9c44a96cf44599d5c473afd7f131c_8,disputed occurrence record of an invasive species in a region
1205981e9e83781c4ee12e79d66b3f689ca4e57e>34742c7c1e63d5908ffc9481e9635ed0472f79e4_1,validating a cognitive reflectivity-impulsiveness questionnaire
18146f0c5f5cf9b79c58a9c911a753620777ed74>d1e1a2e608e5ad1ba242ba23ac23577d2cde2c75_0,computer models inducing re-entrant spiral waves/torsades de pointes
1dc1e184d4a954cf080eb77d782cd5ad1baaac85>db5a525bae429c03089570acac1e1d336552da96_1,FFA dependency of glucose-stimulated insulin secretion during fasting
76fc8262a4b85a40e57f425403d23a39ea488873>9daeced0925b74cec0cb589d2682c6c9060e669b_6,transportation mode choice linked to social/environmental factors
727620e57b933d3af9d36be18f5ce82b3d7f1de5>685d8020e2f8a97766247563cb93e994016f3fd1_1,estimated economic contribution calculations
f3ee10d77b2902a5856ec3854fd946fd75f4316c>3d188c6936ad6dd478e01f2dd34bb2167f43e7d7_1,disease-associated perturbations spreading through cellular networks
a5ea7c98ce4e9c46aee1c9d66df85c4a631d4fe3>76673ab572b73ed6e8ebf59f5b5ae28453f873f9_6,BOOP as a noninfective lung disease not requiring antimicrobials
e416e3d6270dd447dfa1d88f73051fd579c9b67b>dfca83f6f672c44356e8ec6be30a2d50a686c7c6_17,cross-species similarity of NudE protein family
7b4cb326384ce4159355045e6bfa5fc50158b836>6ae21bd2a2265f1f6d5777881037c1f50a24805a_0,additivity of entanglement of formation via Holevo capacity
149774b51e554390ea6823f2605b9cf7bc6458a3>830bc82f03eb986025033d7d7d0bf63424535ddd_0,metabolic requirements of proliferating vs non-proliferating cells
5d1fc964cd97e4c85756c1b9416ad0aee50bce06>fc828cc237105392f8d42396b54ff5ef85cf6117_0,GDNF/GFRa1 activation of RET signaling in enteric glial cells
e28904703eb7a8052f7b26618bfcaf1b64311efa>39d742b0215b388f0ce5c7db31e98d700ba00df1_16,proteolytic generation of soluble CD5 in T lymphocytes
5ac4248e04f8114d235bced554f30280769a18fb>6dafd5109302187750f800d5b94fdd2da5362cb6_0,composite size index to avoid multicollinearity in trait regression
a67c354e045f7c099c66238ae7b4b1fb74e77989>72cfe9cd8e489d04dfb617a2a226c2e4bb45430d_2,ionomycin-induced calcium release as an index of internal stores
cd13abf8d5c0562c05cbe94cf468ee6d94e85369>b63ecf6d1f812fdddeece925008cafcdbd767d5f_10,apigenin inhibition of HIF-1alpha via CK2 pathway
ca0aa823439de5fe44ab5a962b358df9708a1a69>59d188f81f3beda50cd89da503e6923815fade24_9,GMM-based speaker modeling with varying mixture sizes
c480bf81f24a1814e9084bf756f49ba8473fb541>c39350f2547d752060403a929036b9af79b5aea8_0,definition of caregiving as a process
d2875af66939a30ddea0d6664767476dea710206>771f4ea4a3a1b9e67661c6c875ffefcb9a768695_1,chemoembolization of tumor-feeding extrahepatic collateral vessels
54c4b6b7238614f83b759d3cd88fb3c8dfbba7c2>b4ec024588860a84a2492becb81c623e245e1ad8_1,Honolulu Heart Program cohort findings in older men
8369c3c6028a948e1175a047eed5be4c6eee7f75>44e9ecd959b1c72f1fe469e6b915ee55ac986a52_6,Akt-mediated tuberin phosphorylation regulating mTORC1 via Rheb
a38b631c1c6bf34af69e04ff2bdc79b856ad8c4f>3ac795339bd00acc0c2a8d2794129a09eae53fe5_0,tactile localization and limb laterality deficits after stroke
898a524f2ea0579ef33e7264a6e938ab968e1d1e>e6790bb859751e91d443696e0e78354d260955fd_0,RanBP1/RBD overexpression inhibiting cell proliferation in S. pombe
fe677d2f86d623b3dfc92f060bd8d0d2a0ea413d>548992f59f682a83a671e7f288f7aa574580d4a5_8,lignin polydispersity compared to literature values
da2a80ac34255bd566db0fcb01f9a4d0877cc43d>1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2_0,predation risk effects on habitat use/group behavior
046d62aaf323572083942baeeaf7a53c4b1df7f9>211112b32f8865dd47a7c9237378e9e1b8726f1d_7,regulatory T cells dampening inflammation during embryo implantation
e195d7a21c170bb96e94783fdb7f9c4245fef6cb>a3c06f634860bbc2ac89a6049855d52059b4d79d_0,passenger leukocyte depletion effects on liver graft acceptance
4b3956e30de2b521426fff811a876782d6e388ce>4de8a5879be9e7f4274f8e89fbf5b85b4a3d74c0_7,suffix tree-based graph alignment algorithms for sequencing
646cbcea153582733b6c3d04d05fe9e4f216ca83>eb757f7f428ccd4b62f389da44848cb7077e3f27_0,swarm algorithm benchmark forcing expanded search space
965387da8f6d115c6d41f0f2d53573212e4c9207>82ba9a0253de77b41c6ccec8d7fd653bd2ecd006_2,information workers' ecosystem of desktop and portable devices
42ef0baa77aebd11e00f46e04a94e9d95761887b>78d39f397495764485866f3f23463945d008309e_2,factors favoring offshore business process outsourcing
87dd9024cfc0f47841436e27789400f2e99c6c8f>35dd0c622b42a60b73d62acc69057165b7804d67_1,melanoma resistance to chemotherapy and radiotherapy
2c000dab571a498696699edc81e9ceffef255526>13ff21e59653ae5565812783407ea0561a28f9b8_0,dopamine-dependent restitutive system disruption in schizophrenia
7184b56dd919fab78fe2d06a53e2b35766ddd9da>fe13f843c52243e096d7e1a52345a68eaf2cfef1_1,defining 'blatant' dehumanization perceptions
391fb47efd6bcd2f1c0331f6333951ef167bc24a>35e5b98e4a8040a2f828105bac348812bea5fcfd_0,calibrating classifier max-score outputs via validation set
546d35d3588646cb18f9f388052adb575da9fe04>1940a8c5bcf0f8ef3e3cbefdaf6473406982a0d6_5,diazotroph community similarity across differing plant hosts
02988b6fd748dc47ca57486453104fffd6569533>df32010dedd83c44b8817516a2d70f7905b921f9_4,UV-induced DNA degradation products driving ATP production
28bbae53d7726e81173814e4af6de5afc3b35017>a0dae3280e127e31377c90591f5114ae256afcf9_0,CRISP protein structure and conserved cysteine pattern
ead3afac058d76227c400d07c8745513b4a2ef66>bef79e42ea9dbe003d12b2a42803ee6360d8b196_1,short lifespan and rapid turnover of a desert shrub species
7f8184f58ce7d859c3127296af48e3ea3c45630e>44c9c24bd8b3a9bc667fbfa1b6474d6ea71446ea_11,body tilt angle effect on calf muscle exercise fatigue
3b8a94ff766968a770330da28dd0b68f948ca070>efc9317e44910a0fe40ed025bf371c01c198c785_0,age-related mitochondrial DNA mutations and dysfunction
20d4e4ed3fe881e79da4571fcc3aa8bc6e83b99c>18aed8693441c7211cf111d0523a6311ef797129_1,invasive species effects on native species richness/abundance
599de37e6628fd9e2f42eff08de73e85fc9e3e10>d55c95cedf9904a2776b682518c24b4d4d96bec7_16,timing of ribbon and fold formation on crustal plateaus (Venus)
8f1317445357b0986c38add07ad58224b8ad201d>445772fb03b657692fb285764e94463a436ff87b_2,Dscam exon variants preventing sister axon branch fasciculation
6be74b80dd9df33acfc457167c33a407c73a0ccc>55dfddfa4b2ed657a95600f617978aff2bb3c0ae_11,siRNA silencing of genes in clonal beta-cells
61ebb0f9e15e39b09b71828bb9f9812a8f245b0e>634d4db08b04ca57cb19848df749ee7e8aec3db4_0,physical mechanisms of cross-shelf larval transport
904de1ee80e6247b546556aff681055134e10c15>252621c71f83a55f509178c605f928715314f9e9_3,comparable genetic diversity patterns across Rhizophora mangrove species
919ec913d34ab5c7b2bab3962a99f7ffd1f20fac>fc5faf4d7810071045773db8d94173974cb48a7e_0,M5-brane wrapping ansatz using G-structures approach
d02e51400b4ec0128aea6f218bda955f5b652784>4dc8609c62199a74f12146bdcc4e87536aeb22d9_0,textile ECG electrodes compared to standard Ag-AgCl electrodes
126de5f4600f4a9aa33cef76a7f6c4be9ebe98a1>71cf1a7820f834be5ee30ee2aac13b2d8f739b3b_0,low-grade inflammation and stress dysregulation in MS models
956ec130d9e1250f3ae4a48d8804237ea55dae42>d3fa062161f9cfcd3bc547447005d15ec12cd663_0,pulmonary artery/aortic constriction models of RV pressure overload
1dccd9001efbad3bbab640cfb1298b9f582ddf95>445fef3697d4e7ea1466767a5c86d7f32833a43d_0,exercise intensity choice around the ventilatory threshold
e57c73c3f8af745770d7c3f223794e4269ae283b>343d2492caa5265467884d7c172c658a680b7d3d_4,TreeTagger POS tagging evaluation methodology
34a5688f1fb07bda52342ecb51a6bc1d5da0f909>eb2ed0699f6e28f394d8d14e78baf83f50ce5aa7_0,undeniable signature scheme research over the past decades
a748ce2a6e5f8b2a60e57dc1981f59d2e1519728>c3dae4d1a168107789ad89e1f695a4de5c5bbd25_2,NeuN neuron counts alongside Fos expression quantification
caa7370c4d04a4564f0a8a7d0bd809acf458cea2>77bd00c160d3b365200f3d221c70f7074db13f32_0,genetic line effects on duodenal gene mRNA levels
c719e655d241e3b629bce0c54278e7a4f39bfa59>45476edd84e29e94bb19169c733c0e9280db39a1_2,piperlongumine selective cytotoxicity against cancer cells
cc422e84e4eb54117601e49159e666a3fddffbf8>7e48b69cdf8cf5d02fe1998e206523d85e21130e_1,gut microbiome influence on Th17/regulatory T cell development
5d0c26a4715395e37e1f412a1bcda30c2c55fadd>8ec543a9e6b4ae5b3c9f6f938ae5a9bdf77d82ac_0,sample selection per class following prior methodology
2417526934446d81023af49f27bb7f52044bcb78>73f36294b5992a53e4f075e384fe30a13c629bb4_9,tissue-specific expression of a noncoding exon fragment in transgenic mice
dc18241f7235cc320af8980253f3a19c89ca1026>a48ca1f01ecc9ba8e76587a782f0b578975459d2_2,chloride uptake experimental protocol
9e078ee7c0e24bbbe0009bce3174dee06a5d440e>c14837c7f03add6100f1058023469212e4429452_3,"outcome measures for musculoskeletal treatment comparisons (KOOS, cost-utility)"
1872080baa7d30ec8fb87be9a65358cd3a7fb649>894be9b4ea46a5c422e81ef3c241072d4c73fdc0_12,frataxin's role in Fe-S cluster biosynthesis regulation
5ad9a4e6972b742a93fccc17e8ef995d3d8139d1>3f078556fbae8e9dd2de8fd0db85ffa0e417b38d_0,LASTZ as an improved implementation of the BLASTZ algorithm
ec895429daeec3e37d531a6dbbc0d9b83947d19b>e69c9d7bf9bb5f5c6e6fffb27630bbe831a7b833_9,anemone fish migration distance study
4c84194c463bdc149a36dd08b77715dbe559b431>6587f8de1a8087cc6de8e9981a843833ea944431_0,exercise training reducing inflammatory markers and improving glycemic control
c955751d98909a2f3a0d6211265d747297c78bcc>8b7852872645fcf78197bd4d1caa4fdada66d80e_0,domain-swapped helix and coiled-coil structure in a protein crystal
a3f9dca1829c774988bd41e4c81982d74413c42c>71a4ce8a9d50c611dff86278d41ce2f194817bc6_0,residual viremia and CD4 depletion in elite controllers
9cc3ae0c6889265a0083413d2a97dd0626732b83>d1f3015b738441fd576b1d8f173913666008f713_0,OSATS global rating scale reliability for surgical skill assessment
3f7f1b6c5e859de1c7e318ba6b6c9786513487b0>9d149e0e3fb670b6a765b3a19c1717f615cf63ae_0,centrosome role in timing mitotic events
c81deba46633ffe554a3193fc39fabcbfcfa1b0c>ab09ef3a1d7bdbb5bec3c124093f209ddb0e8955_0,positive allometry of reproductive tract length under sperm competition
21c44db71f8965dd970ffa23bcda403fdb306aba>7fa4f05dd489b6dd03065069f660c89328337e18_3,rational function field example over an algebraic number field
788ba52c62ca9c2a27753b90ee92b9faa3c7092e>bdfafd0b03fce04c4e19b87b1456bf3eac8d7114_0,age-related DNA methylation changes at genomic loci
448d0bc4b7523e2873776e6f08a65b0a26c0db57>ee782fe56c567aaee1700f570d5082666cee835c_0,auxin-binding protein (ABP1) activity in maize coleoptile membranes
3a8fc1dbcb7fec44bf6a0a27ca85a0d7416d0722>d31331bfad88252a5ef37075bd9e679a5ba5583b_0,DnaK/DnaJ/GrpE chaperone ATPase cycle mechanism
d1ce95485162b623ceb11701c8fc7ae2905b8be7>12d7d6767817649ebbaf818e09cdc1dd02bc6c21_0,radical surgery outcomes for deep dyspareunia in endometriosis
043a1224af57bc5519c06acee6009fff8e7390e0>2c7fd8406f0fd1fbda972b4ddc356122abdb4223_0,mycotoxin degradation by fungi and bacteria
b17c95c1967658b1023ce813e6588f335bd532b5>38683d51182dc2dba8234d28b571dab683506541_0,taxonomy of image segmentation techniques
c719e655d241e3b629bce0c54278e7a4f39bfa59>45476edd84e29e94bb19169c733c0e9280db39a1_3,piperlongumine identified via high-throughput screening as anticancer agent
ec63bab8f05f0b779c90458e72b6481a81af476b>c35328702c65f472ba54dab91ebf4d8f1b08707e_0,canopy drag coefficient calculation from 3D wind measurements
bbcf8feb702dc090e17a4834bb2e33599ffaa04c>409828fe11ca1326f3f8247b8c16f1544fbf343b_0,PLAZA database gene ID nomenclature for maize genes
17eb18d63a13e4559d54e263e45bcea0319d4ad4>None_0,host plant records for restinga area insect species
39c68a095d58f0cd5f54e942fee4b22a9c2fd9fe>7c77cd228aef0769225ede4056c91726153bf986_3,MMSEQ transcript expression estimation with uncertainty
d8f915342dee431558368107381583a6db146135>da1bfc89bdd64622df21b78a99235ec0d2512ba7_0,Prdm9 disruptive mutations in canid species
602d56f55b8c21475c9bf67e73c5d8e999ee9696>d9bb6f5360b6e9413e5f675d4164e29a6040a7c0_4,enhancer reporter construct cloning for Ptf1a gene
9e078ee7c0e24bbbe0009bce3174dee06a5d440e>c14837c7f03add6100f1058023469212e4429452_7,abbreviations for comorbidity treatment categories in cost study
be46e82ae7c333154b938b142231d693ff1e2277>e696b4d476e796f3594aec9c8dedf2f864b0601e_1,LC-MS/MS methods for mycotoxin detection in food
8ad6f4477cfeaa135e44c473b34f04ff0c58e04f>25abfe33c3460d63f1b9695695f3dfc15da1e2c7_0,physical argument generalizing Orlov's theorem
cf8ab9516fa05da66e8b291d4242ec04f9123759>e93a950210fb3f5cf13dab18f70dd99b83b010ed_1,Stn1/Ctc1 suppression causing telomeric replication defects
fd99a37350fd5a02aea0a71209e8de686b26ea13>666d97bc82c3fda123862290ec2971ac8fcb5a87_0,seed coat defenses causing larval mortality correlated with egg size
9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_16,"components of episodic memory (registration, storage, retrieval)"
408d3d7e0d1879c36cac58472856f0de9bdea75e>83bd196e92e04c37b583a31d59591d9b25ad3644_1,prognostic significance of beta-catenin nuclear expression in colon cancer
dd566508396f26150e20d2b0e772c2c33949c092>01eec8b64bf70846f67689362761a991a97693e0_1,combined arterial and venous thromboembolism cases
3874a1098d1e34b107a9c4ba1a1e200070de15b0>7d253f083d75e9cba4af91751451b379fb5c37a3_4,sympathetic denervation contributing to orthostatic hypotension
68c485eda726c61526fc96632ba597a32d941fd0>7bb337e0409a9ee5d6ed59475b1a8a8bb6c27dfb_1,citation list supporting a genetic/phenotypic observation
245aa6bf01bcc9e225bb07ee3e230ee82c3e2b6d>66146e787d57649c0336179be9386637311a0022_0,herbivory-induced whole-plant allelochemistry changes
cb12d128d0b9830cc123fdee1320fa5de1162fa3>c50bb3c6ca80d05b6117f0a3a23da9c3bfb8c60b_0,complication rates in laparoscopic vs open liver resection
0d5455e0c4f87f4f01b0683061007b1c2e34ba65>11504a8d6eea253cfb3ae843ba2eae76f9eb6a16_0,cholinergic/glutamatergic regulation of cortical critical periods (review)
09e0d57688dff5fafb510c85b5c78035f298d58f>3610fb9b112315fd8f771bfec66d2d18a13fa76f_15,Nodal-BMP heterodimer formation mediating signaling antagonism
ccea710f105553fcacc4463cd92bd6fd4ed2609c>b59b5be702df35b0c3ca9e890cd0b71f8522ad97_0,HHV-8 DNA quantification in oropharyngeal swab cohorts
dd8c456a60b0ae3dc19f2d1eee6fbd3c3921c400>1cc4208afda03257c461e8b767c007b5570104bd_9,comparison with prior wireless sensor network routing protocols
7a4c6c5c6b52c5b4e96896268c74a3bed9f5558c>e3e4c76d0e95a5ab2516a64b80a910219c35868e_2,powdery mildew pathogen maintenance protocol on plant hosts
e630311c0ca0d19549bd0959fedd924d929fba85>2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9_1,geographic distribution and pathogenicity of a foliar tree pathogen
546de2b684e42f1185ed1a0ad021163b01fd38ff>3cb61db53168c8923d387f9ba0c4ebbeafd97b9d_3,whole-rock Rb-Sr age overlap for granite formations
ad65f6c77b80fc53ce490050ca197eba38f48b09>e85f0ce29a6e322076b28bc3f096713181b8c60d_2,CoAP as a lightweight UDP-based protocol for IoT
f5442659e7ef1f89d4f7cecc7aaf891b6eb5de79>314e5233a0351ebd28d6e7d4679e5780b478a327_0,agonist-induced desensitization of PI-coupled receptors on dopamine neurons
3edadf909b74bf6ca1e3d2395acc7a4639e2aba0>6f1911b3b3b638d9f779421502342efe9bab701b_0,RAD6 interaction with RNF168 and Rad18 in DNA repair
d702c57a1b598912bff981c448dea5303b00cb8d>8ff9508516cacddfb954e8ec944d029bde99ee5c_0,classification criteria for atrial septal aneurysm severity
91ab57dad433d08593e57bfa5526317d757f51d4>c9ec516a6cfecf7f5cad640d7256af61bf8abc5d_0,mutation frequency and pattern concordance with prior literature
