citation_id,citation_topic
b446b43a3f319a919eea4dae92e5e45cdb52ac12>80b3a996ba5beb7bc1e39766da8a34b46418a193_0,finite element model of piston stapes prosthesis vs experimental data
684872304caa8ff076c9b6a01e3baf2bedb9d3fe>92cc6d034017530cfcd5934b2e3f1b72d542e61b_0,personal information environments and immediate information space concept
795078dc2cbb8985832e020842574778f1588113>4048bd89c7fbba538ed17581c90fb7eb877f2523_0,STOFHLA health literacy reading test
543e668b29f98103913e2b9a64e884e84716b0aa>94589a569d7a8a7c23a43dd7771290faa93fa8e1_1,hydrocephalus-induced dysfunction of nigrostriatal dopaminergic system
3a9b4b3d02c0191ad59909bc7e7349306bc04fc8>73800d442c7a043562a00550690f282ff6ff1fbd_0,ATF4/CHOP induction compared to ER stress inducer thapsigargin
3482f1c9c2180cd5edc1fa8bfbe2480ccaea92dd>0891bece3a201c5d0897e8b1d12264eb0b820dcd_7,COLD-Saarbrucken corpus class labeling scheme
1d7834230b65c592dd497b2bb9003000c83dc2ff>e752107ed9886fbe8a9ef3d32ef5eb3a6ca82930_2,inter-individual pharmacokinetic variability in pediatric populations
29fd62b419533563a0944402846d81810d80746a>357e225ee2f568b6e03d8c63853c1a4c8d7dfa18_0,AM-induced expression of solanaceous PT4 phosphate transporter genes
f0d5faceb34cd07c8192d9c7ea2887555017b5d3>992cad315b7976deb297dbfa203ad53c5c30db41_1,S1P regulation of ERK activity across cell types
0c3173cf70ae0ef21ddd07b2feded1e8f0a9de13>4fa7c6cd134f315bac9f3153dc618c144ac7791e_0,toothed whale prey detection range in the wild
780fc0cc0599b87284d6f7eff301301ea11c2bae>fd9e1925155bbfa0b97175da80720ee830e79386_1,mycobacteria evading destruction within host granulomas
e45d0617e08b222f1a0247d7f0074ca1ed9aa395>97c9cb496a61aab3766e14d1045428158147bd3b_0,social phobia and cocaine use prevalence rates
dd696822d51e082748530818689293132b858084>1af10ab32dc603a59a5f677390f8e216022af975_1,transglutaminase activity in skeletal tissue beyond TG2
df63e4ac48f5a2a4b52fcc5fc49bad68d33b5051>84ddf21ab9046edb7ec76249d827037079412a82_1,ligninolysis occurring without detectable ligninase activity
9937d4ac8b0645b6852c6761a6f1b13daa229966>de8a5945b07ba073c68e492e32f52ff777bb740b_1,herd immunity threshold for uniform vaccination policy
fcab5a9f26db32982c12fa5b72d22ec205da7c7c>71f98c3f7a5b02ab193110d5ae9f9d48a1c5ec38_9,evaluation metrics used for human parsing datasets
cab9106cabc965de5654e937fdd7108779669884>d985d77098bce6ddba0dda6880dade803a1ffbc7_1,COX-2 transgenic mouse model construction
1e07b16fb589780721887f60271a8b1c2868fb8b>40c5741dc18ca03e625306b5bbf6622d097176a3_1,Udzungwa red colobus population status and habitat threats
6a3acbb2d3cf75b9cb9221b0d8acc32559ec4cf8>c5e3a8394b240169dbfaac49eec6b76b5ce2a4b9_4,AMPKalpha phosphorylation and ACC inhibition in liver
02965cba77650e125791340203765518df0d632c>f9a76372a17725c70b0481b425f62e9ab6c9669d_0,threshold level of inflation in developing countries
79dedf35ffd2300f695c7afe05b1177b31aa336f>4be240a1358160197f42344243ed161a221fc5f7_0,sleep deprivation reducing physical activity and energy expenditure
b265db4043e7f11febf02a10ed06c2e0362ddbf3>1645add8bd0a9224641b20ae18f3cd2d781d8a54_0,model of object attribute memory capacity decline
32af5c0d3d66c4d84609a65cfc961b03dd70bcf3>5648b00e4802ef81281f4a1f71691cd81b330aeb_5,nlp-3 gene expression in sensory neurons
39aca52b748a1e8969413295fc736ea90fd930ea>b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532_7,transfection efficiency variability in SCNT bovine cloning
f38b01d29f5b5481a194e98ae4c47ef94602a726>078787584686f08cbafe69daff17baa0f34b8c78_0,VRE screening approach for infection control
3f724d0a035fdead32101b663894c1e2becfd325>cff76c6bcdeb8dabd4284f6c9396142738ba9bd8_0,apoE4 effects on vascular/neuronal dysfunction via amyloid pathways
f9df603da0731b2c220eb3a6256dbc44bab5f234>7fbeb25f303857182172283ada0fdb67669c2458_2,dependability attribute definitions including safety
41d69df1533f4ae4ef6157e6645ad37f3c540ce0>c1e05d9fa428e6b081081d4d4948ef498259047a_2,arsenic methylation activity across mammalian tissues
89d339d8da952b6d860e6ce3017fe0ff4e60f4c3>e01ff1ae186840de7af4172dc1c0978e32fc6b5e_4,CLOSET+ algorithm comparison for frequent pattern mining
1872080baa7d30ec8fb87be9a65358cd3a7fb649>894be9b4ea46a5c422e81ef3c241072d4c73fdc0_9,CyaY inhibition of Fe-S cluster formation via IscU/IscS complex
d297b5b23b1c6b6aac71e1c0240231e901fcd083>d2daa3a9a33fff34b1f96cd93f8c5ea4ee1ad3b7_2,absence of burst suppression in halothane anesthesia EEG studies
80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b_14,Plcb1 knockout mouse used for antibody specificity testing
4ec9b89857c0b27e8a4bd3745b7358f387773527>81affdba19e38e2b17cf7b9e93792cc2028cf21d_0,TLR-activated transcription factors AP-1 and NF-kB
40d72f061e454a119ab1d11c5c60b5bf0fad81db>None_0,expatriate partner career interruption findings
73022204cb23bb61861120a3d60d19c50c75c58a>10add238d07527785df2919e71f7f8c9dc230d0b_1,NMR chemical shift comparison to AGI-B4 compound
e630311c0ca0d19549bd0959fedd924d929fba85>2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9_4,geographic distribution of a fungal plant pathogen
e364d59a1dc537f2d51cebd7647030833629bb07>d18293e4a7b9d11f93cd5384005e289e00122f07_1,primary visual source localization studies
a5847e978eb363f6b367543199f649e02ad52d99>6c3668200e06079aa7caf8e44c7d8e9781f7722c_0,comparative MRI imaging of atherosclerotic plaque composition
c80ca0049f278f7e1301e01f79ca973715478d8a>cb7aa0773f044cc8718aaea285e1f630899b9cb6_2,LIPUS effect on tissue healing via COX-2 stimulation
7178cf0a0c05665960ee80ed4679d68e8714bfac>c1d9ef4923a569e8d53f6a12ca0d2a7114752d5c_3,Mazur's terminology for twists of universal elliptic families
ac7cd5a700e610638b33e4d3f5bc710cc53d6c23>270c73751fd3534a57ad18f023da3844e7067af9_0,ART1 zinc finger transcription factor regulating Al tolerance
488cd83c73bd908957d28ae883631c73e0e4fcba>0897834fa3b19655354744539f54967b42b119f7_0,MST and EM clustering algorithm for non-convex data
d589dbea5c3743b8b8b8857d2f729e0fefff6790>f852f6d52948cc94f04225b8268f09a543727684_4,UAV development for low-cost long-duration flight
478bd10d96ed7cc50fabae1fd6da100525410c34>82adea97cc7d912926709a9c71dc5ff45b833820_2,AtABI3 alternative splicing regulation during seed maturation
7fe33bffea6dba1a32e75b980e53b81afa04fcf3>0a0fc3fc7297e1034548c046b943614018751fb4_0,GRHL2 susceptibility association with ARHI hearing loss
e3a9cc9bc08fa447463d46629aa24e2c78cdd87e>13db9eca787e42ceb268d362ecca75a5056cc5d6_0,mirror-image allodynia induction in a rat pain model
bc176bbf1167617f61672f0a2fa4a4c6f0d5bb7c>bbb3e9ba5ef638777c6cbab3f5cda021c8a4d812_0,BioPerl open-source bioinformatics software modules
e6f54fcf3460165fb558903e975a526bc98e4eba>eca33814fd547e45230423849d69e6cd4fa6184e_1,viral fusion machine spatial relationships and complex folding
adddd0ce9529962885ae683adb62dae8cda8326d>f5fcd9be7a115ca1b7ddfc487c8558b4692df7a6_9,dcmA gene expression plasmid construction and control
2eaecb54066236703dc52f82be7f3cb0f2182c05>bc637a752ca5c63c272854f827355e16e543923a_4,protein family databases such as Pfam and PROSITE
5b36a10ab1c0b5454959edc29a00b0e6c2546974>777cb6d460aba93eda5d7bf2e6f01c5bf9666171_1,genetic distribution patterns of wind-pollinated species
3c58cdc23f8b5ecdec7101e23e433cd4da538147>bd03de78962c493e84bfa7e15092422e020d2a82_3,VFSS dynamic assessment of swallowing phases
7647be15419f8369147968dddcb7c55f1606f179>0825788b9b5a18e3dfea5b0af123b5e939a4f564_1,matrix factorization formalization of topic model algorithms
a92a5fc10a8117990bff21a73c7ae4bb34675e4a>5d2acee41f0da182f25cab7c8da9604d8141ef3a_3,SOM- and ART-based text clustering models
77a475e14da20990a41d531bef2297b8a6ca2d32>d51fb4a6244e775cea0f9d2075c1839610b07acc_0,phred/phrap/Consed genome sequence assembly pipeline
6e7cf7181c75a7de90f590a91cb6a6aec7721c3c>306ecee52cdc5c5f00093b9906acb97f6f82b866_5,EGFR- vs HER2-targeted immunoliposome overexpression threshold
ee03bf89d418fb8671f0f6e15fff8c1044a419bb>0b49042dc6ead8227aa42f0fb47032542b6c07d0_0,WMS-R Logical Memory subtest normative data
5a799d34ccb3a2b71308aea40978b966cd3ebfac>18e212a039557ede65ffc4b17fd9dfe4143ce491_0,Steele equation for glucose kinetics calculation
b3a1d743b5b05ec472d6a9bddfe6ba2460d75f92>5ce64de5b87da6365b7a718d3bfdae62f3930286_1,Fruchterman-Reingold force-directed graph layout algorithm
092f1087ab85d0c0a4e20d9e69e792359b6fca1f>c753c71eac3440c1be97ffdc8de0bd8ef6dcd9c7_0,NSE levels compared in extensive vs limited stage disease
0eea5d66f255d38333a181b445047d93ef678a93>642ac876ef7734e2c7b852bc3a7a8d987d8dbd83_1,ON1 genotype geographical dispersion of RSV
cc56eae2528bb87fe4adabf1a4487b8636e767b9>6d6bb93872a190de290f259e63587db4f17d539c_4,89-kDa periplasmic protein role in bacterial invasion
54e6b25c6ee25daec13f9f85d80f2cd2aaca3d2f>2563a861abc0101d83344aef8dd4065f547a6784_0,confirmatory replication of prior study conclusions
c1a85696bc2faf53a535afd601ae746287183666>2640c22781cc90ee4adfc3274d91bee624a13977_0,Indian Ocean warming trends affecting SWWA drought
cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6>f40a16c7d8ea7fd91219e897c75ede2665b617db_2,infrasound models of tornado vibrational modes
7ce50273edba2a9ecc8b27d70a7ac09c80d23bdf>a81ccaec68aa0e4cf18fa088778a2fe9eb55742a_0,Sox9-positive progenitor cells in organ regeneration
0b0521cf2ef9dc7ca28c648c4aadad928f3877f1>4f022c40fe1b71352d7a48a70341eaafebdc54cf_1,AtGenExpress plant tissue expression dataset
507a70138fcdb6a4514ff8d6b546ed8e819b4b89>fa9f8decfbad6c213c9ef21b892ea3206e84bca2_0,CROW computing cluster and CHARMM MD simulation software
fb2a53bca2d6b775da81ee734ead9ca144fffcc6>e5f32eea205dafc42b7b4d44813b6ffe8c7f8d35_0,secondary flightlessness reversal exclusion hypothesis
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_9,MYB transcription factors suppressing flavonoid biosynthesis
d2605ca7b58ac66cbefa4386f4cad160f28bcbde>e0b61df5d34345a17cdef827270d9400705d3675_13,CLN5 MPR-independent lysosomal targeting pathway
fa3bf1772726f3d274c1258b7f4ea82460839078>5ad0655eba87170ee05f3769f1a54c808ea7c796_0,validated software for spine radiograph analysis
85e766e708cac537f272621e1d8d1e641279806c>9bd8a440cfb92cc5f7f45d88cce6f9d651b98237_6,Sea Around Us species distribution algorithm
9cfd51a892b488c33f849ab5b6d5a7b75bc33d1b>e8d2c46176ad0a9bf203adde5216c5c13606bfb5_0,SelM knockdown effect on oxidative stress
7ea35436e261fc4d48fdcada0a8eb9c1f8c1a93b>25aa4a143d373d371cc8fa3a2d550a0649d8c94c_8,RNA/cDNA synthesis protocol from transduced T cells
520fb59de1f8bb6e91ecf0f630b2d4be96d4460b>080eb17ef2b5277926596d3939dea49efe7e4bb5_0,enoxaparin reducing VTE risk in surgical settings
000d8d128bc8b44b25970374b4ac274b83e5cfc1>d610bcbd3f209564b658758dfa2be77a4517d658_1,host susceptibility determinants of GAS infection severity
34d3411b4cae75f253e72cdfc5b63038f9b34a08>17aaebfb7135313cc1c01c6364542938f842da7a_3,group size effects on primate reproduction during drought
9ac5d80532d78651a87227218355e260e9b7d153>None_0,hydrological connectivity and surface-groundwater flux asymmetry
8369c3c6028a948e1175a047eed5be4c6eee7f75>44e9ecd959b1c72f1fe469e6b915ee55ac986a52_3,mTOR role in embryonic and extraembryonic tissue development
f17cbc3e145757d64c3028c275c5d5adff923b14>128d27ca0af3e57632b075ff6dccd5780ae7a0d1_0,WOMAC pain and stiffness score comparison
7ec102746b50af4549ff328e649f7c9c875bcd2f>3da8310618b8d9488ab6d6ee10bfcce927a47891_4,pinnae-based sound localization cues in rats
2fd53108c14589143421890eac214e46f199b420>a11132f9e7bfd2e86b706537a3594f9d75a2c84a_0,enzyme candidate for nanoparticle interaction studies
bd579df4d1d880f0a8b6d781317bc307aef881e3>a49ae4ca06c2c23793ec2067d5ef5ed4db109162_7,Emab antibody inhibition of cytokine production in B cells
a8ffe9eddafae544c67ec179abf42d13e29953fd>16c8cb0a37cd933d2621f0d0d696cddaace4e631_0,DNA methylation regulating gene expression in plant-pathogen systems
7c0095a7821c67bfdbe06e6034a6de73c2b11086>722fcc35def20cfcca3ada76c8dd7a585d6de386_0,Caffe deep learning framework implementation
f6887b554f7b916f3428447783840baeef6b863a>d2bbc8195ace1f801cd60368a30c2d8ff28941d0_7,GST polymorphisms and cancer susceptibility
109574e7479ab43910497db2c187a73417efaa84>09481a2856666307d26e82ce5938527d6dc3ce8e_0,variance/covariance adjustment for sibling correlation in genetic models
0210744712745069cf428272f413db0483ec764d>485a7c05469a177cc929b616bb246c242ea61f4b_0,sex chromosome markers Pv72W and Pv71Z
76939e718ab4a4825f2691f6394d2336973535a1>661b19ff987b9ed9d9252324d4a72ab1fbd588ae_0,FB-dataset workload synthesized from Facebook production traces
a5a00a585d4f6c592e00d37b3c11ff4804a58701>518cc15d22ebce4589936bda4685bdeafb02b5c6_0,chemopreventive properties of dietary polyphenols
fa18ea3c77bd34d05f87b8f3912a6f356fb595f5>51ee5ac8744425724d7061adf9cc6eee37040134_0,feather metal accumulation potential comparison across studies
fba87196a509337ebbe455d44f0c51e9c7c3f37d>3bdd0c94f8f7905e9118a73479fa2231ecdf61a6_0,cue-overload theory of everyday forgetting
fbe56df7a6ce2100956578568cb6abfd0c928ae5>24eaeb60164d75b8e0fa315bb56e632b6a5f43cd_5,MENTOR study informing NICE/BSR biologic treatment thresholds
69868e391ee048753ccfd2deef904d6b77744f3a>9e9f09a2bc30348c45fb72441ed58eb31ed481bc_0,Da phenotype mirror-image duplication hypothesis
9a068a63f5ae85227863a972c7204903fdcca978>73619c0c3ee055ee31944e3a71119e9f68d42794_3,placental Igf2 expression and fetal growth restriction
d35227b7a396b97aa82a4422f50ad9f341b9a191>b910ddbed873468c87bb5d9218b6058c308df87e_2,species richness patterns explained by functional type
b83206f7faa26b6067151f721c4f39e81402c88a>05ad0bce83740b1ab8f57c3be7831a4b6b976ae1_13,shifting task paradigm for cognitive assessment
2417526934446d81023af49f27bb7f52044bcb78>73f36294b5992a53e4f075e384fe30a13c629bb4_12,MN-1 neuronal cell line transfection protocol
b6e54308a7d30af11551dc9bc378f8ebd71282d7>f8c60366a6f7767a92d4e69f9a50e2c243b85c73_0,effective Hamiltonian for discrete-time quantum walk
424605eb436ee2469bc238245dc4c0453abf1b8d>9fd9a3f5bca9cffbd21bd03e1d5bd12035d46cb4_0,artificial life approach to self-organized criticality
32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38_4,short vs long hair cell stereovillar bundle location
a5ea7c98ce4e9c46aee1c9d66df85c4a631d4fe3>76673ab572b73ed6e8ebf59f5b5ae28453f873f9_1,erythropoietin effect on pulmonary cytokine production
4b06a64aa5c7cbdd411e55c1d9c5f24e979a7268>a3083f8d0f51221d2e191ea515535025698e09e0_5,quinolinic acid hippocampal lesion effects on PDBu binding
c5828eb1b31f6dfb8db5303354c40a03707c1c82>3efa05c013ca7be6d3db5e9d3803452749dd6ebb_0,fairness-accuracy tradeoff in restricted model classes
92910c2868c49e68713030a65e280baf79f4a12d>5b6b40aeb5c60305fe87732f0139de2d002c7019_2,methylphenidate and opiate effects on reinforcement sensitivity
b81190e42a0366a9e67641eba54b0ac5c00deb2e>859b90e41739b7cbe10b03df3c1e12beb78fe136_2,power law exponent as measure of Matthew Effect
3875bb2e73ccb920c7978509fe766a65897a123e>5d97617c07d67c5687b75d211897669571dddaa9_0,chemokine adjuvant activity in primary T cell response
4a16a4ef0bd4dfc13befe464efd720feb91b1085>704723b7b19c5c0fc797fc909fa0f2abc1dc6210_6,HPDL domain/problem files used by the IACTIVE planner
7c3e8d61f924ad553725243f674a263f966f026d>f6a30c63ff1f5ce2c3361627e6b0d47d90908f96_2,2DE gel electrophoresis protocol reuse
b89b95479b852d52eada5e18828b278a0ade5644>230d5ba2e3cb44c1e403a94478c74a453c58bba2_0,hypertonicity-induced apoptosis in S49 Neo lymphocytes
8f1bbc37e1a0bef7724ca39362f58394b671ce15>35987c41a9a9595633bcd6305439ca6ba0608b15_0,bone quality determinants beyond mass and structure
a6871ce163edc9489345949276cda426e9f6a5be>2c03df8b48bf3fa39054345bafabfeff15bfd11d_2,squeeze-and-excitation-like component adopted in CNN architectures
b9785858f9307f822fcc0060ed1d49d01132a43c>320fef4938c334ecde1c51798cbc5ecf56a4172f_0,bone graft materials accelerating extraction socket mineralization
63e49e0adb60701f8f8004dfb867edd1edfac74d>931b43e57787f7dfe3619931afdbfcd60921948f_0,OSCE ratings improvement with empathy training intervention
7d67c422d46ff257c86e511f9082a2d62240e336>211980c1e7e9c719c1e88e7b12e79b19d0e21bf5_0,shift work exposure defined via health exam data
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_11,Barbary macaque face pairings for a recognition task
1c35754e745402d9c659a15ee856528931bfb111>0369b5e89be7ebb5643b67901b848c3b95ced003_4,air pollutant temporal-spatial variation studies in China
1e22584fc8f7f0deea6e96df287c37c37ba86c6b>f2e8507a54cb42a001465944fc7113c43bb0a61a_1,UV-induced radical crosslinking of nearby amino acids
0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d_4,reaction time interpretation bias measure correlation
df63fdb20669a8b7d3ba7dafebf75b9a94d7ba46>4390f4a06a036b8f04cbb4fe7611fa5af9492797_3,subarray-oblivious baseline performance comparison
fbb179149d426191353a8df844f889240a9ef359>a7ec4c3cf255c2851795e1749ee9860f0f1fe352_0,2DE gel electrophoresis method reuse across studies
96d59f09d602d930beddbc2785972d443efa4d93>723a4b4f3019cd5a5f8546925d8cf4478a0d03b7_9,social/behavioural factors influencing depression in gay men
3e4d589ac63ea35b3eae8bb82702606892eedbc1>bbf756e2a46907d24daa9f70b1fdd57bddc5d75d_0,CYP1A2-mediated arylhydroxylamine formation from aromatic amines
3e253035f388bfba956c69b1bb6e50514a9b894b>f9225ba53ef94fdf17646df44542dd4dae3b3b06_0,MFGE8/lactadherin glycoprotein first described in milk fat globules
2417526934446d81023af49f27bb7f52044bcb78>73f36294b5992a53e4f075e384fe30a13c629bb4_4,transgene expression absence in the olfactory bulb
afbb49132ce36d29d3d52aea4f6b5e10473317d3>db8220e495734572dba566c5222426db9b156093_1,oxidative stress from oxidant-antioxidant imbalance
e10aff224a926315329dd45aa46d540dcd14e8b7>90ab66117e42db4f76d2c7fc0af033cf7f427aec_0,RORs role in metabolic pathway and energy homeostasis regulation
50802770034dc76742d9da11c2fc6357ecead8cf>56f12eba5ca59af1ccd829e68fae9c76da1ade95_0,maternal neutralizing antibody titre and infant infection age
fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419_3,HDAC4 knockdown effect on denervation-induced atrophy
5a104aa1d96209f1d2a7df96b67c8b06f8cc691c>18bc8b07747174cbac2230f69e4d66800c0424e3_0,model overprediction of OH concentrations linked to VOCs
cdf1a01c9ef7ac272437d7905783e600c9f55bdb>918897fab7d089e97966154372ae5a7372f61f11_1,FIS statistic for heterozygote/homozygote deviation from HWE
56faeea708263993dab43007ef92ea0eb54e011b>bdcd55037f9cde4cf16b95123e55a0060226460e_0,agreement of DHA and artemisinin uptake results
4c632ed05d104da006ce04a441a9eb5791f945fe>046aa7c402100a234ce88f54dda1c6374f8e37a0_0,MagnICON vector system for transient tobacco expression
17b98b22c58c8f866f3fe0309e4d8c093ca4b9e5>b6dc56a836abe295e634fd86430f55d61340aab0_0,PCA as basis for PLS multivariate analysis methods
a185be68726884cd21f54333ff74c99a9821b477>087d87eb6fc37245b7867cde27235c2f23574949_0,RSNet comparison with other 3D segmentation methods
03ce72a187020ea5e838d6210c37fbe64deaec8c>51ebbdc8514153a9594ce6fe40dbb1391541e6d8_0,HDL and PON1 levels in cancer patients
d11fff30a8adc0038aa7a055f3d62590c3a24dad>52c60a34aec92623dbef2098816c60735f657cc0_4,androgen-induced DNA damage in prostate cancer cells
7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b_5,earlier reports detailing pregnancy outcome methodology
d979710dd36f9e3710e1f0b3ca37cc873dd26e6a>cc808152d579f5def1a87aefd6d62c40f0769869_1,HARS and HRSD anxiety/depression rating scales
60ff14a8bce8e43c0cb85f5433ed57409d7b2899>45a5b5b6883064ab16de2f0e424ed83fceedf2b8_0,genotype shift observed across several Asian countries
40ac19fa2447843661a081c623b16288dc9e3117>c23d63f6780b3565089a8e3247de7e3c609ebe16_0,p35S::RPS4-GFP construct cloning into binary vectors
b22d3e6f31d0c259c3294314fc7b07445dc0ad81>63330548ef153f8c3df829458502d4cf210683ec_0,wavelet-based denoising filter from prior work
82434e3c9839975a9bb20e0959e126f0ba70518d>08b9380b015024df0e879fcd4d260dceda8e0b7a_0,interhemispheric inhibition following brain lesion
88f94a7076a1b1d7158e8fadaca531250efe7d21>1762baa638866a13dcc6d146fd5a49b36cbd9c30_3,DIFFPOOL GNN model built on GraphSAGE architecture
f781c198aa27cadfaeb6537e454dbb507ccc776d>1682be6f1a8359b4657819b4806cfdeda33b64eb_2,belief propagation decoding scheduler performance dependency
dafc2a7af0681c6344232f8243894ea57f0ca4c0>3c25c0b97f3bfba120a32aafe82cf7ed2f5e7f62_6,video-questionnaire experiment procedure consistency
ec6c61a06407c64b6ad3ec7f096566f361acf038>7a4127d4a914a9f4cdcb3f45407d3a8a98f29447_1,motor unit synchronization via EMG coherence analysis
ff206bf5639a5a8343de190c7a162bccad349164>2d19f6d13f35c3bc11024636949631a425660d1e_1,Arabidopsis leaf flavonoid composition
a774f4d548560212a6ce131ba079a96366d8902e>89c9932e031360567870628399d62fd7721e1e86_8,flame surface area ratio model comparison
0ec5bf54921fb55a66383970dbf9040724e281e4>c824fde7bf52707c957aeb5c297268efb9d9a669_2,cyclins and CDKs in cell cycle regulation
b665edfbbe8ea4cbf3ea4d2143b3a82a4793c8d7>d11b17f2ccc53570feb069c0cfd8a0ff09af0329_0,242T allele effect on vascular superoxide production
fbc38764c89efcad813ddcd4f89df46d502b2b49>2c819c7f8bef3e6aa92258f147aafc7d58d887c4_1,NOS2/NO activation of oncogenic signaling pathways
efb33941a4e82e81b10f6a380bb57a935b6db64f>09f432307e5d55b814c9d4ad7a1264f3197fb107_0,issues with monitoring web user activity
f1e5e692f8fa183bb81fc4af737d92ea539a31cc>0cea3350a79ffd941e5cdbb1becbe759e1ef1626_2,p21 knockout effect on hepatocyte G1 progression
add5e7be3d6ebe9f978fe96e56b9a12d62bcdc49>5698bd0a2a6365e64ef89e2ed56d7e281d8c6785_0,cariogenic bacteria increase during orthodontic treatment
1892d85341b670ef3e644c96a00b61908bda12bc>88afb9a079f7ae135116d4f936ddf6736dff1618_0,siRNA design avoiding secondary structure at target sites
6573b156637f0ccc8434de7a56b2c6aef344dd81>9518d53bfd994fecd2d8019a12758d398ab24609_1,gate leakage circuit improvements in MOSFET capacitors
7b92f323f7f1f2ca7a99914df3d0f4bee92fff99>62f6c7d8a3c9e96a683f8923e5f6bb3f0781db8b_1,knowledge component model identification for skills
