citation_id,citation_topic
21a095ab309707eaa94ed62307ca1b028e3bf935>5afd4eca01df563ef1123a284da9392e4e75a81d_0,Langevin-Hastings algorithm for simulating posterior distributions
c96e34aeea713640ef5f37daed92df1eac42086c>e8b23bb18c48051786e5474a1471f91f5eb5dad8_0,MRI anatomical landmarks for knee joint-line measurement
541da7b48aa9c42f9c7791ba52154b6efb282a66>76dcb72da0536c0393afbdf5fa761a80a622eabf_0,VAST system techniques adopted for server prototype
23d24382c737a9c5c33681a1dbc405205eb081c6>2041cf896a34f537bbb1bb017a602944ea503840_1,ATRX mutation and MSI frequency in younger GBM patients
5b209ece1926825e98b03a18f3d75346c0d04c8a>a775da481dbe6a255e8c280d963fa3c51cc1997e_0,DEQAS/CAP proficiency testing for vitamin D assays
cbc308bee74319c2bf4c2fa3c8efe0db2fe84dc6>f40a16c7d8ea7fd91219e897c75ede2665b617db_1,"tornado vortex models: radial-mode, boundary-interaction, corotating vortex"
d2453e86d9eb0c2961d97753acd2c8462b22e1ce>9b0628d503edf994bdfd285d283c63df1222ceef_1,visuomotor calibration versus verbal report in surface-slant perception
929455c9e325f50322e86e5501344b24d502faad>e40c696a7f5ac9a81c88d484752d7193e5238546_0,history of heat-transfer studies in magmatic systems
ca860bb3f6fdfafc4cf4064878e887812c86a3fe>86820fb14eec428ff03875c82b4a887ef41854b5_0,Fiebig staging method for estimating HIV seroconversion timing
c763fec6f36f59fa900b35870c7e6635333b60e9>672b34de6e1bdb3c54710f8033074f49e0a2d0c8_1,plus-maze task as behavioral model validation
c1a85696bc2faf53a535afd601ae746287183666>2640c22781cc90ee4adfc3274d91bee624a13977_6,eastern Indian Ocean SST anomalies linked to regional rainfall
e818279fda22c67a74f6c64d8bfe38698345c2dc>025c3136dd748f1f8aa4e3eabd0f524a8dc772ba_0,CD133 positivity associated with reduced cancer survival
2e91c50f9af8f9c5c3a6714ce121ff5497296af7>a9ac1bebd6c6c43ab96b51771770b62ab482cea7_4,insulin resistance linked to IRS1/IRS2 protein alterations
fcbfb0dc4ea5f34129d8bd5bdac9f3071e53731c>4b557a30c883f974cf871d87b2646e1dc9cdff4a_3,pellet dissolution site in proventriculus affecting diet-form effects
09d9ed5f5fed57451813a61491212be9c22a0579>f051de3d224fc395afe77e07d47096ab0dd9ea2f_1,early sensory integration of superimposed visual stimuli
37716f4614fdd18b9d7c3f820419cce893e3c146>fb231eafa3e40e4e9171bd005d57f85c2622ef52_0,Erwinia siderophore desferrioxamine E and FoxR iron-uptake receptor
ce0af1f5dc558ccce6483b598b49fd8871349c6d>545b378bc2f2937330d61c184650ea4060071d75_7,coral species (Porites astreoides) sampling site record
7e9cfcc9b895ed9822c55a2bb9f4c77e6c1090de>3ed84f2fbdc4dc6450919ec5b017e66440a5833c_0,SimPoint-based selection of representative simulation points
66b600a640264c4be23471f2a9d8e0ad48b98ee4>30d76c74af404f5d83d7efd36ed2aeda961508a6_2,peak-caller strand-distance modeling for ChIP-seq binding sites
417b8982752a11f59148f4c53c57f7e86b080c7c>c893154082d138b9de66fad962f992c137cdcd02_0,insulin-degrading enzyme and transthyretin roles in amyloid-beta clearance
ce0af1f5dc558ccce6483b598b49fd8871349c6d>545b378bc2f2937330d61c184650ea4060071d75_13,Symbiodinium type A4a detection limits in coral samples
365727bf4eebb774f1f0e86f420c8b6ee8caeb77>6df9cfbb8925634a398a798179aacbf70c566f1b_5,epidemiology of intradural extramedullary spinal metastases
cf43ab7995bb90d374fddcf917685ae5c757c13f>c0e9eaec2955cf840c040baae65c4a25f1f6f126_4,furrow ingression and membrane addition during cytokinesis
4ceac1d2df212e25fea186d3e599ec3b5794783d>3424641bf492baef8eb7c37b407d8618c0b78e71_1,TnYLB-1 transposon mutagenesis method
a5c45c4618570cc0629979b2cc02f000880bfeee>90e06b3dc20938b4d02a0dfd611c572ff856613a_0,ROMS-CoSiNE coupled ocean-ecosystem model for oceanographic variables
4c4c7367fd83144162b0bcbe9eac5fbdd95b24ea>1cd262a7020f10e180b7cbec290404e218c4deee_1,phi-contractive self-map fixed-point theorem
4f6f0345af4536ba4480b483221bc71067adeb4d>01a3a2eeb59c24161e5c917a7fa31708e0b3d13c_0,sex differences in behavioral continuity over childhood
6824c1a5072c81ca8a55b7aa15903d76fc2b12d5>cb521542706b5babe4a507f195526d7ccb111797_1,species differences in beta-sitosterol structure affecting ER binding results
8f55026431584ab7e9c2b2683f0cfba0a575119e>b9a4dcd2589b022cfd1a90a57f6066d10bee635c_0,mass activity calculation for electrocatalyst metal loading
cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838_10,spatial variation in Streptomyces antibiotic phenotypes
ddd3018a0446015d849175748d422d73d67677d8>c1f9bbf12d1ba50ec3ecf94c81495f766da379e8_0,Bayesian and minimax shrinkage of sample covariance eigenvalues
0fd38976746fb6e451e257207f0be8f1e3cce45e>22ffff59ab47ddebfc57653afd1f074932addc64_4,Zesto simulator's limited SPEC CPU2006 benchmark support
c0e176a349b813ebd8f8082ff620552d94691204>d8c7e2772803eefe422abcc6d16300d07d9e621d_0,critique favoring panel/pooled data over single cross-section analysis
33db63fba9c1c8a13f75f370ca632fb3d3a1f597>9592a83a496095e38fb10b590e5359354116bfe2_0,basement-membrane composition of collagens I/IV and laminin
0323f404c7211e8e7f5034f070e3e1a54ecff495>7b889faead3d086f66e10d2b2024f1a85419c7d0_5,peer-support groups for HIV-positive women
3df2451a1d7cc15c131bda91aa286acc37b37fbe>4e14f99e3730f8240149893b3181e62b7a7c04e8_0,GC-content PCR amplification bias in RNA-seq data
ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a>b4f3597485b8e161af04ce27f3d23ad2cbe90ccc_3,sex-specific MGN lesioning effects on brain-region size
23d24382c737a9c5c33681a1dbc405205eb081c6>2041cf896a34f537bbb1bb017a602944ea503840_3,ATRX mutation and ALT telomere-maintenance pathway in GBM
80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b_10,ultrastructural localization of nuclear PLCb1 in nervous tissue
adf7c086b0eb5aef185a0997f92bfe510bdbe938>c1e4222aa607764916a3c20829597f80dd55aa7b_2,particle/signal concept in cellular automata
5b2ad33ddd4c7e68d555a7cc63897faa775dd16c>b8a1f7e228f4d4d963eec979b8b5da14c6039aa7_0,NICO partial CO2 rebreathing method for cardiac output
1acda50e5baec5e2de67b1661e9d191c097dd2dd>f3d1255d0eb5de9242cb73372a104bdb94de356a_1,hunter take rate as wildlife abundance index for wild swine
f36300a29107655359ffb8ed2db04c93dada24aa>aac9fb0178847fc4e17a1acdd5d9662ff53b9c94_9,TONSL-BRCA1 complex in stalled replication-fork repair
f60a6f01f64ab8b8bbc452b8c8ea7d9dc7ce1ce5>be280bcfe417580fc4c02ab119c0cd5fe54d83e7_0,non-invasive volume monitoring for dry-weight assessment in dialysis
41d69df1533f4ae4ef6157e6645ad37f3c540ce0>c1e05d9fa428e6b081081d4d4948ef498259047a_1,"toxicant transfer into brain, placenta, and breast milk"
730ee48c9446ac14b5488401bd659fca712071c8>afb3124412a4bd482bea956081d9fb8d0e6a1df6_0,mortality from acute uncontrolled diabetes by age group
30d949ed2f0715ea28691f086b662554e9e40159>c2627862ae5501229f988d8a0cb4954d868c6ea5_4,MAMP-induced cell death in rice cell cultures
89681152abad9b9f7ec56b184c2ce21548adc546>18fe22acc74f459cb429b43aff1201b61a0bafbd_2,conflicting case-control findings on IL-6/IL-8 polymorphisms and SLE
45fde553db0f7b5a5fba10a15a5dfb385eace14c>8c84e2c3a32b2e19060f69986c66aa0112b8cdd9_1,meningitis risk from intrathecal opioid pump therapy
29cd81b4d95c3c99d2d27629e2acf0f5e3c2ec17>549965db135e62ba1de843f6aa68d5b04bf3e850_0,RACM-based regional atmospheric chemistry box model
51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d_1,"PD98059 inhibition of LPC-induced acrosome reaction, conflicting prior findings"
0896131d7153e9457af527ac1af638d1cfc8543b>1975cedc999a2ef2b0486628452a90ed863a8e4d_3,PRAC gene evolutionary complexity in trypanosome species
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_12,sharp electrode recording technique within ganglia
fdac35259beef9903990fde4f2da6522712f419f>5b46f45bca7105d113a22a874ea6c3c36adbb3e4_2,T1R/T2R GPCR taste receptor expression in taste buds
b8f24d146097a1e8b0e842f42bbf187fa839a97b>5d90f06bb70a0a3dced62413346235c02b1aa086_0,VGG-like CNN and ResNet training on CIFAR/ImageNet benchmarks
75d09a0bee4918f2b1eadd42e1ad5c61b5c09885>d117c9c3547ab878197ca0bf20354adc54f03d19_0,landrace genetic diversity for biotic stress resistance
3f5d8ad1dd96a4e837aec09d32efecd230e53ccb>None_0,fish condition index related to river water conductivity
202657e1903909bea8b81e5df2be065fc90caafd>d188348a933fe553554fc7b27eb4780e472e9391_0,criteria for lineage-specific antibody markers in flow cytometry
662468ed7cf2b8c38c7ac47f74974641c54b3401>18f355d7ef4aa9f82bf5c00f84e46714efa5fd77_0,oscilloscope/OpenCV/DTW integration for gesture-recognition tool
7de32bac0485a2b8d302e6b3d855ed237b61c25c>c5e2dfb49736a002cc60bb235f187402197c62df_0,paleoceanographic model of cool waters off Oman
ec1e98f09ece1c0595deca70e9adbe46685f7850>b5af4bf2fd53644e12e4345ea3cd7f4027ace764_0,confirmation of prior findings with noted interpretive caveats
87711ffc684b0f1d1ad6c22518b78105d68fc5f3>a3a859fa3fbb1fae7a1d7ac563a7efe37273a2f8_3,conserved region of the eukaryotic NQO1 protein family
300df68391d29db116971e63c170f088e2628229>8c1918c30664a115d328167709bab92ac399a2dc_5,follicle loss associated with ovarian cyst stripping procedure
68150da5b1ef20cf9ab8baa217f8588ba1cabcc6>e531b9821e39c1e1aa2df1641774ba31af736913_0,DSM/clinical criteria defining alcohol dependence
b66eb0bfa520726f50d86a62388c086c7046a6cd>d8431c25f60a51517a29162ed70df2de35ee156f_0,methane emissions from water-saturated wetland soils
34011aa02e4a557747511a21d9af78ab52063a6d>a9d8fff3e65b51a87500051ffaef3922b569c2ed_0,TCR-induced CXCR4 transactivation and cytokine signaling
324aaf2d779747646355f145ffdb248907117c8e>8ac68253bda08dc451d82f29e447341abf5ea9a3_0,"PVI applied to Dirichlet process mixture, infinite HMM, and Ising models"
15df16647fe08cfa55f6394466051a15de669bc0>6df06870159aba56e4a428513000e7bc4de96003_3,spatial EEG coherence synchronization parameter characteristics
9d1c38923868aad077de91a389a27f72d592d329>badee7f8b87dbf9d38775bebaad489d664fe0ef3_1,muscarinic M1/M2/M4 receptor pharmacology in striatal cholinergic tone
47d121a5106e3c5683d2bc8415b9a1c15fced71e>54801c260df5221a9de533d371d3edcc358b4050_0,Sum/Product/Min/Max classifier fusion rules
b0d451bc9b1620dd4edc8696a037fb174ce35814>2fe44d3290cb33042cffe686e671a9456e04d3dc_0,smartphone sensors enabling mobile geospatial computing
39d8e388224109f81f3ef8cfbd2c98510c07894e>e8ae6c46403d86e8170ef9fc353f1ab643acc372_2,air pollution exposure linked to cognitive impairment in elderly
4f3d40553fb10c7d7eb129b381c30d4bc85081c4>b3267b3f8ba4e3b24e9ee2308c96dfcfe525bb66_1,biosurfactant-producing bacteria from petroleum-contaminated sediment
f308573f2763a4fccddef893ec91c88892bf2708>e8150991705098368d2f201399bc737a80939792_5,NINCDS-ADRDA/DSM-IV criteria for Alzheimer's disease diagnosis
f0c5d6662b8d039e6365b6a70c9f0dbf494c336e>f948657fd4aed1f6b96df9feec7a569d0068ec8e_2,GIS-based least-cost path analysis of GP healthcare access
b66febc307f32ebec5225dc658c1777e3d81ded5>fcafaa2bd9dd1cb5f57bff4437644ce9b813d962_0,inconsistent sexual-health education across participant backgrounds
76bfc9cfbb407b0becb778ddd462a3d5db552664>855bda9eabd7af1f0ca0784e0566ab4435e837e7_0,IP3 receptor gene family and TRP channel classification
052157cc6f9b1faee4edf6bf3908236b30cdebf3>3e042815478444b00b9ad534c0be190fcdd9d7d4_0,in vitro passage reducing pathogen virulence via genetic change
2cc93b7da0011e79a8a8981f2d939f23c5013dda>011db56a2599afe091f05aa6413d96ddb03c2413_0,nucleolar localization of ribosomal L7a fusion protein
d47a55e61b83373dcb896c0f0f0c6dcb89aa28fd>4493db6859a8550d2d41b0eb29c75d6045df884e_5,packed secret-sharing scheme for multiple values
fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419_1,HDAC4-Dach2-myogenin axis inducing muscle-atrophy ligases
fcc2b066c3052fe273750530ea522233268e5543>6ea7fe1fac4675c24bc51230980f2f767d27592a_0,PET scanning temporal resolution compared with fMRI
31a8d58afc3b421ce94d846a00384bd5cd9f02b3>71124d9dc7bac213cb02665ae05cebb831c29ca4_5,"correlation-filter RGB-D tracker comparison (DS-KCF, SAMF+Depth)"
09ba834b0a7a64e344e6ea5812e673a906289ffc>6f9c96d4ffec300f71fbcb5302c0b7b30bf23429_4,variation-of-information metric for comparing category systems
1d0cf93bf7fdfa7065cd8a6f19b6e076c42d1435>d276691324dfb0a264433c98e4a2e2262eefa34f_1,worst/best-case complexity measures for concurrent algorithms
733ba89c5baf7eb5a614c0ce3de8fe7c84a2084c>48ea40e035d7459f0cf3b3bc4078562b9d1989e6_4,corrected TIMI frame count reduction in the culprit vessel
5887b773642aed1a8fdba47a1e5251accfa10f71>2363be32463a829ec6cbd7397580b7e95c4cef3f_0,CDH defect-size A-D classification scale
291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_12,genetic differentiation and haplotype diversity between populations
ec895429daeec3e37d531a6dbbc0d9b83947d19b>e69c9d7bf9bb5f5c6e6fffb27630bbe831a7b833_3,non-breeder growth suppression to avoid reproductive eviction
af788414e8dff576ec40ad1df5285eb6cfc73b1c>33e9c1c1b8b4882e89c933112858688aaebd2c47_4,tension-band wiring biomechanics for converting distraction to compression forces
2542689536e8ba59b9add275130eecee3164730a>a96010b84166c113313989caf813e86eb339a601_1,accuracy comparison against prior state-of-the-art methods
66d3221e9a9cb3df50a8c42439679c71772a9106>3cc26dd0ee7b4c21436232e52519f26fcef7a407_0,hierarchical grid acceleration structure for volume ray tracing
0c66df01dfd3f9d1fee1ebf8ebed6472d5b09e22>c8bbcc338c4942cd209bd2aae96ac7c3dbba0bb6_1,axillary odor chemistry/microbiology studies limited to Caucasian subjects
de55a5cd1616bf4539bf66936b34e90a594cabee>32a089cfda93488dd4ce93bef85500d27e660d8d_1,inert cation substitution altering ion-channel gating
33faf9c0b0ea2292ec82800186ca82e54b087ecf>3c5f1e4b17a53cc4636cb9994b1c12fa0a409a47_1,human white adipose tissue collection and flow cytometry protocol
e53bd1a61b114a41a4c1ec5e3ce0b85f968895db>adfc7a1fa9984a72565d8dacbdc0754a0ab5e617_1,nicotine content threshold for sustaining tobacco dependence
6e908a4cb359da05fd2488a074be513817179b6a>3e2cc7f92250ec8951fdb55edab9bbbcfed4bf95_1,stability analysis of Cohen-Grossberg neural network equilibria
6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506>6186e70a6bc014d7d5b82a4649574ef25e7b7ec0_7,autopsy prevalence of coronary microembolism in humans and sheep
3c91e6698aa301b0491ce24318615058c02db237>6ad76115ab3faa039658dff96159cf164d816119_1,BsmI vitamin D receptor polymorphism linked to insulin resistance
6842c4012876891ba4eda4e5b63e86d344e42e55>1be2b5ee291d5ddff0e3a0c92ecc5370c2224844_0,SUMO-like ubiquitin modifier role in stress-tolerance homeostasis
c24645826ecf07e7a064bb606157168f9ef792e2>ba480ce512aba288b1f259d2e4b1340915f4e541_4,protein-free diet altering liver protein content and pattern in mice
b4579f102e11e42213c9d6255a83b95106f933e6>854c95b8ec92659f66945664859db55f1c8b566c_1,Fenton-reaction mechanism of antioxidant pro-oxidant anticancer activity
d6228aa33ada378031b06729a718aabe0a80e1de>dbd605458b9a35250d7e45c5ad01be0b99f1d676_2,pseudo-response regulators controlling hypocotyl elongation and flowering time
19c46ece5f117b6b553040b14251a2f5afb1f452>3d97d0ef6058950be579df25f1cfe7bcaa55384b_1,visualization techniques for highlighting differences between versions
5e6e06ddda3d84f9823619926fce20903bb646e6>d146a1c3b3c5f92a17e73e62b4cb82eab276346e_1,self-sacrificing coping style dichotomized via DSQ cutoff score
bb21e98f4b1b7bc5a2e89fda1139d98763d78bab>c14be2a7007e022da13889d804a540d0c0c34264_13,reparametrization of synaptic response kinetics
bd51b37b0a1c520f0463535e63232e9336cf0a90>da0746558cecaad6681c199c44b8ed7d128848e5_6,conserved phosphorylation sites in plant D-type cyclins
80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b_11,biochemical/ultrastructural confirmation of postsynaptic PLCb1 localization
d7e5a6661d9642c1835a7901f75c3c4ea072a14a>ecf8309cafc950bdad7ea6bc15b1404038547000_0,spatial cognition and navigation research in animals
2ca813995cd621ec76dea683701ac776eef66548>759da71304eb52b98e4fd51488ca2ef3ce913253_0,behavioral disorders and social phobia in patients' children
0751ca9d7eb15f21e90374b6fcdc299948d2111e>6520584cb0d400b610e60c6195c0abb66cf7de11_8,CRISPR leader sequence promoting repeat-derived RNA transcription
f7e240b5c28d7d5d65e5c14185d1eabc1cf8fd5c>ef75662e1347bd31c09ad3987c42b64e725ab897_1,quetiapine augmentation efficacy for major depressive disorder
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_5,single afferent potential sufficient to trigger a reflex
7b29b0e06a45a84c85cd0d9f408560ea3f6aee28>ad4d13b1724b5db620a974eff016c20ca7624f35_0,baroreceptor-mediated heart-rate change calculation method
ef77f236a4ff0b24a91d1d444ed5dfd3c85f06e5>e37c8d3c00ee013001fdd5cb8d7e7e24c6d91629_0,childhood asthma questionnaire translation and pilot testing
01a554b159b4b988fab2a9834ba80239d641f8cb>81c27abf9224eb014ef95cac6cd583de3d6ac202_0,oncogenic KRAS and tumor-suppressor mutations in pancreatic cancer
9e8a28f224a5bceaffb33ae104b7989d7ef82afb>34fcb9fb5003872b0a40cd8cc1478a4a233cfb68_9,LVOT diameter squaring as error source in continuity equation
867e2293e9780b729705b4ba48d6b11e3778e999>34cdcf6af7feb25dacf3ebf1067f953f9cc0e704_0,minimum-support threshold effects on association rule mining
e06c8966e57806d20fc9329f16636b2fac2469b8>e4675af68d613dc95ae1c192ed154307a0d3d7be_5,NusA binding modes during transcription pausing and antitermination
50ac8f99ece05b942f95464ca1f8f3e616fcdf62>38bd01b085ddb1d673952b2d086cb999c7e8e25f_6,site-directed mutagenesis of deamidated alphaB-crystallin constructs
1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e>1e553964ccc8ccc090450aaebe1c87aaacf9ec83_3,bindin gene genealogy discordant with prior phylogeny
eb376812c4b0b5b227437073235c5ac78fb21562>None_0,media exposure reducing circumcision risk
88e7e88dd06638d52cd99cb4cbd74f086b166c28>c256b0fbb0424477aa49cbc41efcbcb89c594e59_0,femoroacetabular impingement from abnormal hip morphology
30d854f25a65ab1b4d4fc2295793bc54d8c4e5b0>5ea6d8fe68c4fc50f7b12f0d866cb19f30957f1e_0,radiotherapy-associated secondary GI cancer risk in cancer survivors
a0d64965847d2185df80409e24a334e4d701197f>7ac43fdc1c3549d29916c6159637d760f2d2007b_1,PolyPhen and SIFT tools for predicting variant pathogenicity
aef0686e744236f148b5d520ad0e268eae56952f>c46eebdece6cdacfdbd8bd9109ab03d7f760e41f_13,MS2 VLP peptide-library biopanning for epitope mimicry
e2010a4da5383bf702241481447e9c2dd1c57bb5>cf6401ae06ab9f566ef5b7f8c5be97ddef7f4f4a_0,FUS/TLS NLS mutations causing cytoplasmic mislocalization in ALS
ffa37c0dc8525bbede3d5e4eec9bb53464cda1f1>e8428e8be58808cf11199b39976161d8e58ac12e_1,object tracking and video correlation as DSMS applications
5ddd341c20f323d736e9b3899ad20561c9bdbeea>8f2cfced117e54b3e1ba97b0e43f34e0ec747952_0,fungal ITS primer design for diagnostic PCR
b677862ee69cf793c63141b7cafce06197ec5964>d8e03e5ae26bc57d6aa3c36db220dcc79309f858_0,KOOS knee-injury outcome score validity and reliability
300df68391d29db116971e63c170f088e2628229>8c1918c30664a115d328167709bab92ac399a2dc_3,critique of ovarian cyst stripping causing follicle loss
cfb8d1580c6b099ddb7e575b48b35868eb2d1c03>3b05b86247b92bcac943e77fd2ae3a5c1e770f7b_0,AGT sequence phylogeny agreement across species
48bff8eae05fb5369b0026742eaa79178e107fbb>bc6ad001c395e92920839e45dfd7e05ce69405d2_4,attention-based methods in machine comprehension and QA
32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38_6,barn owl basilar papilla hair-cell developmental pattern
b8981f9f1fb01660781ebc3793fb8e8fa0607293>daefcbcd01aeca630d329a1df45bfb89ccc638b1_0,opioid efficacy spectrum in analgesia behavioral tests
002932a3662e7ba6adf61066fc051cec458648d1>2b1a0119763cd942da0d47678fbf8350dc81748d_1,leftward asymmetry of perisylvian language cortex
5f32c395b6bffbe5c2807857e482f65dc72efab8>None_0,blowfly oviposition behavior and post-oviposition feeding
06650b7933691b5f50eeffe182808ad8928cee33>970c5a1eea3de89f13f1c5583faf8691077ab02b_1,tree-cover threshold used to define forest classification
629b074b633c52acaac1fc0207ee6f31552cad73>a3437f74b94afc46da42ead32711e0952db37c2b_0,regulatory factors of ghrelin acylation and clearance
72e156e9c4e78ea9dbf3c331f3337d4101fbd3dd>82f02626bc19f33156ff4137fd483270054e8df4_0,Bcl-2/Bcl-xl anti-apoptotic mechanism in B7-H1-mediated cytoprotection
8d6415991a16d972a0b097a4bfba11502bde6e8e>772b38b96ce4518cb4c0b7af0c9f99bd2c5c79a7_0,ultrasonic vocalizations unrelated to psychostimulant-induced locomotion
dafe95d580177bc3ab0b66128d9b44d8ce60d19a>2f717c0ea27c20314deec97e38306fd792e7a175_0,photobleaching correction in FRAP time-lapse imaging
7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b_13,cognitive-motor association between executive function and gait
1ac9706400e1c06a100add4b83a67af503404d8d>1fc59dcb14b70e8c0865c8c687932b90a6535527_2,pegboard and finger-tapping motor performance in affected adults
