citation_id,citation_topic
b4465f300d540ee0c4261522c64a9f7c7684ab9f>05ea19e2b660025765aac6249f47f9183d0472d8_2,exo gene cluster sequencing for succinoglycan biosynthesis
3abfd9b6e27e3f2d17a9ac8056ba2b9e4aacbcb4>cdeee2aff44ef31d768c3d8e69caf2378b04058f_1,TLC diagnostic threshold comparison across HIV-infected populations
f3ae6a4c4d87e00085397592b2721ff3d641a279>2c5e43152e086475428eec73c26e9b7aa1448348_2,NSAID-induced activation of PPAR-gamma receptors
f781c198aa27cadfaeb6537e454dbb507ccc776d>1682be6f1a8359b4657819b4806cfdeda33b64eb_1,polar codes achieving information-theoretic coding limits
e940ac7a7b3fb1e85be1db58b1f2fbcaa97b1046>dd92e9eac218f1f65ebc81d13e65cd9528a2aece_4,representativeness concerns about a data collection method
ddcd5506231ed723abd0c296088fc166fcc2aa4a>23e6dfc7f7543f87974dc7e74ff19edfcbf4e7e2_3,China's role in Apple's global supply chain
90035b851c3188631381152ccca60eda115d097d>29ee9bfca7e49df36cf3e76c6054948901da9370_0,MMP dual role in liver fibrosis resolution and fibroblast clearance
5c54b2d2d22fc691d22dea0ee790360bcf3fd727>a6f1e007181566cd0c864a7a07cceb303cb97f89_0,physician-patient communication linked to health outcomes
699181e567fc241b6f063144902cecfba198cc29>edf198690929fb1ccf32ba8d91db78ebd7483716_0,insula dysfunction and alcohol craving relapse
ca8f30847c352f8f3031e9d868c02572007edeaf>95dfdcbd896381256d8da84e81f8a9d9db8d7db4_1,nested PCR primer sets for HIV gp120 and integrase genes
9a068a63f5ae85227863a972c7204903fdcca978>73619c0c3ee055ee31944e3a71119e9f68d42794_1,placental nutrient transporter expression and diffusion barrier thickness
b6a203973605c4cc786a766423aa411f452cd345>0a4063dcf5d6e0b03ec612b0c4c033ffeb905c9a_0,P2X purinergic receptor family relevance to cancer
8d4b565b90c47abb76beac2793d5b7649fb4f7c7>bf58cc153376e3b755bb6435742572ec74022420_0,NMR-determined structure of CD domain fold
7e50a102d2113c07d07d5a6cd967e1daac76b355>a3707eb095cbbf733ab2e828381d018524443de8_0,prophylactic phenylephrine infusion safety profile
2e3b2391550372fe189009f53e02e633cb02eaad>f066ff28aa558fa0266f214c9586f91cca271fd0_0,modeling non-ideal behavior of protein solutions
9716ff30d91440ac6a52962069043b4b5e11d728>1673166cdd236219048b88023620a648ff551ffc_0,malignant lesion risk during natalizumab (NTZ) treatment
afddc4f41f27e3efeedf1c71442b9a181ec95fa8>37e4180aaf2e4762cbdc9dd04e714643d86c219f_5,analytical thinking construct in consumer choice literature
bfb11b35b52cddd3ed78b3203408c916f0cd7d76>0d3317ba27fc759492dd873c855252858bcdac7d_0,genetic risk score discrimination across similar SNP panels
bb7755856d879f528aafc4f57a3f713b2039db5e>5025da8e7b5438780a990bd58295ba4a8724e5ce_1,soluble reactive phosphorus determination via ascorbic acid method
fbdf3e1ec97f278a54b4a06320f1e69f1185874c>39a2446c1dece36e32c6773cf4e28306f07c8cba_7,plastid DNA copy number changes during maize development
c347747e9a04e9eb039ba25f024791e8c54459ae>4b4a761195e3a97b9c807a4f70c466237d9b2677_1,Ah-type neuron action potential and axon conduction properties
2f132a53e003efd3dd971a01751ab8cf0942ea06>0cbebb5eeba24d805aa844a463904f8d8edea15b_0,goosecoid knockout mouse/chick gastrulation phenotype
69532d1bac7199fcdcb2ef103b2c90beb2ff7d93>0218370d599af1b573c815de3c0aae5c47866ff8_0,Braun and Clarke's thematic analysis method
ed60fe5cf0b2947f812a3d19d533d0f644b67b0d>5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04_9,referential expression patterns across narrative discourse stages
f20cf27f1c49917aff7ea08f7715f28e37e067b0>91695bee521ee44b2c08a87d9693953afc26583f_2,mathematical proof technique from Parke (1999)
076321ce856b56ec9f9dee0293abae45ddd2c858>76f4bd4bef69f6dd8029f6b461a74a686c9d0317_0,gene expression similarity across breast lesion progression stages
719bf80aefd5c1967f3eb09cf9ddb6b2e574c2ed>9cbc9db1387cfed40e6b74b5480b93b1b41b6713_1,eIF2-alpha phosphorylation regulating BACE1 in 5XFAD mice
11d3014aacdecd64e60b32285d4991e6b84ac00f>51d3458450b170a6db92f2476343274737ccc117_0,glomerular filtration estimation formula vs creatinine clearance
5e2d9901e151816706feba16382be65770319d4c>63e8c3cd4a665a1d7b4f334530a5b78c403f239a_2,neurotrauma as a public health burden
76fc8262a4b85a40e57f425403d23a39ea488873>9daeced0925b74cec0cb589d2682c6c9060e669b_5,review of studies yielding inconclusive results (Davison et al.)
3edadf909b74bf6ca1e3d2395acc7a4639e2aba0>6f1911b3b3b638d9f779421502342efe9bab701b_1,UBC13 (UBE2N) interaction with RNF168 in DNA damage response
bc5d432b1169fb02e2d12f3475cc902d6fa6ea46>c1cd7ab131c5708cfeb23d737c5de84b379031c1_8,internal mammary artery graft mortality reduction claims
0fa2a11a83b922e2a4f18b93e02311c571d6cf9e>2a13a0b2886934881fb53c3d277b613697ea5ffa_1,sensitivity of reproductive health study topics affecting participation
0c141a780eed35ea9ec10542d591b19d5fa1d071>41d7b195e4b8d6da895e98e4dff383097b58d54d_0,ICSM18 antibody used for PrP detection
bdaf12c922950c7e2bc916c53b3fcda4a48bbf7b>a85fe03a8659b08d379e2dffd32720aa767e11f9_0,PC190723 as most-studied FtsZ synthetic inhibitor compound
3c123df5aa9263271fbaf80df545510f6cf53840>c6780aa6016c36e219213cdfbff55b1a25407d69_1,anatomical insertions and fiber orientation of the supinator muscle
0ec5bf54921fb55a66383970dbf9040724e281e4>c824fde7bf52707c957aeb5c297268efb9d9a669_6,CDKs as core cell cycle regulatory components
18b5d6aa68663567b248c433816148e52cb9904f>846c55bbc11942fdda61f841697460fd39e5485a_3,CFI25/CFI68 cleavage factor I subunit conservation Drosophila-human
c40de9cfd8dd19c3225eb8d1aaa0c5051860f07c>104ad4583a569272a622b660ec21b461de405451_3,ethnic minority relationships with mental health services
519c06d6822ae9fba2553c97656b156fa554d0df>b86209480253731c6f263a564f7e9d0bb08024e9_1,9p21 locus SNPs linked to atherosclerotic disease risk (GWAS)
efaa33b745b1420d6bf13873a4df09680c7984e0>eb08d5a6852228a7b45deb22f1bf4dde945020c6_17,mutant kinesin microtubule-binding assay method
da2a80ac34255bd566db0fcb01f9a4d0877cc43d>1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2_6,mongoose (Herpestidae) social variation clade
98c0b9a0f78778dc86d2f8b6effd11eccee2f6be>11348e5a3419b65ac9ff38f9eda20994b701b2a0_0,"non-dominated sorting algorithms comparison (Best Order Sort, ENS-NDT)"
6e6014b56326563ca259a5bbf6a1f25615a41b23>3460a01241779ba675f00c3dad5290125a7aa604_1,crosstalk effect on wrist flexion/deviation angle measurement
3e883835fcb3fcbfdae9ca37dc7a20fb267e3248>8b36f7dd382ff8ffa3c65fde7405085423a6ac77_1,carbon substrate effects on biomass/product yield via flux distribution
0fd548a07b8d113f5f6a6255abe191668120ac53>74809ba2f3834024b56f5b0784655b1435708c60_2,CARP induction in cardiac overload and denervated skeletal muscle
c91d0f6e4e41fb4540106dabecaf5d77f11ec47b>64a88057d4da320ba2a22ad292982e02081d92ee_1,sediment tolerance driving coral species distribution
f79f4eed9c47b1830d8be9908e61cfe47f180414>eb49129647aaf8ea67a576cd9005956d48600fec_0,reduced motivation for work and social goals in addiction
3ec7a3c155ab9d0c4aa3c28c2e019dc4db73bc0d>52cba694a827e40b38c530f3b1da67c50aaca106_0,ATP excitatory and inhibitory effects on bladder tissue
395f38378edf500729a220d8a55814ac44530b89>4d00efd6ac1167944c2a39f4c17a43e0509f60cf_1,siderophore role in bacterial antibiotic and toxin biosynthesis
39c68a095d58f0cd5f54e942fee4b22a9c2fd9fe>7c77cd228aef0769225ede4056c91726153bf986_1,MMSEQ tool for estimating transcript expression errors
a428b66ce0678c04d960a6d0d6b9d00645c3cd5c>29b67920953965e9e57d775bb86fcda52041f7d3_0,UCSC Genome Browser used for neighboring gene analysis
cf10f60a5fe5162852b7043073b126d5f62f18cc>e372a468ad80e71b0cac1dd9ea9bf20c3fedd6e3_1,theory-grounding for socio-technical systems simulation models
666b2379051b4eb90d76ce4d858a4820b1116e39>8d55749aa4f9054f7424ae93507d6783da9c9fd2_10,locomoting evolved virtual creature with articulated skeleton and soft muscles
341df40d6d627132d7ce024ae6c52c702eb8aa06>38cd1da6087589033fee82e38b585bd36ed263da_0,criteria for selecting REM sleep epochs in EEG analysis
78115fa70942bfdc2a7aef0a32ba8977c023a8c1>eed650a85abfbb941549598916dc871f793c6bd9_1,in situ biotrap method for benzene/toluene biodegradation verification
d8bf148899f09a0aad18a196ce729384a4464e2b>23fc83c8cfff14a16df7ca497661264fc54ed746_0,Cohn-Kanade and MMI facial expression benchmark databases
3e9a38c5c28f3ab7b3a99d81b202d5e5c4bd59b1>fb3c9c68555a0244f297a558da02aca2c1ded910_3,waveguide-based RF exposure setup at 1800 MHz
922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9_3,robot identifying individuals and estimating human relationships
ba653f54cf5b79a606d92959f97a81c76e2d1613>03de0b068d08c52cbf6e07cd1fbb5a2d5926f9fc_4,patient characteristics associated with carotid artery stiffness
3579dbb3766f902547768f5ae2e59faf0d0fd08f>4f150dd360678a7ebaa51fdb3d9e07ec291e90f3_2,comparison of pediatric pain rating scale instruments
7506a6aaa7154354ee7b145fd5b1de3d3c7fd873>a036ac52a271a45f0244a4f95ce4026c57e394b1_0,standard serving size conversion for dietary frequency data
c4f4a8915532830d49bd693083e3e9afb89cbf33>69576823e24b4f03527b545bccdd495468a0deb4_4,RPE fluid clearance in choroidal neovascularization lesions
8e57985148d6abbb4fc6dce21f8a889ae92431a9>6057cc79cffa4b4e8ace06caeb820480339a4df9_0,genetic correlations among cattle carcass traits in literature
ec1e98f09ece1c0595deca70e9adbe46685f7850>b5af4bf2fd53644e12e4345ea3cd7f4027ace764_4,13C-caffeine dose normalization methodology
7ec102746b50af4549ff328e649f7c9c875bcd2f>3da8310618b8d9488ab6d6ee10bfcce927a47891_1,cortical sound frequency map matching pinna/ILD cue range in rat
27af96c0e012b7f93fe22d798279ccb68bceca17>bd55563d41d4ef16e6678467d76c3c8b3c89cc7c_0,rat strain choice (Wistar vs Sprague Dawley) affecting study outcomes
cf0174fcb83c9c65b6e736b2c10ee615dc8f8993>a3ad3b4609bb8bf85c8c2115cb76d0e5cd16df12_0,ethnicity-dependent frequency of the rs6746030 polymorphism
bba19f3920fa9a1297c322fbe156af145399860c>2871f115e7a11c903258491c75d4171fac679344_4,Word Mover's Distance metric using fastText embeddings
92d9f20dfc4ef188b2ea6babf65049964e2b3603>5873d95d61e1b238319221829b826bee36cc6505_3,population samples (European/Asian) included in genetic studies
9826212651603d0600f770c0ef5949f9866cfa42>62078a5d698553d259bccd2fd9ae1458b64bc6b9_1,in vitro DNase I assay for BAF-mediated nucleosome sliding
9c98aece230c5879d554b4646eeab4b95554b627>d1ee5489f60e6078e9ecdbf62863374d14e4d643_1,IL-1 and TNF-alpha induced ICAM-1 expression findings
fb42dd12354e6964f9dafa61d491be22e14ba2cd>0ab1037b498a9c0fa5746d0330e8dcef5db71133_18,pressure-velocity profile inflection at Si-O coordination transition
cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838_2,16S rRNA sequencing method for bacterial isolate subset
fcbfb0dc4ea5f34129d8bd5bdac9f3071e53731c>4b557a30c883f974cf871d87b2646e1dc9cdff4a_5,particle size vs gastric pH relationship discrepancy
3b53f17ea5ad9059066f1717df08f2f0126cfec4>cf4d4d072f9a56cfd410658ff20b432d97b4140f_0,inaccurate perception of close others' attitudes
0d6a162406af842f2324077d73de17b2e85cffdb>de9f6d11600348c98f0df2d3803f1401ecf24b36_0,diagnostic kit performance for adenovirus detection
e10519e195451e84f58f81847b94c92f28b3450a>61440752d493b8fe39c0b2d6022dfbd31bd42c8f_3,Leptospira infection prevalence in black rat populations
c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e_5,kernel exponential family (KEF) density estimation model
51439b498621806aa3a915fdbd4aa983473da397>6eb725dc2d318750265f1c8e64ee12c4b286a796_2,genetic contribution to atrial fibrillation pathogenesis
2c16fcff4a1498bb0b7411278ce79d891254c521>3b6857c1aec0dc58a61ac99b68d3c148d2dbd439_0,sympathomimetic-induced stroke via vasoconstriction and platelet activation
602d56f55b8c21475c9bf67e73c5d8e999ee9696>d9bb6f5360b6e9413e5f675d4164e29a6040a7c0_9,feedforward loops maintaining transcription factor expression levels
d179b9534992e187d323a174671c7dd72ff2d089>d4046a9102d94e1c8c36f564f240e42d20333c3b_0,astrogliosis impairment improving axonal growth post-injury
132aee4607633866fe73bd7f50e01dd57460fcf8>a016a21e9f53648f818feceb20bad26f2d7b3bbd_0,standard scalar field quantization in loop quantum gravity
18455b1232a197eb9442b7ad76d764eb43142cde>58bef8edd76693310ffdaf7cc930a676b1e00392_0,S100A3 gene upregulation in head and neck cancer
1794d5ca99c09d64e947015477f50c2ebdb0f95b>02cea82d5031a1170d73c7ce57a61999c53f3e5f_0,brassinosteroid-induced root growth inhibition across plant species
c4db7db530e4e8aaa041bee9a434fe34e8f1fc9a>06c917e1f610339d4d7705e69fb9119e4d0fda95_0,Lpin1 polymorphisms associated with metabolic traits
2aa997522d212ab74163b986be211ffc7f3e9e34>1bed30d161683d279780aee34619f94a860fa973_0,direct-segment large-page memory mapping technique
bff4a3f340b3722d10dfb20034413a373f7d3c1b>7580fddd0baf759f298f126d9eba716a122fafcb_1,2-DE and MS/MS protein identification protocol
b492fbd8c1d66c995f5c15e3490f3bfc345c40eb>c59243b210bf505522de137de60c164fabffaee2_0,gender-based birth survival gradient in Ethiopia
106a66d518239ea2942334a236166db62fb5fa2f>d1903dbbc022279bdf14a0774647eb37f3cbecff_0,L-PGDS cellular localization in rat brain (immunoelectron microscopy)
ffa37c0dc8525bbede3d5e4eec9bb53464cda1f1>e8428e8be58808cf11199b39976161d8e58ac12e_0,load shedding techniques for streaming join processing
295119951ef459e61943e58eae2d1251b6db452a>c0e64c687abfbeb310eadf3149d68814d7f7a087_2,conservative vs radical treatment debate for oral infections
2827092a537f0f9bd91505569c95a9280dfeffa5>5d62b0f89d694e6c7fd7e9b9e1e763b59b189f82_0,nitric oxide blockade effects on pyloric motor response
5ba35b32fbd5fadaa10df97b87df75eaa2203923>fd4e86ba764f50dcefd4d57bb489a7f2c169e137_1,elevated cortisol and hormone changes during fasting
36cbdbcfa9953f0dc751fbb4c40e9107e9018e22>3e091e519efad2d1146bab4af4f04ad3bda6f437_2,Purkinje cell firing rate modulation range during behavior
c7802a4115302f278313dc561afc760c2406c757>c865e4cdf33fa3f3da542cf38a30f0c16bab4b37_0,xtcsd routine in STATA for cross-sectional dependence testing
c56323706032fb11764860f5bf6c56c14e53a00d>661be9d2576e1838adea4f1b8b90c7a54640e2ba_1,NIFAS applet limitation of single simultaneous phylogenetic tree view
b0d4b3642acafecd9c073d9e3c9fb9b5793a1262>7f245e59cfd419b97cc54729bd733cc86af51978_2,VGLUT2-mediated glutamatergic Cu terminal projections to cochlear nucleus
ad4e0a20046326e3bb7a6514d41c38bf902aa69c>1959ef6015c3098b4bd4fa6ee8b76479fad3a390_4,OX1 receptor upregulation on microglia during CNS inflammation
6dde3ef8262a3b8982b1ad192e71c98e1a52b14c>d2619e9dea729c643a405933ccca8e6b52d55581_3,go trial probability parameter in hybrid-choice go/no-go paradigm
e8a3cd7fb89810737edcbc4ed03b07cfffe2b57b>80af06b7fab33e871c3b3c5e9e4d93d1251ad017_0,primary mouse hepatocyte isolation and culture method
9262f6d87e2c81d6b058af0019d332552268aea6>7039037056f32312edb45edb1e06e0d63a2dba3b_2,Hedgehog pathway activation via GLI2/SmoA1 in tumor cells
eafafc708296c462edc9294e1b8f3b1dd3f4dffc>8f12510fff2f067cbd55ef4c4c5ab01a7314beb5_1,pitch cues distinguishing Korean stop consonant categories
f316bc5ef34da741632874fbda59393c1de31509>31f81ef9646f3b318d9c9440fb4f6fa15e92baea_1,Kotelchuck Adequacy of Prenatal Care Utilization Index
d7ff673f4b5baf5c893012610d11adc20c423c4d>bb4ec1338f62f8b5b0d055b5dfe11c4b3e366394_1,Pearson correlation method applied to environmental-species data
092dd887c86ed2c789f8cc3de2da1f26a8687723>b2ca8c3a34094c3fa05406c5c506af7251230e30_5,GDNF mRNA expression in nervous system development
464bd30d0c6d61e27d25c15c30243ee817a07c5f>657817fcf84a7c843837de98d5460aefc8c4f3df_0,hearing loss from hair cell loss and noise/ototoxic drug exposure
90e3135b8b3ae3871c2d272a5971b703174bcd96>466e2d457c348272f138f0aa48618c85b563a3fc_2,perceived negative reflection driving reactions to deviant posts
11838a6dcc528b9e0b034db049f9671109ef07c2>1eb55917cbc85f9bda77698b6ff6d957cd6a743e_0,radial tree growth response to climate varying with tree age
24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_4,layered modular architecture for platform-driven ubiquitous systems
365727bf4eebb774f1f0e86f420c8b6ee8caeb77>6df9cfbb8925634a398a798179aacbf70c566f1b_6,prostate carcinoma metastasis case reports to distant organs
da2a80ac34255bd566db0fcb01f9a4d0877cc43d>1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2_3,group living and predation risk in African herpestids
952660f4a305ebc8bc46ea23dd1ea41464d6681f>6b1223f442606ef04c8c04b36f1cdc0efb14c560_8,antioxidant protective effect against cyclophosphamide-induced nephrotoxicity
ad241e15eb1e767b6a8bf91e081ba89fa1784d84>88ed7f5b40fbe4f1d212b2967eff5cba78c85d75_4,retromer tubule formation timing at Rab5-to-Rab7 conversion
3611fa9de1d9cd97a8dd2b576c6faa036900b859>8691886bd05201c4736e10f564525f8cd4f60b2e_0,UV-B-induced reduction in herbivory and larval development
afd7858d7e7054b1bfde5d06700a01fb29bbf5a4>9b17573ecb732d5b6f42b113ae7241af2a296d50_0,energy availability from redox reactions in deep sea/hot spring environments
40047fecd2c54eb85cb633afd72f438b8f1620d2>9df3fa41c709352260804d322fdace8a1035fe5b_5,Engle-Granger two-step cointegration test procedure
e73a200de56fadc9a374801a25b057231fe03f07>661126757fd0e9c802a735824a96d07ba304839b_1,DAG scheduling algorithm evaluation tool (University of Manchester)
79cef5a7f7458d5fbeaff4a78d2e5496fa03c913>1faf1e62af3c1fe5fd843575ed4daba419177075_0,cofilin/destrin defects causing neural tube closure failure
77f4a2365ba1b6ffc8d13e049654b1359c29671a>841aba543847838da1e2310ed5339a546c5a2b2d_7,electric field application method for cell stimulation
60c121ec130c3a4886d157a2b4b2495215898dc5>9b71709fbc08edd59c397b57f16d2976bc2dc7a0_2,single-cell barcode chip for polycytokine analysis (figure reproduction)
12c1a59009a23feed0dfc0951ac35cae72633f56>240a7825d617e1178bcf74670681faa1634f9aa2_0,EXACT ontology update for experimental procedure representation
e213f171fcdac25f70387b0efd5f6bd07d9c13ca>d908d0d287065bad1a8e10ca0022f90b8689f18a_2,surface markers distinguishing leukemia stem cells from normal HSCs
41829c1384f0a89af374c23946e7dd8b8a13276a>0b667601f8bcb172baac53194e2e480aeb798fef_15,Cα chain native-centric interaction potential model for proteins
acf4f8e5546446508c0f22bd5e386abb1e91426b>09310473ea701efa2a538e2aa1a5c1d000075be3_0,SAR signal movement timing out of the induced plant leaf
ac7f29379b51a0681b60a9846b14d32ba9a42574>70f3cda14c45c0f74e60b8f004d72dc25a5e3ba1_0,HPV E5 protein enhancing E6/E7 oncoprotein transformation
82bcf43e201ef39f2ba41477d5b3aeff803b6c26>fd7040ef3b98b866b7476b1489e1ebe297533edc_1,pancreatitis complications in organophosphate poisoning
a0cedf03204eff9e56a98fd28a4ceb4bba824893>8136368261536e4d6b468bc737147ad51872b97f_0,environmental exposure epidemiology citation list (mercury/pollution)
177dd698bcd2ece41b194e8fe84250f290ff794e>8de41f1907d69011b2aa94ab03ff64e81407a72c_0,bead-beating DNA extraction method (Yu and Morrison) for qPCR
5b5a2f37c6269a761524c58f841af3547563ca71>a0c1529ae833f257ce31f98d030a5a110c86cc1c_2,PKC inhibition rescuing insulin-stimulated glucose uptake
fc68d5f72afa48abfe8190e0699498043d4dd172>301ca06f7d7942caf28c52152b977161ecc65242_0,GFP-Pex34p localization to peroxisomal pellet fraction
a3ab23f7c76decce6b45696fb09ef8ea538df866>03a7146d3b138976303eabebbf6b9cb04172c5ac_1,androgen-binding protein secretion by Sertoli cells
7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b_11,automatic gait in cognitively intact subjects
51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d_12,ERK kinase activation motif phosphorylation in capacitating sperm
cc56eae2528bb87fe4adabf1a4487b8636e767b9>6d6bb93872a190de290f259e63587db4f17d539c_7,paraformaldehyde fixation/NaOH permeabilization protocol
3874a1098d1e34b107a9c4ba1a1e200070de15b0>7d253f083d75e9cba4af91751451b379fb5c37a3_6,postural hypotension risk in geriatric patients
9ac8b68da6ecfcaa4056e11c7d0d8548336945cf>07f0aff7a06a5433129003a5b30c7bd201489d93_0,Monte Carlo method for tempo tracking and rhythm quantization
c04be3048543c604acef507b903949000c7ada03>eaec571cab8a3f7b1187833a6ac80a0bbb76d5d1_0,regional tobacco consumption prevalence vs GYTS survey data
8e8ae21e5037bd6683ffc9fd74af69bd1a3caa62>2d274069727fc97ceb9ee63900591447297ab966_0,"border cell migration genes (apt, Socs36E, miR279) and fertility"
35641d65803440473cd40851ee3fb13d5bd9144b>ca2e917e2f399010da6bb9ba989c01fd406ddcb6_0,NFA-based criterion for preferred segment alignment
a5608143df2610625ed50a67e1804a6a2844a23a>df3a759de927488b093d18273eb11f04478f06ca_2,AtPLT5 transporter substrate specificity and knockout phenotype
