citation_id,citation_topic
91e70dd09e2f11ae1fe9d50a158e0897982c59f5>4df6b3366a6941eb537d4990fa82e963205feca2_5,CagA C-motif count effect on SHP-2 binding
7364acac2e163a8a7d700e0d5c3c58d12d7f38cc>cc94900a9a02e39285ac23e5342706d2cfdb2e62_0,miR-199a-3p as tumor suppressor microRNA
72ad01f99b204cdff600384f7622adfc5ab05bce>88f90dffa3000897d2a3929623ea596ddbcf594f_2,BDNF val66met polymorphism association with Alzheimer's
e317107014ae06b3a3226af2b11b11dd8dd5c215>0f6612f0aeaa87b4cac7c1a604e4e06098a587f1_0,allele frequency variation among ethnic groups
4e0d362721da0eeb8e8f8c849cbbeb327f01e1ce>c8bf41795e1c6c482b33c9330d423ebd0805c832_5,text quality flaw recognition feature set
3b3c1a29b870acc1cd1b01b5f05e08a64252a3ed>3525bdf822d76d7d76971c90a6ff1980db0bc6f0_2,bradykinin protection via PKC and NO signaling
2aa997522d212ab74163b986be211ffc7f3e9e34>1bed30d161683d279780aee34619f94a860fa973_2,address translation overhead in memory-intensive workloads
52fdfce0f6f82b40947065f0ed30560bb6793c6a>86a516f1311b1ea6656980253106b464e1bba4a9_1,masking sideband echoes in spectroscopy experiments
8e915c68a866cca4dd451e4c7ed13a2c12c2b1a7>9773423d8ad52190739cacfa27e26840ff7f7382_0,error-count cutoff for clinical test failure
599de37e6628fd9e2f42eff08de73e85fc9e3e10>d55c95cedf9904a2776b682518c24b4d4d96bec7_12,progressive deformation model with layer thickness parameter
5d3996c173eeedf80bd41f36aff3c0c9da54937a>5142ce7b4f63cb4a956fbb52a07349210dd64cf6_0,proteins responding to altered electron flow in cyanobacteria
d0795090c47fbb8913e365dac816271f4bc4d4be>93f237179c4524e315c3f03a717767f113f97ea6_1,tobacco mosaic virus pseudoknot structural example
36d8b1280c0caa03fc822ad25b285f84e277f559>16526f63b609525a5a0d8488d23b9131b3587000_4,FTLE metric generalization for uncertain flow fields
bb3074e425bfaf99eb204c6130e9a54eee9dec15>11c8eb51792645248ca534461912d88079f7ad4f_0,humic acids reduce respiratory stress in fish
5f2c892b553a86e1ce4e271d7cd5dd39dde4bbf2>5968d8c72b9eafc90969ea2cc52ce9ebcd1ac2fa_4,hospital length-of-stay variation vs mortality outcomes
7d67c422d46ff257c86e511f9082a2d62240e336>211980c1e7e9c719c1e88e7b12e79b19d0e21bf5_2,shift work linked to increased type 2 diabetes risk
b94204e350ed30d9e045000cd05973f32371d0c6>583d970101c88ce2386798f1896cae49d6e25b8e_0,OSA detection accuracy in sleep clinic setting
f1838e6c9997a89d8195f354254baf76954e5028>6d3e997295486136189276bce1ff2fc664eaf70e_1,classification of cell death mechanisms (necrosis vs apoptosis)
e23f2f361fe98c07d36c92079f053915648eed4c>f8deac41eef2c9c4e01ada1fa04b7407e9b385ae_1,collagen overexpression in cystic kidney disease model
28bbae53d7726e81173814e4af6de5afc3b35017>a0dae3280e127e31377c90591f5114ae256afcf9_1,snake toxin evolution preserving conserved structural scaffold
5fb6c991097f85eb092f524ea0fe77743344c252>77ab14bf8ae73542b5aea276462f6815f6c60482_4,CD40 signaling role in B cell differentiation
917767e7e78b56764648d403f7fb5137f47c34af>08b0f8f0a6310467ca72b59cf67521fa689bc0f1_3,dot-probe task reliability across repeated sessions
405538892095e6c4926f1f7112acf4043ade90b0>9ada1a7075f54654b2477e4974f6b50f2b8bf96a_0,MCMV Mck mutant reduced viremia and dissemination
e4d807182629129dee221081b270d9c47b2f7716>99b74d2f52bda6e4f739c0a37c97518299b4dde0_0,Parkinson patients' impaired ballistic movement control
10e69bec2397d81981ac5e339c43c6fa9ff145c9>787500fa3f94954518b3f8f793adba3a67377fb9_0,higher resource cost of a proposed mechanism
42a6cad390b6965d96d387c0c567f10a029dbd64>df4135126fb77f300920a2018b2548e255e4d696_1,deterministic species invasion process mechanisms
bbacb6d3e8299c3ec753cdcaf182674574bca47e>d5d4344438368dc09d930d95b40459645be09bd8_6,"CA125 as marker of treatment response, not screening"
1602a793613163691841c6fd285273e504816c22>4af9dd91f41429e41761799539ddd4b071872c8a_3,anxiety as regulator of electrodermal activity
b4c4341b6f496258de8359681bf3a15ffa31cf81>6e5c275f21121a2c9edb77add2372bbb1dc767fd_0,Treg cells' conflicting role in angiogenesis
d11fbdaa39faca1ed36c6a3075524296785bade3>af718a68ad6106db7cf55bd3b867bafc17636fa2_1,fructo-oligosaccharide prebiotic sourcing and synthesis
c20db8a8cd0649dd3644a897404c8d5100b7c707>76ae742914fa618d9008cc1c664475928843a279_4,SPARC immunostaining positive control tissue
d76876495f20493243bb862fce467534226c8bd5>28db8ff78fd0596dcac6b8190390f7eb41ea9d3f_8,LP50 dataset benchmark for document similarity
c06fa75fbab60382759522a1e021f9ba63183ad7>3152d24429c2d6278c1c9cb3a2eb2386aba28160_0,physical activity survey item reliability testing
d8c864a4aa8110247168039b488bc42de92bb7f7>b2d0f0d999f1eeb8f5d7d29f5e154891534e58b9_0,statistical software for analyzing diagnosis rate changes
9951b08d002741cc1439384e686400bb69041269>0cd32846d9fadb875f4e18ddd75146abb5f76fe1_0,cross-species comparison with rabbit/porcine cell studies
77f4a2365ba1b6ffc8d13e049654b1359c29671a>841aba543847838da1e2310ed5339a546c5a2b2d_1,lamellipodium labeling technique after electric field exposure
37feb646cd7971b79051508b6dca0ce65516c892>2c953b06c1c312e36f1fdb9919567b42c9322384_0,hard-positive mining technique for false negatives
ae2ce33aff635692a865ab9720d97ce433a032a2>2a116f71fedc5a2f3104908da2edb6149c92abfd_0,randomization concealment allocation grading criteria
cf3d0d63e8ed6cb6bac03c00d21d8b87c83a39d5>3d8487b14c2aae003bcdf41f857e0b51c91f285f_7,ROS/RNS-induced mitochondrial permeability transition pore opening
19bf29659739c6348e996ded11c84aa12c4b0d0e>c2f052950e474f52d3a9e7add5ec3b52024eb325_0,burnout syndrome prevalence compared across studies
4bf9e04a152d55a4dedcf81b47f5633fc839e6b0>e4edcd38fe3f7ccce3750af7635432ab16df137b_0,Mulvany-Halpern myograph method for arterial rings
8f6270b9efe4b197a207499a4f2a3f5c749edcd0>79d896abf9bca75fddd1da60e027d11b8aa891f1_0,schizophrenia vignette based on prior questionnaire study
1a95ddeaae0175952730e97e048d30d49ea352b1>6fe4fa7c48d189cb3350a6f265f0ca7f660079f6_0,delayed accurate diagnosis of restless legs syndrome
a4fe084ba1aba752abdf3701122076da29a4e4fd>c1930f45d13981c15ad652c731434535fa597578_0,inflammation promoting platelet aggregation and proliferation
40a39bc2d0e338e52a1008152ca3f7fec33ccc2a>abaf3588c5c55d927082b7d4809aba6f8ab8f2f1_4,H. pylori infection rate by ethnicity in Singapore
c524cd617eb5b35de516c6e91f4e3a40fc4b57d1>1f05e03a04d34cb28c931773c3dde824348df03b_1,pilus retraction mechanism enabling phage entry
c73d0116a45ac9b4b2b086bb269aef179bcd44ee>4fb3d558706fa34cbcb5d98c721315489619c93a_0,addition of bevacizumab to chemotherapy regimen
a3decbb8f2f0554788d860979b54f670f3fcf0fc>09039322fe44de790e505fae80440be1ebb5da85_0,diagnostic technology's impact on surgical decision-making
c68aa2399ed2c2fdcb1c686e8756eb6af886514e>c4b84b6c3a20fba285db7f6133a4ad86e440ae01_2,valve holding chamber design features selection
b2e3474168a5de754dc0c8d8bbcbef5d49dd4b22>1f17ef15bbe9466e6b6b147b044da5264fd2560e_1,"theories of FDI, integration, and licensing decisions"
9cf791370769f325f8bc63c7c31b0c35c56b64b9>28afb3fc51d84a6dd0011df7ff1aabc00f29071d_0,continued use vs initial adoption of e-book innovation
30adc87259d5c7d515d74b6cbdd6782f195abe65>None_0,herbicide band width results for sugar beet
86ec0bb292a33eeec637eb876e2e872e979c3aed>b84b2f4d6372d8be59d1ed1e6c26f0869ac8b8ee_3,fluorophore changes during meat cooking kinetics
e8eb0f16591adcaa04f7cacef7d21acf6c714dfd>8d84c5a43b35abb5b1fedbdf9d18a8ebe31c353e_0,length-of-stay comparison between sex groups
8f8522b0ec1e3e59c0f28d0708181d06497e1a51>43216a526d27321f1eb34a8c1d7309e40f3bec93_1,Sarriot framework for program sustainability analysis
0fcfdfffaec6a075f66b048940475bbf4a69c9dc>64453b6bf76dff33b124f928b908f5c542753b99_0,IMTG fractional synthesis rate calculation method
2aa8e62839f8995da93a38ba913ef20977fc47f2>c490c7bfe99089bab0c2d4a4effa25b6b53eac7c_0,soil organic carbon storage in subsoil layers
c20db8a8cd0649dd3644a897404c8d5100b7c707>76ae742914fa618d9008cc1c664475928843a279_0,SPARC as albumin receptor in epithelial tissue
bb1c3073c487ae58d983abdb286406c23728ef3a>a73e018b3dfe6f29a8d1561e24c4004cc2b243ba_0,euglycaemic-hyperinsulinaemic clamp method for glucose disposal
560c67b8d5c6e4b2809fbbd308d373366241ea86>b0fe8d2727db77f58bc430fef29aba3308ecd3f2_8,propionylation of bacterial acyl-CoA synthetase
7e8be29ed1dce2acf31756fa9a9147124962cab3>2915b1f4142be19dfbfbee23a61011a71603cc07_0,Theory of Planned Behavior's determinants of intention
57ab985c83430b9e5c529d1ed69d20fa62761ca7>77b8fe2cabaa94c2fa29a45328fd3971b96dafb1_6,Pdyn transcription changes after chronic ethanol exposure
d52740b057ca256e024cecc687b1818d38b6f5bf>f8e32ded60e45dc1ecca72fdcf6d87e4a009339a_2,best-worst scaling applied to health preference studies
f104a3a2693ee78c2933f67f611a344bc6e1d987>11877ad1b3e5ccebbdf02cbe6c6015c82661e550_11,artifact concept bundling multiple interventions
fbe56df7a6ce2100956578568cb6abfd0c928ae5>24eaeb60164d75b8e0fa315bb56e632b6a5f43cd_14,subcutaneous methotrexate guidelines for RA treatment
15b310c25310254d7e8951d481121e9b4af2c7ab>cd726770e6d1b4610ab307b434d34d8e092b6d54_1,GSK-3β phosphorylation mechanisms of cardioprotection
b8f6cd2d1deef9e8f2daf96cc87d589909784343>8bea37c029f5e8a29e0855037ac8d96c1510e72f_0,drug metabolism parameters from hepatic microsome studies
3e3f18a8f2e617b04b8884814f324ee67ad825de>65f04c7b8bf794236106daf12c5926ebee5b21f8_1,difficulty of exact optimization for real-world problems
de769ad8938d1727c0373d65f4ea184cb09fc6d9>56d143c5308d169f330274818cef0b711ad25932_0,medication dose grouping conversion methodology
2bcc5b16fe78ba956ee22018f382d1dcb72f5394>e5de9b258da1259f23e3cc5b28ef4807a56cec60_0,zntA zinc-exporting ATPase gene expression stability
6f863c39b05306aa094c47a4fd6573e393f191e4>debc514c2ee95206658d2164870da7bde099303e_1,DAE semidiscrete system for chemistry equations
fbdf3e1ec97f278a54b4a06320f1e69f1185874c>39a2446c1dece36e32c6773cf4e28306f07c8cba_4,methylation-sensitive enzyme method to distinguish organellar DNA
8fa395d7ac3dbba558d5b73dd53185cccea8bb28>f4d9d6e1e243f66a3009acafa8d7b0d13254f488_5,post-translational modification of archaeal chromatin proteins
4445cba251a0c983b76acb84d3c48ca8713c65b9>b83fc70119b548fbd5ad03093eb3add669c8716a_4,variability in stem cell culture and passaging methods
e47fff6a49610de4fc45d21d1142903c25d22657>9a8fb854e2dacc94831577a971d5d32a31b0f5cd_3,muscle-specific Cre lentivirus construct (MCK promoter)
6b6ce9ce9cfbfa008e2dab438abd0063d34da5d2>7387d78320087c2f7753a1094ee5718ada9f0141_0,transition systems for algorithm specification and proof
e06c8966e57806d20fc9329f16636b2fac2469b8>e4675af68d613dc95ae1c192ed154307a0d3d7be_3,NusA protein contacts near RNA polymerase exit channel
96fc49c9450b020bfb894d176b75fdce30b49b6b>2cad3e76fe4bdbd2dcbce37da028931c0f9ad59b_0,project duration determined by pool size
843eaa7acbdba0fab5e4edd2fccc8226ced3ac55>d75ad368dded5e7d1a6ab96fe87a6fe7494f0673_0,UGT1A1/UGT1A9 polymorphisms affecting irinotecan metabolism
c3bfeae68f9a925e738bacc89364929a65ad3ab7>8836af33695169194a28b72ccf31a2732a2f08b8_1,menarche response coding scale methodology
c08db27d6be5d2aab28e13045aa55e12bd56fb3a>9f58b38c83575dd7fdb5430c4a5ed5169dd7ad56_2,method measuring gluconeogenesis and glycogenolysis rates
9efa5459a4523c0c8dd56bfb8e9c14037c88821e>1bc585808fd2941207f247b95e4e6309d8963fd4_12,pERM levels in postovulatory aged eggs
087f0fb590d544f919b2b62bff9761d990d25b85>d9dd6d43fccbc042cf13258572c13a9a5cc88b83_0,glucosinolate extraction method from mustard seeds
86ec0bb292a33eeec637eb876e2e872e979c3aed>b84b2f4d6372d8be59d1ed1e6c26f0869ac8b8ee_4,fluorescence spectroscopy studies across food matrices
fbbd7fdeb2e2af68ba1f5cc12c14df82d85fdd0a>0cc3503e0235d6446db89347dff8c2c1c2bed12a_0,patient selection criteria (Kaplan et al. 1990)
18a8414152c4afe81fd2647333a4012e91f5a4df>b96b37c30afdd0feac9e936216d768a6b2fcf68c_4,finitary end-structure of pushdown automaton graphs
58b96b0b4a1b0b082273a03fa5be9d53bd2bb63e>52f78db083b803af0dc4a67bf2395369bf2747c0_1,nanotubes explored for environmental remediation
6bd3d6b81899b05097be5fca2d8cd2766569b836>cd5fd50d44267650aa5a113f044ee333a58c7abb_2,CB1 receptor expression in eye and IOP regulation
21bd7d69cc8b712ccb6fc542c09bc4401dd43570>f400a5c8b531455faae6ed2bfac2093fad8c6c4d_0,antioxidant assay values compared across studies
dcb0c3f9f8a7317524ae314e29d1f7a54a14bdad>e4fd8f2adf10b9b7b44abffc1d5a4a31125749e3_0,PRISM algorithm implementation in Weka software
e331fa1f6c62f4b6bb47f15c77c19f752a03eb0a>510ee3954bbebad58110c1d1376cafc70581ec0d_3,HD-Zip transcription factors in stress adaptation
17ac6d1beb36f45b30b542ee931ac51c692dee12>c34efaaa3a2cb216b8d40f051e07a4c20aa57be2_0,automatic event coreference resolution system
426dc76544b056cd55684fe98f7c54c8337cdf13>1de835210d806479d004e2124169aa8e8c701fa5_0,bootstrap resampling for clustered survey data
3ef664329fc92939ab5ed7bb7d740d5ba41a439d>a3412a1a5d44cebdaecf5115227f50ef77b04f8b_0,small reported patient numbers limiting RPA prognostic research
5a9ba9e9e6bebe352f02f3e3f7b949a05455c2c4>a7ac7172a4cf4f0c922cea8091af0d28040e6190_0,FST analogues for detecting population dynamics
8c8a85cfb87618bddbd639110bb07c47b5f6c0a1>08ac591d417dc808c35e64106983034f9100ac4d_8,Bunge-Wand-Weber ontological model application
c763fec6f36f59fa900b35870c7e6635333b60e9>672b34de6e1bdb3c54710f8033074f49e0a2d0c8_0,comparison of animat vs real rat learning speed
33ce87f465e800c0fd5b078641a663a02fc1451e>7556064a9a5192a0df0160539f4ba5ee11b3c2f2_10,sediment type unsuitable for larval settlement
45b494f982aa56b15771b334ec617d684008665d>f76b021b2e67dc2482230be64f5a8869835a2b78_0,gradual ethanol introduction protocol in diet study
7647be15419f8369147968dddcb7c55f1606f179>4dabd6182ce2681c758f654561d351739e8df7bf_0,effect of added noise blurring images/speech input
91bf422ef8331c1e9d2ad13728c45d0c41134baf>8fac6d5b96c9e03c2fdbdc57ab53323cda1ced3b_0,FBAT statistic variants for genetic trait association
fbfe2f43a8cc743b21e4177e5d0440849db1724e>412434187174932788fc14d7d51f88ff45b3c0d8_3,body weight association with colorectal cancer risk
93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a_12,limited value of procedure for explaining trauma symptoms
fc68d5f72afa48abfe8190e0699498043d4dd172>301ca06f7d7942caf28c52152b977161ecc65242_1,Pex3p-mRFP localization in peroxisomal fractions
ea9f1c84cf47fa1d539c2004f3db9cd9294e1dd4>c34b22590fdca02ce19bc9790c5b18043d73b0cb_8,calcium-induced inhibition of gap junction coupling in lens
88a87a17072d7670522bff791544ee8740edb705>13d3d20a17f9e837e4a5f768147b0708a3fe7579_4,state-of-the-art results for Czech named entity recognition
13744efaef65b45a6a3167615cd3c28b9d2564bd>6dae3f13edc10e829f3202d90f3ebff940a7b3c8_0,Gax down-regulation role in vascular cell proliferation
b21155c73df137fec31aff33b8e183a21629d137>cf669dc3d74c7610157feb79e7352920fa3a1774_3,Italian translation of TBGI psychological scale
0618e4be26a8c9975e4ebf6dcb90f30bb458a533>4d4e74fa0cd54184d2d151c6c9d4132675a60374_3,AVP1 overexpression confers drought and salt tolerance
ff9e9a626ab907f0821a6949edf1dec1c2a0a8a0>ab521feed89a9397e278fe1cb66cb7f19e3e2704_6,stimulus-specific adaptation in auditory thalamus/cortex
190892a4c2e74abb6d14f4974f21c4fe62c8d7e5>fc91ccc539d1d2b761860549bf58f8f875182c1b_7,LM-PCR detection of signal-end breaks at RSS
17cad3dd64a777beb5dc1604ee248e9a24df0ae3>302ab1fd417773e298ea94032bbe53484f254ff0_3,MDR-1 overexpression causing multidrug resistance
5591584f6a56cddf1a21515a541391b49b8cb465>545ff92296f7b1472bfc374d93b0350bd6828fd5_1,health research network evidence-based outcomes
ac4da0e3d63dacee4650296d67fb1bcb8646cc23>141af6428c3dc08911ed8c5175c6c2e6fb17c677_1,in-silico PCR primer testing using RDP database
0010f312c554ae9586ef06a888ab56495bc37e17>5453aa977626eb6b4bb5dd31ed274a4e1d983c03_0,proteases' role in extracellular protein degradation
f8162b8bead8366a8611fca9f1ee0c1fd973cc68>184e68cc4325f4f17bd690161b456d895f94cb05_0,conflicting evidence on Nipah virus C interferon antagonism
3a7c88d4109b5618738a6ce9b75cbb832d0170b3>2335a8d2d72a1c186c05e5d04bb019b153678173_10,improving Bernoulli particle filter implementation
43e8553881f0f6d27480f0bab2c43465b7927836>e99fd9775ae760a58cc0b1492b1d07e7a5006b78_0,TIMP-1's damaging effect on vascular wall
ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_6,SV40 small t activation of MEK/MAPK via PP2A
f4cfc5923d833393262eb5e6f689188168bb66be>bc902fecedeb326d64988da29349a94938a67af8_0,bacterial strain description from prior work
1575d20190a6dfb9ecd93bf2212f2fa606c51255>ac5fc76253b02c5aea1985f184ccc2a1fcf41fcc_0,denture vertical dimension accuracy with materials
33e6eeec4cd55d49a355d41f585e736e616105ed>09e15bb266da86d0a9525d2a94ac0b38f0b53b88_6,Pascal VOC Part dataset landmark annotation
1928200441abfad32b1f1b2c3f4904fca671bac1>fca2f3336ed5280b38a41e706fe6baa46f4b0af5_0,PGC-1a as master regulator of mitochondrial biogenesis
a23920e1ff484558bb1640d879df690ab71ae621>5aaa2fa10f4d14efac1c616339257200df1a2a71_1,implant surface chemistry after vacuum irradiation
166d8f840c502c5095c8651540dd393743d63ce9>4e8793c4625f8989ef77a55dc43b8a72c542fb6d_0,match kernels for generating diverse visual features
baf97c01e689a32137d8b905beca9304110df1d2>569c747f7bc1640cd4c07756326caf11d2f52559_0,ozone exposure effects on bean plants
38a74e8978b416b3372b109ed36cd28d16c226ba>75d936e0355b0224718ee4cb8bb18a7492bdbc43_1,surgical dissection risk of bone devascularization
ce1da0e4b390c20c2c4d78a4e086f633f8395122>6d6ca57d4a2dc68c6d426a52a8237a5df2b9706a_0,glutamate biosynthesis via NAD-dependent GLDH enzymes
d13a6ddb8564712723cde3383bf3945ab805bee1>e817ae639ba2aab62172146638a78a84f8736de1_12,patient disinterest in telehealth intervention studies
9a068a63f5ae85227863a972c7204903fdcca978>73619c0c3ee055ee31944e3a71119e9f68d42794_7,IGF2 effect on placental nutrient transport barrier
f734aeb3350896d2fe164b4e6ec13f68da58a744>609766b88d93e216fd4ffdeebef47ad4adc495bb_0,polyp score metric for monitoring polyp size
114de63c96176358b8cd3c99aa744c86f0eeced7>7ffdab1930ccf68c10be4cf9a9ffdb933c9dd516_14,strain filter behavior in elastography (SNRe)
9d10103f5056b6b650245395b3a1ee49df9d5199>2ae69afebf2f5f68f646c31ef8d7028bf0193ed5_1,protein interaction with apoptosis pathway regulators
6a3ea76470b739390b64a5f0de4cd565921e4352>2e6794dedea9e7cd80b4889eebd6cb74d9630e2d_3,hospital stay linked to pulmonary complications in elderly NSCLC
ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_2,SV40 small t enhancement of MEK/MAPK activity
922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9_5,friendship estimation performance in child-robot studies
cd7b3acd54d6026bdc4b4be7089558682b511777>0bc50d75597b99999634d909009153673deff56d_0,bootstrap resampling significance testing for BLEU/TER
5b56a823a057580066ab49f18ce5a634ea353d25>31c4fb0ef2b9d7f692e626977cd0f2e129dd05ea_2,open-bigram coding of repeated letters in reading
d6d27018fb766a61ab9f27edccb6b06139dfe37b>00a559c30808fddbb7573306a4d890d1a92a8a1a_0,prior finding contrasting with study's results
12c2e4d06f52660fdec1278f55104e824d599bcc>f589ed998b9819524fc528382e13f38b309b686f_2,parasite load correlation with innate immunity measures
a455b65fed36acf0f042fac1ced85d48beaa4717>575151e996d0dbb6275f35625eff24a1588aa00e_0,dopaminergic innervation of hippocampus modulating spatial processing
67c33f247c785fd87ae6f061d5c3d3787e384a7a>dbcd728237e60e74e17e5459dce5fce12eccc2ee_0,genetic control of miRNA expression in diabetes models
0e6ddb7d089493b2deba4ce844d50b54e2b023d4>66cb6767c5ae25fa1177b12774cd506b8e9699ad_5,subtractive vs additive model of reinforcement effects
482a6e8cdf2658f1e0d0d446c65013a724ec3ebe>d1ee4ae4d3493211a79a5f253b409bef8456f4f5_0,phytosiderophore secretion for iron acquisition in grasses
d79a9cc876798786762088cdacd3978d9beb24d9>12a23d19543e73b5808b35f1ff2d00faba633bb6_6,flipped classroom pedagogical advantages
ba92d468a13eda1d58e5bc5b8f30167cfc8e1f9c>d9e6cb3fb4fda67852ca03878358fb58f1055810_0,COX-2 induction by hypoxia in endothelial cells
d8545b06ab9318b96e8906fcad7ad9e297850522>7ad400a02f33cf4427aca07cab48faf9a7306dc5_1,nocodazole treatment protocol for embryo dissection
fee84136e7d46311085530d6c65a4eb7c4709095>de5741fcbb3c3b7fe38dcde0255bdce238cfcc03_0,head-related transfer function measurement in cat
53378021003e413aa531e75f08722a183d7d6340>6070604f5c1e90efaa24618a5dd0b545f21cb30f_5,study inclusion criteria for pooled analysis
7107e6796d5a129c7d3874a4dd42a03297738770>6f7538c7e2d0f2c447e54f180f9946dea18f77e1_1,heterozygote advantage in plant population inbreeding
2433224e542863e89b22e53b8dfc784435078c1d>6a77e4d3e95c156343531b8f7b2da9c78a9321df_7,SREBP regulation of cholesterol synthesis genes
65f5ef9ccc8fe2b55b39347dc1e622e81f432a71>1ada518aaad1dd3c3894ad70a0385907a9f94657_1,synchronization method preventing atomicity violations
32ea32efe772213a20e9a2c339855a8c0a968557>b4facb522be23b950b6e9761488cc7ce78f784b6_1,increased closeness to parents during college transition
ef1e20dac30af2790a2f6e1e2386db64d6ee69e5>85b5b9bc50d1221c884bf4dcc70f3155128c3f91_0,arsenite-induced inhibition of DLDH enzyme activity
34f702a3abdcfd9103c6822c15e52c8301eeaca9>e3d1744841d54da4d7a78e5357a3e86dac5f704e_0,NGF up-regulation linked to favorable TBI outcome
24fe18db8ad1c3b1d77a73b1fea0f9a471434bf7>57220e5e1106b295bab12105c79f6307ab220e0f_8,FTIR sample preparation method for hR vesicles
3aed52aa72ab97fd830aebec3034b2ca2fb76785>5902f352fb969f8524fcf3accf9660b78dcfe421_1,generalizability concerns in fMRI result reliability
50f0c90d0f64012abd4a671554b2feb8bb0019ff>None_0,MCE increases antioxidant enzyme levels in diabetic rats
23d46ff63837e11d6a688370b8a9ca7ed1948365>901a1bc6ca554f8506ad71b17032da567e5c1630_0,tomato genomic DNA extraction protocol
5d261c4483ef5d85be30aacb28d57f809150aeb9>5e9ee0b2be334d9dcf249cec16c2d55137ff7b95_0,respiratory and ECG-gated cardiac MRI acquisition
8a1d0ae6d7983ee65659fa5e942f8325681e3956>fb28c74d3cec7c9d46e6a9ac6a3f8198068a90d1_0,Thurston syndrome (OFD V) clinical characteristics
7184b56dd919fab78fe2d06a53e2b35766ddd9da>fe13f843c52243e096d7e1a52345a68eaf2cfef1_16,outgroup dehumanization linked to aggressive attitudes
de5a6254a1156ce99d9c1d6c1aafce54104166ed>c2fa271af2ad643a1e504db4764bbe7ed7b969e4_0,LGE-CMR depicting left atrial wall injury post-ablation
3f9329351c516e7547a1f0680d1b6153b0cfd9a1>7a5a34fc4b4d812b86e96f218f408b4b555f656a_4,publicly available implementation of prior algorithm
035f1d6b6c461d045fd19d69e4e9c1de221f4a0d>fd8fce34c7e4dbe99fd88eceea4ee3ad76d2c5f1_1,solvent-accessible surface area computation for drug design
90cec9f03970eda84cd1779f64780eddaebcb5c3>04affe89f2bc15dac4d8fb6438a7875b635759bc_0,context conditioning in Pavlovian relative validity paradigm
10e20e964f4934b478319b37b0617f10880c7d2c>650a68920d6f007cd6d6de8a695fae07e7a8260f_8,Scp160p role in SESA translational activator network
451b6e0210565aac3532d91b60506872166459c7>e5cd01f1c6c47be64ab209016d6c8174c9b23ee1_0,hapX/sreA regulatory network for fungal iron homeostasis
46865a7d91b8b6ac7360d4e6a181e29a76d0111f>7fdab2d31c2712734271c67dd3e3decdcf9f6139_4,system quality's effect on perceived IS benefits
5660e3f983259c3ccbaf3976338549d0d6acf770>6ac742277af7acabe99c646d4aaf5525189452a8_0,hermitian two-matrix models with polynomial potentials
cfbaf43f37cd9d7ff3c7cd66ed17f9c029feb6cb>5a293e95b011cd143e393d0816831ae6f48a117c_2,independent attitudes toward affirmative action groups
