citation_id,citation_topic
1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e>1e553964ccc8ccc090450aaebe1c87aaacf9ec83_2,selection acting on bindin exon sequence in sea urchins
1e07b16fb589780721887f60271a8b1c2868fb8b>40c5741dc18ca03e625306b5bbf6622d097176a3_7,illegal hunting impact on red colobus monkey populations
796ce7f3bd4c08ffc98d94d6986ed8901bfe565a>c8276cd15b179bf3d678aac6f9a0e48231e895b2_2,fault tolerance bound in k-safe hypercube networks
ee07dc6478c8399acbd07ec4a6d4c1fd5d17e455>028fcece1dd0472dbe12dc00ac3f77161643b98b_4,"UAV/robot detection of wildfires, victims, and objects"
96b9da7a353b40b9744e25e5312c104972f5a828>dfa6162cdf8524def8a0cf93a9beb9b7818c3321_1,real-time beat tracking algorithms for music
b058302dd5c6c6b292e84aaf3fefab759ea3df78>2cf15f3bb8990e92abf74fcff4cddb2507400f18_1,geographic distribution of causative fungi in mycetoma
25a16f6fda8c4a6b685a3a99315cca3eb148eec2>c08d82e0e656dadaa0c26b1a21fe57fa60bb84d8_8,nucleotide change in IVD gene exon 4
3194027f46b0c5fac75b843a68361a28c859d9b8>ff3671cfc841b26dd44240ec270e6c3db6c12656_3,"convergence of ICA, GLM, and clustering approaches in fMRI network analysis"
cbd82aa35e6d11962814bf8effb6f824f9a87e9b>7ff6015819a1ab45d6d2b775684d7985adbd4a38_1,Cochrane Back Review Group levels of evidence approach
c3031c64fd8ea73554f927f43a957382e96194a2>a722cdc838c2d425b466635e81ae917b679c7065_1,nonlinear insulator surface behavior during flashover
e609824e9ea6bee5aca817238d81d1cdd6b462ad>f7bfdcf8892a561b6030ed541924551fb78acf1f_1,whole-brain radiotherapy with intrathecal methotrexate for CNS lymphoma
805601bf4e378c1507d6ba3b0234417755458d0b>0764d0e1c42ba3ee52217c030a4cb145c509e7a5_0,soil moisture effects on electrical capacitance in plant root systems
b2ec0f1621f2f4fba1d4d2f482c8f2380af5bc16>a2393d6e910b41d2456d1d794b42b5546b863094_2,geochemical groundwater arsenic findings in Nepal
2a7cec082b0805a521da078b51ecd365f38b2726>8a950974c23e8295a741feb9ca27074352f0b394_1,melatonin attenuation of vestibulo-sympathetic reflex in humans
85035f50d541e8bab3b47bb73ed97e535d37d3ea>65b6c411cef8ec9e6b5f71bfd78db1a0feae3d16_0,assistive technology support for daily living and cognitive tasks
271af3b7f4d5beadba06cee7beff53a8daaa2f2a>942f188d2d3970bdceb2cd2e829cac572bed6ef6_0,channel state information estimation error correction algorithms
1859eb9273884fc6934da520f8b5e80fd5500f9e>6c0f105bd664bd41ed8e0c4a9784a98b6953026a_2,PSIPRED-based fragment libraries for peptide conformational sampling
ac98889274074aaffe68806613f94400764cc392>e79c496d57be7fd821df67996a40c5579ed81450_6,HDAC1 deletion reducing proliferating cells in mouse embryos
203e7197e07e6b61e8c02b8a4dfad05ed4063ac3>023b83cb1f0f3c1100de21b1848404470d890304_5,BDM myosin inhibitor reducing FLS2 endosome formation
9d101863796a40c63d15ba2ee65783fccb5b7832>bf80e553162107c0a22fabc1df023f6c5fb65465_0,Food Frequency Questionnaire dietary analysis software
99a15f7469f73f92fe13dd9d51c8e5a6e0e6d357>a0adabea24c7e28cdb4e1c8455b42a56a010d629_1,DDR2 binding motif overlapping vWF and decorin sites on collagen
46540a67656c811c6583f00424f37f94cc14eb51>aa85e17b3af1d3fa15f1e7488f9f1286563048a4_3,NF-kB inhibition as therapy for secondary spinal cord injury
4678c626fa62e46b5d85da06af10ab139a802771>fd920e1229b99b9b441ca93219bd84b6acb3abbb_5,water-deficit induced cell wall protein binding to membrane vesicles
24251f7c83f482f19ea8b4292b63f57b1974a72b>542fcea9a1f2a86ed06612717f36aed46f1ddacc_1,survivorship analysis for handling patients lost to follow-up
e28904703eb7a8052f7b26618bfcaf1b64311efa>39d742b0215b388f0ce5c7db31e98d700ba00df1_1,recombinant soluble CD5 binding and CD5L coprecipitation
3450c7e9a6d8688ac76fb5f31ceed0270c88d868>3e7af4307ffa0dc06a4dc1f07d95c9f8c29ec472_1,sequence identity of TfMA amylase versus other thermophilic amylases
d74d8058dd5a6c88b446beb0628355625b4085c1>4cbb84a073485d58a878072f69fde86a8c422a95_1,bat population decline timing relative to white-nose syndrome
32a37b57be457f782f9b79f4bca7015ac59b8f09>846996945fc33abebdcbeb92fe2fe88afb92c47e_0,layer normalization combined with fine-tuning for model adaptation
38bc772e1de83160b5f23bb90daf436258e4d4b4>93dba9b19f40706807050d31ea63956763a6ec0e_0,antitumor efficacy of bispecific T-cell engaging diabodies
7796f3e680044a7404fe16306c80ad978df72409>1504de3540a465ef14d49897e9506fae51902f2e_4,35S promoter regions used for RNA silencing in Petunia
3771f56ae039cda53e3e6ec8863b98cb78282d6c>05aba481e8a221df5d8775a3bb749001e7f2525e_0,CNN training with Adagrad optimizer and learning rate
8bd1b74e46d368b581b7a53c7e6b8dbe2e0acd18>a95d737a0abee41adcb93e59fc8c537b54cea0aa_1,genitourinary toxicity rates compared across prior studies
f473f30f0bf35b7e97874cefc66e9a6dacc4eae8>f5191ac6456c5df72545a8ddee851f0c4fbe378f_3,non-timber forest product markets increasing forest concession value
85e766e708cac537f272621e1d8d1e641279806c>9bd8a440cfb92cc5f7f45d88cce6f9d651b98237_5,dynamic bioclimate envelope model for species distribution
1d17b9a74b4703dadb049c8b4059723b30ea7f89>056035f8d44ca3e922a116bcc3608115d8ea4f0e_0,database of psychological depression treatment studies used in meta-analyses
95746f1690aac138821596f863097e851d462976>a7a252d73ff0f63ae9d444cded332c8c41552e28_3,divided attention reducing memory task performance
9184109d9f2b9815b82004e1d6f8353318d19412>9d6aaf1a9388496c3b0ae42f74af16ba532ec0f2_5,theory of mind deficits in schizophrenia mindreading components
38cfce51752cccba3ebbf36192c16bfd25f2c502>010cc5aed470251f5cb22eed10d4452b2fce4700_0,Prop compound inhibiting steroidogenesis and aromatase activity
834bccb30cf1a6bc4bc90eae56a52dbe0c6ae58a>37ed03a41b15e5119c8f0ac76dce581e1cd23fb9_3,Hsp90 chaperone complex inhibitors geldanamycin and radicicol
616cee3fba261d7b94105c03215e444bca216e24>2ef471682d04e1e84a6e30b888eda27f4b4db323_1,age and disease duration effects on multiple sclerosis progression
af0fea7198d70421a86e0fa65e31bcc56803de5a>2aa72b69b444808c7537f57fae6e711a6726595c_0,curcumin's immunomodulatory effects on immune cell activation
61d22f699f0adf825270083fcda2776a54da6aa1>a4206e628fc6f353f30d22b6b0764510c667ba45_1,cytoskeletal and ECM remodeling during adipogenesis
cf3d0d63e8ed6cb6bac03c00d21d8b87c83a39d5>3d8487b14c2aae003bcdf41f857e0b51c91f285f_6,ATP depletion via impaired recycling and complex IV inhibition
eb55d80ec7cf6b3d159e98e026e9e755d53c6daf>f06a1c8125e925364f77a4052d8459edf064636a_11,automatic test input generation for Mercury logic programs
75fb49518192587b03cca16d996506a9a997f3a7>e6041be47be40538a69bc1ac8147b6a38b617d97_0,axitinib dosing and hypertension adverse effects in a Phase II trial
9cd2dfa83800850cdceffb5dd6ea5a6cb21bb7be>61b87f3010e47949ee41ae3be2db64fe26e44c2b_0,inconsistent cultivar differences across studies (Wolff)
4dc4c68c29e8fcacd73a48cae7cab8c47f691491>e73e123ec82bb605649df10ef9260783fdfe12b9_1,SEC24C/D pull-down assays with SERT C-terminus GST fusions
3d7251993f61009cd4df26e5bef6c4fb7ee7ac4b>f456ce411f0e83ad2e4c2cadb68918406b2bb355_0,opposing flutamide effects on thymus versus testis
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_11,MYB-bHLH-WD40 complex competitive inhibition mechanism
032cda3876f80eaff146d59a15c3ac86050a4d24>ea0372b4c4f44085dec5f7f637a1c0900c7b20a9_0,intraocular pressure differences between diurnal and nocturnal raptors
7b424c17ab760c0b0480af4531322d7ff46eddb4>8424d658b31b9c3b308b14297d03f9f850226570_0,Agrobacterium tumefaciens-mediated gene transfer in dicot plants
4afb7d0c9cb219ddd14176c25e1163c8347fa179>74b24ba10daa4a7502e5a9bd87423b75d93833e5_1,penetrance and inheritance risk of cleft in gene carriers
b8a80e4486d5f434a191ae54cb088f7bc0269240>9faa5d5f313b7684381dc551bbc93be94fb46f33_2,SAT C-terminal peptide binding failure to OASS-B enzyme
375cd77d3ee7c412a64a79f70b49594262b3291c>None_0,differences in post-fire residual organic layer depth (Alaska vs Canada)
3744d9cf710e942c4c9ab71383c38e2a5379f11c>9a3eb2e10df4449ce34d3d2065f6d1b0de9333be_0,myocardial performance index from tissue Doppler versus spectral Doppler
c7ce675b03bf0c7c3e6c95a9d5bc7724a1f42555>69299e7ddf15649e569463b69f1c62d16d4f5004_2,"diabetes, COPD, kidney function, and obesity as mediastinitis risk factors"
731f4b9498ec9276c76f8bf1e3c32a50eb9394ab>a4cf4bb41fb0b6fa978fd1456e86308218c8e882_4,intelligent tutoring and dialogue systems for interactive learning
6d4868745e14b5b450c1b9b7751f299d60e5f75b>d98c492a63e58cf2f521d4375fa5717554092e47_0,phloem protein graft transmission direction in Cucurbitaceae heterografts
28de460cd76fc42f220dcc289ebe78c72b1d52a4>bc879474e921fe52dd36815abe0f0089f28ddc70_3,cell lysis with potassium acetate using a freezer mill
28df7417386c3276ecfe364265a1b39888bd833a>b2ea5f6e2de504a00c8f654e7385f79f9d94b4cc_0,subject selection methods in jute mill worker studies
724b6f73ba5197771199860fa46253e1df65031f>a969f4c73ad94e264f8871015c4c98a9a1450d58_0,in silico mutation impact prediction tools for NSCLC exome variants
5ec74cf790f36cea4d8d254e81221373a4c500e5>98877ff30111711d91962a800d00ab211e2bc609_1,enamel tufts influencing crack initiation
0751ca9d7eb15f21e90374b6fcdc299948d2111e>6520584cb0d400b610e60c6195c0abb66cf7de11_7,CRISPR spacer sequence determining target specificity
d8f915342dee431558368107381583a6db146135>da1bfc89bdd64622df21b78a99235ec0d2512ba7_5,population recombination rate estimation in dogs and wolves
b2a96f6ad1157549e14d4a4c30eecdf7f1d4c4a7>151ee8aedc97e7a388a8edd704ff13698a7af0b4_0,three-fold cross-validation for development set creation
682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3_12,fatigue crack nucleation at residual tensile stress locations
ef7a8c7a40c438a9cc72c420c37913fbdda88c01>51ed9f4afde627277e79232d2435a20c7aa8b992_0,HF lethality risk model
f3ae6a4c4d87e00085397592b2721ff3d641a279>2c5e43152e086475428eec73c26e9b7aa1448348_6,NSAID activation of PPARgamma and pleiotropic anti-cancer effects
f21feb68e99003d0034c99d301f49babe4f578cd>22c5d8c5619727c57c86f7c61056fc790e5331bf_1,RF energy harvesting for wireless-powered relay nodes
28d66ef920251ff0a06d956b92066268ae519397>c31d5a714ebd14a0010cbfedeb797bab40d6eda8_0,thalamic low-frequency oscillations as cause of schizophrenia symptoms
e06c8966e57806d20fc9329f16636b2fac2469b8>e4675af68d613dc95ae1c192ed154307a0d3d7be_1,alpha-CTD deletion effects on NusA-mediated transcription antitermination
5aafe3fef057445ec380447db6c43606a98b0ac0>7b6ffcf57ecd43c6741bde3c8f6d58d7bb541343_1,NtcA-binding site in the S. elongatus glnN promoter
7c78102c29f1b673b693a8f3df71217cbb891994>09a0f2c12590e697e05181fabedbf08e8f8ffe43_0,validated asthma scoring system with spirometry
c93121347a5965f02e0a87a65a0ba8cb478a97b4>8b58263bd99d086082cfbf7378b2016f64d9aba6_0,tocilizumab suppression of serum amyloid A in AA amyloidosis
659d04fc6cec396172261746c9ae805725eabe9f>599f8f76f1e2c7dd6016d87b3255e1d82649d35c_1,equol as a potent estrogen mimic structurally similar to estradiol
b53cb6432753734857c53b0de9e438627db84066>59dce7e76be453a06dc9795ea8959d460cb394d1_1,depression severity threshold for detecting cognitive impairment in MS
b7ad30cfa9f1e852269a58c24214094c39986cbb>8c5aa932fd61255d677030cbf2fed8fcccfc77e6_0,monensin toxicity to human monocytes and mouse T cells
50f30fca54f8b4e14d831a1bd096ccb3bd67d01c>882405d750e04e12d873a472394415b99a8f7ff1_0,two-cluster solution in variable-based clustering analysis
7c08f12e883125df92aca4848c81bbe5bc4a8eae>14731aaa113d30bc5e37bee4af8e5f6462ce5f19_5,caveolin-3 co-localization with flotillins in light vesicular membranes
f61c59186f5a787b72347d9de2031b0395c9b849>7a084779853efe3cd7c3c7f65a5f944459c6af22_5,TNF-alpha-induced IL-8 and GRO-alpha production in colonic cells
0b1976e6601959c763433faf6f68814f0f3b42d8>829bcee4424bb9e23850193d320fbbc592339b12_2,ERCC1 role in nucleotide excision repair of interstrand crosslinks
c49ef960d4abc1e03b2b36dbc42f44e3c001ce46>4400c5c46b12fd9f5de1d05d0d4e79d7f820f536_1,model-based image-matching motion analysis from uncalibrated video
70845768821ef2eef078cd835d78af9db142d17f>05a46193600839847f07b25bd38ceb3bde630f34_0,PRAP1 tissue expression pattern from mRNA database
1e3fefab78616da708c68a7c37bce7c4752578ca>2271116133bea06b49f86ce8bfbd5daebc315bea_0,TSA deacetylase inhibitor potentiating p300/CBP and NF-kB activation
1c35754e745402d9c659a15ee856528931bfb111>0369b5e89be7ebb5643b67901b848c3b95ced003_1,spatiotemporal variation studies of air pollutants in Chinese cities
6ace7e66c437362f1a6cd6621a4cb9fb07409fcf>14aee4c220cffed3a72054a296b554aeacc64aa4_0,apoptosis versus necrosis distinguished by DNA fragmentation
a46c8dd02e4f50420ede5c4280ee5bbeeb3bce55>9cc330d3be2109510935e9d3fa7d01e1000e712e_0,optimal parameter values for the MPI-FAUN factorization algorithm
d195d3a2602d5e1ed17f9d1b583f582a6b1239f5>993bf6263167b7c3cb38e2992214cec590cd93fd_2,impaction technique in closed wedge osteotomy plating
51b1d73c775d19eb3ca8062946daa90df92a61e3>23922f7142f54646d7899cb81e008ea8b99442f1_2,beta-hCG discriminatory zone for diagnosing ectopic pregnancy
471ff2f6fff41e64350168b059ac3f13696c1c09>b69aa2af017d1a5332e34ee0cc8e7890abb504c1_18,sperm retrieval rate comparison across retrieval technique studies
b603e41fe01e780dc3320ff0245005e193afe17e>fa7c45877a011892020fb5362cef514266ec8802_2,SNX27 PDZ domain role in cargo trafficking and phosphoinositide binding
06650b7933691b5f50eeffe182808ad8928cee33>970c5a1eea3de89f13f1c5583faf8691077ab02b_5,giant panda as a global conservation icon
063c8bd81a85fe217096362b86b2155a9e4d496e>0128715c48c0cf97a80c0aa7b339f13888708931_6,aloe-emodin and emodin treatment of lung carcinoma cell lines
8d955cf85cccf86ec83802b893a6adc9507459d5>481b91ee6d0a96360e816644543172a555b9af11_2,baseline screening participation numbers in a male cohort study
1dbb649063515d063121f4c2878822b124602d02>e54474e265b7e84a9254c1b533459a0550af312b_11,gene-by-pathogen interaction effects on CRP levels
5968f4678b1380534a44f16f57a29742498a5cf0>10a418296113b2939d370b5c46cf160ca742fa8c_0,TIRA platform for executing shared task submissions
bebb742e4346443ff1e54baee1b9a4bebfda1489>73784cc9ef59ef7d6700e0c1c1c31462b5d18915_0,inconsistent findings on alexithymia in suicidal patients
fc2f113764f20bfec6eb5ab5e6e796d3ac40e1f7>aa73756cb293b4322b41a025b58f9d522787e48d_5,small sample sizes limiting HIV training intervention studies
64cf98067d1cadda174e5ffa24fc45a6b3e6426f>2d04ac3be66a1148b0e0aeb687d0345841ca674f_6,fibrous polyp development timeline in alveolar ducts postinoculation
6e908a4cb359da05fd2488a074be513817179b6a>3e2cc7f92250ec8951fdb55edab9bbbcfed4bf95_0,time delay causing chaotic dynamics in neural networks
d293d61ba9718797c1a1f69b8b4227191d607ea1>d20ac1ab5c4dd83834db8ab70bcec372de9385f0_0,flow cytometry markers for identifying leukocyte subsets
bbd6badf7d4e2ed2dc90a3447bb3f22385d4af30>fdd0037155fae3ce64830c7d26cfa0eb25f6487e_0,ROC analysis for classifier performance evaluation
cf3d0d63e8ed6cb6bac03c00d21d8b87c83a39d5>3d8487b14c2aae003bcdf41f857e0b51c91f285f_0,calcium-activated proteases causing organelle membrane dysfunction
e300bde47ff38b78bd09fc3566e9c3b5a0aa21e5>6cd197b734868a247cbe0564c4e856d68bc8652c_4,grounded theory approach for studying social phenomena
6bf90accf02ddd6c71a15401626027b70e135def>bc39bdaf3145a2329ed4bebabfe4169a6b0ab51a_0,transductive SVM (TSVM) formal problem setup
f20cf27f1c49917aff7ea08f7715f28e37e067b0>91695bee521ee44b2c08a87d9693953afc26583f_6,Parke's Error Duration Model long memory at zero frequency
53361425b0528a5dcd02bf04cad355ef2866933d>4abde4b2249479461a92b1b07fdea582176a24af_1,Rab5/adaptin/sortilin trafficking of rhoptry and microneme proteins
ddb66cab6b7c8f3da09187b1159851c25ddd6d92>3253d1eaf07e4112c071c0f37c1f398a91fba94c_0,phylogenetic filtering of CSL genes using known plant homologs
4e8401e6477ca6142212a9659d9a2407f4c8aa53>2c7aaa61b15ea65b68055125e8bbd0189c464eb8_0,translation-invariant undecimated wavelets for signal denoising
aa2cd9d04362b7c84602e3fd6b0b0d91b945fb87>932de154c10090d21334811fd0b867ebb9d9dcff_18,ambiguity aversion effect on reservation value
1841abd0ed41a73f722a92a3a6a0f64ff08cf60b>0b52f45e6bb3a1d6c4dad07bdb343fd467fe4b46_1,arrhythmic locomotor activity in blue crabs after larval release
ec9e8d69b67bcb2814b538091fa288b6bdbb990f>9c23859ec7313f2e756a3e85575735e0c52249f4_0,linear and Gaussian kernels on biologically inspired features
8fa24cb765f3afabb909ec3ca04f4a68ad7a83cd>9e52637bf5cf7b9e2befa46282a1e70cfca5ff63_2,Sano protein as a member of the uncharacterized Themis protein family
36d6b60e86f06ff30bcd725c136ad07620cdb79b>037f31632c82a58885f133d3d563c92b4725d4ae_0,geographic variation in Paratyphi A antibiotic MIC values
8e49a107403d92d87c35a059a81b29a58cf8b85a>b4328aaf02eb540afa2927bcc5f263bead2478df_0,maternal and fetal outcomes in a Japanese clinical study
0eb995565abac581fca293f6648e0bbbca262ea2>0593fe46483ca581bb7792fe9c3d9d16fdd76ceb_4,SUnSET puromycin-based in vivo protein synthesis measurement
b14381e28787872c94bf104c4b9d7ce85cece3af>2dda1fbabe86aba44d69f94397ee2d3f353a35a6_1,flow cytometry method for enumerating heterotrophic prokaryotes in sediments
768520fe0920db22991096b81c53b4b0423ca5c1>feead8af080fe6c945340da209b3f642c0678769_3,Myh13 gene expression sensitivity to sensory deprivation
a66ac56866cbaf3b1c78009fb35fbbb1a1a2c7f8>5c4f698b7dd158e576a6b2114aa1a78ce4a89c0f_4,granulation tissue formation timeline after implantation
e62486151d4cdce40cfc63b3e6a0d5344e755388>a415d8d67d6e604038256e4de700466fc1acedba_3,PR/Tx fusion protein effects on IFN-stimulated Mx1 promoter activity
e5d1d928717470d1a0b2df047ddefa090b76a405>f64bcf0a3309767d906459d5dd769ceec3f701e6_0,methodological variation in BPD prevalence estimates after self-harm
514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae>1a47a322d0a4c756c713913bc0b37d8eb9e38349_2,kinetic characteristics of microorganisms in waste gas bioreactors
7ae0e372012f54068df241a789cbae872d0517d5>97eb64d521d80c58775a35632b7a512d66f96842_0,geographic maldistribution of specialists and hospitals across US HSAs
a1d74b4d976fd796bfe2210fe309ac50da624dec>e534f2caa4207899af221c6804ccd4759dd1d66f_0,rutin flavonoid extraction from natural fruit sources
d2605ca7b58ac66cbefa4386f4cad160f28bcbde>e0b61df5d34345a17cdef827270d9400705d3675_1,D279N mutant protein migration shift on gel electrophoresis
f3a20cc2b353eb2ba3a01704b5394ef862000ca5>7c3bbc71e9e07ee9f3d319f8b13197120d7ff051_0,impaired working memory in obstructive sleep apnea patients
