citation_id,citation_topic
177de73b8d8f58aab96777f05f3919c59c4b6087>ac9a47dcb5a3f6fcf02dd9e3ce97dc3564b20553_0,"DLCO as the lung function parameter with largest decline, least recovery"
4e76d6b98473d7af7d7c946cd9b4e2d110de5606>9d57eaed154045f05a5d6543d72db7db873ab390_4,Pk protein's role in clustering of the Vang protein
8befc89171fb546031fea2f0d7482f37b9a9ea29>815ece83872f2550d43f193d44ccfd6c4fb888d2_3,architectural styles modeling security/trust requirement patterns in FIMs
9a7aa51c6865f79eb803a736b8d0899d7b66e7eb>172d65fb8159e03babd3ac2fa4846c9fd34059d5_0,low ankle-brachial index and baPWV related to left ventricular hypertrophy
8be28e6afd1993dcb2c41ac8de2d0fa3ff28e03f>20a74f25d09759bc627e2248fe18b2fe260687c9_2,N-cadherin isolation and SDS-PAGE protocols
0a4fdad397480c303762b018f7fa12a1fbae17c9>13d824e4caf7423ca81f2a379390eac5e753ee4f_0,Paprosky and AAOS scoring systems for acetabular defect classification
c3d4f162182a3c44f4f12276dddd9d3437dd9547>4b5d4c5c9fdc0197f3e18881938a758cac6fe310_0,synaptotagmin and SV2 as components of synaptic vesicles
2594d5a4fe56fd16b141fc870ffa202daee78435>14ae303b271f189e54ef5089b7b2d9dd22d54ce0_6,policy intervention seen as more effective than individual responsibility
c7139f27461e01d42f7a357b5253da485db359d4>13a5562e78128e68bb5aa6fe5a842595bcf39281_0,MIF protein overexpression associated with poor NPC prognosis
058bf8bc9f753b371e340ee08afec4b41752ed67>c2cec2c0ab379d307fa643d66399fc89c1de4e78_1,radiation-tolerant SPAD sensor developed for space applications
65f71efde4ac72512d24da42e98805444dcae0eb>dada192dd00be7ac1d9bbce8ff53761e5f4b7aca_0,lamellar split osteotomy surgical technique for bone grafting
11452d7d54ccb0a38251b21baf988d2cef80de18>df07e27533ed02351a090850f93259b5ba6df76e_4,Frizzled receptor expression enabling Wnt/b-catenin signaling in cluster cells
9ae9e2cada91b886ecb890bdbee0e7a7a8f8dd87>b5fdec691027cb589bac14adfe45a2a95b900ef1_8,tumor-associated macrophages secreting immunosuppressive TGF-b and IL-10
1e07b16fb589780721887f60271a8b1c2868fb8b>40c5741dc18ca03e625306b5bbf6622d097176a3_12,terrestrial primates rarely sighted in line-transect surveys
ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a>b4f3597485b8e161af04ce27f3d23ad2cbe90ccc_5,sex differences in tone discrimination after early cortical lesions
69d1782345443cac8aa2c34a90633869e7ddfa54>5938cb6c7a08ddcd85f5ee22f82006792361f5f3_4,combination therapy of EECI and balloon dilation in prospective studies
4670f7eb241b89794d10fd5e83249b35776a732d>c14f23f67b549c849c44281842bac9b106b9453c_0,ROS-induced oxidative damage to lipids and proteins in plants
a292ab8d51a85afc41c18336978eadadf368df1a>5bacc4c91a33da295e2be47a1f9fd192e72ca1db_0,"neuropsychological test battery (MMSE, LMT, RCFT, Boston Naming, etc.)"
46984dced8fa27443b5e47630cc15958ca58ab64>7b1b2dc942a927d8885aafe37f997907bad0d4d9_5,time-to-contact measures predicting dynamic balance instability
c27cc67ae0aee43ed836b2b57ec01951080a0477>05da2670bf0f45dfcffc85e8422908e9e055e5af_1,D. guianense as a key dietary food species for spider/howler monkeys
ca553e48356333cdd5b9ad787e3eb6b67dc99f38>96c2ad2361d4619b9b0e4de33faa9dded603f49d_0,"oxidized LDL truncated phospholipids activating immune cells, atherogenesis"
7184b56dd919fab78fe2d06a53e2b35766ddd9da>fe13f843c52243e096d7e1a52345a68eaf2cfef1_14,dehumanizing versus disliking as distinct intergroup perception dimensions
0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d_5,self-report measure of interpretation bias in ambiguous scenarios
b5a076b270d17b28cfb0a389bc503d12b5f64288>4044489d3f31cec999bc6cba9d7c7f91e511ffb2_0,PKC-family enzyme translocation to plasma and other membranes
80830bb61e87c94280053cbe18bf7d264b41027a>43237b07909dd232fe37e4649d342545f8830349_0,insulin-induced PFK-2 activation via serine residue phosphorylation
578fbdfdf424287aa0366e0d286fe19cc9cdb0f9>b9727b9883ecd253268761ac195fd1d030984460_0,phase III randomized trial following phase I-II antitumor activity
9d04816c3bb197f97f076123691243551eb38fef>a9ef2995e8e1bd57a74343073219364811c2ace0_1,weight-update algorithms limiting step size to prevent divergence
32d61d5e28d2769c6dfcc296473eb10484520bec>76e63fddfa3b6f2d08ceb5b38ff9c4583103cbe9_1,dispersion effects on global/virtual team processes and performance
e56e5cd992ec2bf476072fde048b4952ed30692c>440a429c0bb9e5c2b32902c75c5428038c71eefe_0,verbal autopsy method for estimating HIV and malaria mortality
39bb5ef12ac6cd6b01cf69ecac0821545e270590>273e9ebd935427b1f80de9d80a94910c39bdb497_1,autism knowledge survey adapted from an earlier Stone (1987) survey
1c0f4f853f640e2b2e987fb496301116fdc40bdf>3eae360c6ee52950f27f577aedd5f9934a04e137_0,"query-likelihood, relevance feedback, and Markov random field IR models"
b66febc307f32ebec5225dc658c1777e3d81ded5>fcafaa2bd9dd1cb5f57bff4437644ce9b813d962_2,school nurses' preparedness for delivering sex education
748a697fff390fcb45affc9f7dd228a4cc55f84d>6dea26abba3b90bf8d300cf8ebee2186448d4dfe_0,plasticizer residues detected in water stored in bottles
cb3f279d65330a4a3bdf43d2030d7ab2b7243c78>dcd4a6261f3ea7027bee556fe1f8f4e148de382f_0,TEM protocol for measuring collagen fibril diameter
db627a49225416fcbe144c475a4928f6d7c93a04>9a816846703b539bb93e117c21f2275e24f6219a_8,self-administration of nonprescription COPD medicines as care barrier
901db74191c2acef694ee0ae9c22b64fde422901>5f5426242a8eba77a976e97ab98ef953590c5470_4,age-related miRNAs regulating the Eph/ephrin signaling pathway
138a86a5e6e312393e122102f9fd7738051025dc>cdc2c11e83ec283cbc45480a9c8a62326666012d_9,isotope ratio mass spectrometry method for biological samples
18b5d6aa68663567b248c433816148e52cb9904f>846c55bbc11942fdda61f841697460fd39e5485a_2,CFI protein's role in metazoan cleavage/polyadenylation and cancer
d01fc70ebd0a90fe2566865b14af5918ad72ef75>None_0,Wnt/b-catenin signaling regulating neural progenitor cell cycle/fate
63ce508d942d89bcf695e782b5d4ee85ade5c4e1>fc7bd558af7699381c4f41f2eb7d5326368d386a_6,molecular clock estimates of metazoan phyla divergence timing
3c123df5aa9263271fbaf80df545510f6cf53840>c6780aa6016c36e219213cdfbff55b1a25407d69_3,elbow lateral collateral ligament anatomical origin and insertion
026b7cae6eb1dfa570ddc4100135ff7b5023b6de>0b29c289bc5f0fa7e51090d1ad00654754b68b94_7,bit-split string matching algorithms compared for Snort/ClamAV rules
90910fda9a026ff80f248208efc880cc9dfb0c33>974c64594b6e0381c96186a594406e9fbbe2f4af_3,positive mental imagery training's effect on emotion
fb2a53bca2d6b775da81ee734ead9ca144fffcc6>e5f32eea205dafc42b7b4d44813b6ffe8c7f8d35_4,thorax compression phenotype in brachypterous lepidopteran females
06d7af2c17a76a8be6f7533ab14463b4261195ff>2f6ab025f3c0780ed81d3f0bccdd657b9d8726aa_1,Hypr strain viral 3'NCR truncation and laboratory adaptation
0da3c329ae14a4032b3ba38d4ea808cf6d115c4a>b095d70aa087c3e3c90fbbffe7c0cc5bbfb326ee_2,minimal distance maximization method without a weighting function
7796f3e680044a7404fe16306c80ad978df72409>1504de3540a465ef14d49897e9506fae51902f2e_6,TGS and PTGS gene-silencing pathways sharing a similar dsRNA mechanism
2229e1dbc8cc9694a2c3ee905610db45802f0b10>3aa13b47a5a77f94340862a3d519a07192d22212_0,coupling the VIC model with CMEM for brightness temperature simulation
c20db8a8cd0649dd3644a897404c8d5100b7c707>76ae742914fa618d9008cc1c664475928843a279_2,SPARC protein acting as an albumin receptor in epithelial tissues
0b1b69034f88c250bc4c3bcdb1dbe31176cd85b3>7369a084c04d58d0cba391bb70a21fbc9e3e317b_0,non-targeted culling campaigns' limited success suppressing disease spread
f8ad3a9dee346d99c925be9e22b016c6617d9daa>de88c8ef1cdc582b3075a20d148c50765b6bf049_1,pruning useless counters/actions analogous to planning-heuristic mutex pruning
9efebeada238948c156bb066fab1b2bc174f2f29>0230905979a5e3fdb60e74bd505e79ac0746ec56_3,iterative estimation of the conductance parameter in anisotropic diffusion
474393db2c21e7ce8d9b6ba23612dc4318b512a9>04a7dbf971cbbd1f48509500923b42d3348a2f53_0,acute vascular rejection with prominent vascular and antibody features
2ab057d0cdf27726b44454e4a35184a46bb1215a>95d818f089f256ffdfabbcb1157a3701ab1bd15e_2,elevated CO2 accelerating forest growth toward resource limitation
374ea9e57080f052207cf4670c270a0fab22aa94>020fbe47aa5d100ab9ab8a4f10bd44bebc07c31f_5,"attitudinal factors of risk, benefit, and comfort toward nano-foods"
2c6797dab4c118cb73197f65ba39dacc99ac743d>95c37bc99982d33873fd141ee00857160fd717a0_3,UPC language extension for one-to-many collective communication
3b30bf7e13c60730c1465b020fd3a9d5e0e8a3e4>bea2ed6d6758020bd09c0884c0089f715ae594cc_0,AHR2 receptor competitive binding assay via sucrose gradient sedimentation
769a6d671e10526778c9cd5ddfb2fed87a44fe84>da62d4186fb8cdf691f8ff7d49b4e4b5e95f8210_0,DCT-domain parity bitstream structuring for convolutional encoding
6080347a6d897777620ee32cc4d7e6bfb2023e43>9ef0163c8ac0567e31f2ef4c9774373a350d0a2f_1,graph-based routing algorithms addressing the void problem
2c8b6647b7c5fad5e28b59ed44baaf9b9212ac47>6acdb9514ea23fe114bccc6ec4453ad6c684de6f_2,pharmacological evidence against homomeric P2X1/P2X3 receptors on microglia
27ea0aa5f8d3e1dc7c449aceef59524dd32307b5>21cc7a2a24c33fe78ab21acf5ea2d548fa11b0d3_7,proposed reasons for disparities between two prior studies
80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b_8,PLCb1 subcellular localization via western blot/EM versus immunostaining
076d59d308c1cfbb948dd5c14a2cdae694c79822>d8552130efbb5ecced41b368dc039d15aa11c026_0,ICC-DMP mediating cholinergic responses in intestinal circular muscle
129c6e7381084d24a5955ae62ad9eb4361e9d9b3>fa90fb8b5f90cfd654623904751e871f42695189_3,comparing treatment cure rates despite differing outcome definitions
0b7651a1feda3b7e1711dc7fbbf44aa5ae637dec>1420683ede9bb612db71cecc9d8c634a666ac078_0,KEGG-based RAVEN Toolbox metabolic model reconstruction via protein homology
23d24382c737a9c5c33681a1dbc405205eb081c6>2041cf896a34f537bbb1bb017a602944ea503840_5,ATRX mutation causing loss of ATRX protein function
f8a78ea9330b5aecbbcfd352fee546c21de09560>f2e808509437b0474a6c9a258cd06c6f3b42754b_0,APACHE III score for assessing ALI risk before transfusion
2639b61d1935e752f14755a541ea39dc8527decf>6c32fcce036975616147ed36887670c023cebddb_0,eGFP-TDAG51 fusion protein construct cloning
85aad76cd5e14541a51b90030970d3317269a2c6>c1ae5cb7efdac75f6c422857b552b909445abd01_0,adaptive spectral subtraction algorithm for removing MR gradient noise
0594bdc1117a9ec88af0083cb755875a68d6bedf>9d66d06d2810f2c1966359a0df2cd6def9fa2c7d_1,white matter loss from retraction/degeneration of injured axons
97bb324c92403746c80734eaa04e61d284ef0f59>537cc731d4ff80957d086cf61809e8e8818a2c7a_1,primer design from extracted Sz. pombe genome gene sequences
78ac6ff23e79934cb84bbb01ad5673b115532ed5>5bcf14e0e1412a7163aedb2ddbedc0e1941cbae0_9,"uremic solutes (pCG, pCS, IAA, CMPF) of pathophysiological relevance"
bbd6badf7d4e2ed2dc90a3447bb3f22385d4af30>fdd0037155fae3ce64830c7d26cfa0eb25f6487e_2,AUC/ROC interpretation for a logistic regression error classifier
39c68a095d58f0cd5f54e942fee4b22a9c2fd9fe>7c77cd228aef0769225ede4056c91726153bf986_4,MMSEQ tool for estimating diploid transcript expression with error
37ec4e9035728acd13c61e5ba1253a34242db85f>1caadb60037a8be3d68c78b5777356fdb31ddcd2_0,simplification and improvement of the original ROLL technique
55983bf759eab57584fb41dabd4f958fc8805df1>88ec359f23e0eb6a62b68128e59a6e3934349b23_0,chromosome formula comparison between Astyanax fish populations
df174897924bbcccf9d70ff7c0846bfa573df3c3>42281aa1e5353a41ef2dd831b482ef57d37b554b_0,Griess nitrite method and glucose consumption detection test protocols
27db8d3a2c85cbc34deef51ce4cd850b431b4b34>a81b383bf01b572d28e1566650d938a6fe414e57_3,BCL-xL regulating mitochondrial ATP transport after a death stimulus
15ac5bcd9ca900dc948e969558670084e3d560e0>5297cce880dad7881b5f4c16b683f971363f009a_11,HM tolerance and detoxification mechanisms understudied in woody plants
aca836d7da476956c654634f52e404ee200c30d0>ee4641a4410ad7fedd60b0db5a5649f30d82fd73_5,chromatic number concentration result for random regular graphs
ec63bab8f05f0b779c90458e72b6481a81af476b>c35328702c65f472ba54dab91ebf4d8f1b08707e_1,wind drag coefficient values compared to prior literature
39c68a095d58f0cd5f54e942fee4b22a9c2fd9fe>7c77cd228aef0769225ede4056c91726153bf986_0,MMSEQ-based allele-specific transcript expression estimation
ac88955b93dc711924642c1dd848cdb37e31bf13>f899510abaf74c1f6f79f670aa55410a9566921c_2,genetic factors' variance contribution to trait heritability
6c9614fd5f423325a9a5dbd0e502657a623cac31>51aef1b3b6f9707f4f9344fc594a947778779652_7,BCAA oxidation and alanine synthesis from pyruvate during exercise
7b0ca6f15e76f285cc19efd2305cb1ec9e16a5b5>df90f3e882609d15c298251608a5b48b69efb3b8_7,constructed wetlands treating diverse agricultural/industrial wastewaters
7cda88815f9e7424090048076e27807c9dc013bb>3f93c7d5e18c1ebf108f3daac65e0701811667d7_2,mammalian ultraconserved elements linked to enhancers and ncRNAs
b3d1d07548435e5fdac5f05df5b2de8b01788b78>013134e573ad9227f3dac11291fb11c0bbd6eab6_5,TRPA1 receptor antagonists with analgesic properties
9f01bb2653f0b434faf749794ed4dc4dc95afd8c>a662a029213f06a7b5b31e4ebdae7e3c26bade82_1,post-exposure prophylaxis (PEP) recommended per Spanish clinical guidelines
365569637ecf7129cb536c621e7f090db7791279>4fb417c82b6ac66d491a6cea88340742bf4fae94_1,benzene as a carcinogen via reactive oxygen species and DNA damage
b4163b75d3b8e9940c474de94ba1df68a3a8749f>248773aa13351a90b5c2e1f43114e6161f4325c6_1,acidic deconjugation method modification from prior protocols
83b4ab34de05f70eb49d6529deb4b2e5e7ecfc6a>df29d6d2602ef4c0188d5d74fb2898ab7570f101_0,IOL tilt/decentration tolerance for toric and multifocal lenses
8787fd7bf86e87065f38a91b7b1cb5a75f569de6>a6876ac50089f0fd6b1db136bdc52082a0704014_1,dietary supplementation effects on neural tube development mechanisms
8fa395d7ac3dbba558d5b73dd53185cccea8bb28>f4d9d6e1e243f66a3009acafa8d7b0d13254f488_7,phosphorylation of phosphoacceptor wing residues affecting DNA binding
3b35c7d188df791efe6650d85df2850d47e4b482>bb248fb09b9d083f823e41b9aa279458cf685168_0,reactive power reduction at low voltage in power systems
450ba3612d36a55c2865ebf15b0e3ee09d6aedb1>a555ca5cd51aa6a7e46ab0188780b9076852a14d_0,biofilm polysaccharide/protein matrix conferring antibiotic resistance
30f5e17b9644d4a06a8a2a4993ab78115911c45e>None_0,H/L ratio stress marker linked to tail damage in captive great tits
471ff2f6fff41e64350168b059ac3f13696c1c09>b69aa2af017d1a5332e34ee0cc8e7890abb504c1_10,pseudo-randomized studies based on surgical waiting-list order
4118d21a5a09a31994a63d4d6fcff521855a0ea7>d82369cdf3bf31e1fc1231e0705c1768930d0d5c_2,LAMP glycoproteins examined for galectin-3 binding
682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3_2,residual stress effects in low-Rapplied parallel impact experiments
410376c6a35d3dd09a544e0b334ac4e11e22da52>bc09dfbd0300f89c727c3b5f494b326fc0bb9b15_0,diffuse venous congestion from drainage insufficiency complication
3b1fee9510b99585557de0d30852ae1e75cbbd26>14665674e2db3e3b7b16ebe7ecab87bfdf7c0e41_2,plastic-packaged food intake below the measured toxic level
df2c2410833b4a3542665c1e02a6b8c8177983fa>3baedb337055da24603a0f2ff0ec4bdc2ad381cf_0,"benthic foraminiferal assemblage controlled by flux, oxygenation, competition"
67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3>85b04d25eac459fab2870ae995d01b09a6d65e1e_6,timing of drainage/river capture events inferred from sediment provenance
497824c5613d5641eefd07e7281885d321b5a86a>489f1c42927dca534bc78c0754fa30ad51605d9a_3,Satterthwaite's method for unequal variances in a child language study
96d8bd3605d19868d16dbb44b0d45bf88f2985f6>21b7e036d7019d7e99321f04975fd989a2ccd647_0,mathematical proof of analog signal reconstruction from pulse trains (APC)
f4074e060714796f02e473673fee38a3566c3fbe>58e96edfdf184dfd8e1cf6eef1d60b9ff3ac3a39_0,Langendorff isolated rat heart perfusion at constant aortic pressure
2257c3c9e30cfdbc1dcfd862b83c8a02494966e4>7d73f75c6c319523fee53086082ce3f5394b657a_0,Pol iota and Pol eta forming a protein complex
4b06a64aa5c7cbdd411e55c1d9c5f24e979a7268>a3083f8d0f51221d2e191ea515535025698e09e0_8,forskolin binding density patterns in hippocampal subregions
5e3e5d9a029dc3cb0770d455094de89e0a1a6947>627f8632c6f0ef29c41f9816d9b428b3a47b2c4b_0,IL-13 concentration selection based on airway epithelial cell studies
71197e96cc66d18123cffa099c043cf41b67445b>620a12113f0ae1f687dfcf6da5abbe6d3491fa85_2,optimization problem of maximizing data transmitted before a deadline
54a9b9c31abe2f6f73eedaea2135b6421e568894>2635cce2cce940f5d19465db8c5ab14b992515d4_0,adaptive QUEST staircase algorithm for psychophysical thresholds
36cd1eaa3fe2f8ddbe8986c02f32e92d8143f34b>e930eec6325c6675b9a606c6abb8eacfc6c077da_2,BicD/egl/orb genes in Drosophila mRNA localization machinery
957bf5cc5e797dd078bbea21cb6cb17d41026dcc>8b4b51fffb43ad57ac9aa8e5deeac45f6356e015_0,"untreated HIV infection depleting helper T-cells, causing death"
7240c98f0fa9dfb9ea1fbd05cd106210582346ba>098a127fa517b05fcf7f11e422025b31ef976958_0,nitric oxide and superoxide forming peroxynitrite in plant ROS signaling
1018733c13700e039e70f5508b04176d4c2930b2>a2824b5a2959a6c6c5d9e2c10c489e108d33566d_4,mechanisms of Bcr-Abl kinase resistance to imatinib (STI-571)
c4be615a53b2d1b6484f6b7888c7bcf822ab5066>80d9ec6d56799e96bf5e3e99ff0f904892820308_4,Glomus fungal sequences reported across fern/lycophyte/Psilotum gametophytes
560c67b8d5c6e4b2809fbbd308d373366241ea86>b0fe8d2727db77f58bc430fef29aba3308ecd3f2_10,"lysine PTMs (succinylation, malonylation, glutarylation, propionylation)"
00d1ca8e81272764450cc299138c6d3aefc17f3e>0eec86db48a769657c8d288d13407e86a73b6fb5_1,HSPB6/HSPB1 disordered region essential for their association
4a0acacdf45884982a860c2823e17509b756bd97>b826ed57b2b8777c52dc3efa56b98b287b0c969d_0,FTC/ATC behavior definitions in supermodular/submodular games
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_1,infant plasticity in discriminating monkey faces (Pascalis follow-up)
c5d390877c9ec3522c63af3b2d78809a14d1596f>732e1c76eec5e7f732299050b8201c4a39e3389f_1,gene expression preprocessing/normalization methods for microarray data
6e193cfc21b619d0044200e7ccc658ffa5d2ea69>5c71a835e13a834cbe8f1241159a7237b820dc92_0,Morfessor Baseline morphological segmentation extended with new features
791b4a5e4133d4b544d45a901e338821e864e371>3d036840395d059d1143e121664a6a0051ff4b20_1,ASCML negotiation protocol platform running on JADE agents
2a30826d26775c7b5167b9c5cceb492ca83ca492>2fcda810f3f43cd1aaeea04782ae4234cb61a3f8_3,PSIPRED/DSSP secondary structure match scoring for decoys
247529f16eeda88cc76d19c49d38c633c8f17288>41088dd73ae7ad8baac9323c5dcbf6cb12be2a9d_1,"GenBank, Swiss-Prot, TrEMBL, ENSEMBL as genomic reference databases"
0bc98c03f75054995744ca0a19c8b73c255c9038>a83576c150bfb8491b251b04c3cdb6f16ba70c49_1,mtDNA/NRY genetic variation data for Brazilian admixed populations
a31f3431d87810718f78bd70894fe4a4bb4915b5>d1dca74988c1852e4e8608d06023e3f73c453757_2,RHD individuals using context under reduced processing demands
e2b1971d1c50117549c1e2d2f2b5cc3c395120c9>260b50bf2bbd82e8c80acc4c0ebc73ecbd0279af_7,coordinating multiple deadlock-detection algorithm instances
293bb3ae79d3f5bf679ec6dd39d2dafaf6798787>39eede41883976c72086d01a9b085e6a21d52050_0,forecast uncertainty linked to hurricane evacuation decisions
f4d5f8e528a6aa96d73941659d73041a4d4d625c>9ba74eb8a48a70bacc10f3da976ae4f3d104bca6_2,postoperative radiotherapy improving local control rates (retrospective)
ccb47434223fcbd343e5f9c891fce890247b4982>3c676680d78d9ff2b44bb565185e05d51c6da902_0,manual measurement techniques for postoperative component alignment
6c600bf6c544c99371b5e42814fbcd1a3ffdd2ca>7de88a6a2bad38147d6ac531824c34780eba058e_0,ARToolkitPlus visual markers for paper card localization
cb2513c7da8dcab8b737bb84e1ab95f8dab3bdd7>3e74ae88cdaa33bf89136800258bde97ab397ec9_0,SPEC CPU2006 and NAS benchmark suites used for experiments
