citation_id,citation_topic
190ae6a9bfb716339b0c61eb1af5f1b71aa223d0>a45a26a55ac52c0996172f2b5403b53d1d1adce8_0,G-quadruplex DNA formation at telomeric G-rich overhangs
dcb3a80e95da18057e1bd40c3b12d590c59478a3>72979205dc15bf80d948863fbc9fc8ff007f6c76_0,ASPECTS scoring on initial non-enhanced CT scan
b2688b811c28f69665732a5a68680c379a339fc9>b90196005b0f1eb0953758c16869633d7ca3399d_5,discourse salience model for pronoun antecedent resolution
83ae72878fe604bc7c56cac639374d28d6689f66>9af8e5494da27bd5bcb493aafb52d0c63e89a3f1_0,retinoic acid upregulation of keratin 13/19 in epithelia
65dae13031543028dad0821bb2bb3c2e88d83066>daf4ddb4ce65c897904d574cbc737b167e9f5e65_1,CAD screening to guide anti-ischemia therapy and revascularization
7b7733a5f094e53d332cb064ec2684a18d788764>26758802a458830ad1d7e5f492ba742ba21782c0_2,interobserver variability in assessing myocardial fatty replacement
799d83b35c79bfc65882ffe95a74a0c5c7c997ec>aa0d6590fed738d60a727867d1f5df5688096f63_16,GLUT1-haploinsufficiency motor deficits and seizures in mice
87174dd7a8787096c48a107d8f7ff7c6bef2ccad>None_0,prior surveys of Lake Yamanakako benthic macroinvertebrates
48336ea858c8292f9afa2b60e6552daf5e360b55>2a542521528ef8ab046237eb9af4dec656c8a8b9_0,minimum normalized EMG technique for muscle cocontraction
e992206acad2f4027504ee5999776227cfa055d1>None_0,conflicting adiponectin level findings in cancer cachexia
818c647b2a53219d0d48dd28e11bc3611ea52acb>106384639c529c69d1915ea2ee4225e69b90de72_2,structural features of paramyxovirus F fusion protein
771d963f93f15bc62b2d9bfbed560016cb9412f9>9a81e6769d48be69c577056ead89bd31a6e6bf66_3,model-based estimate of PLHCV distribution across Australia
36d8b1280c0caa03fc822ad25b285f84e277f559>16526f63b609525a5a0d8488d23b9131b3587000_5,prior generalization of FTLE/LCS to uncertain unsteady flows
c58be7a1b8409b79cecab199b648d8abf48253be>c6e286f614eac1617e2db9f8f812a3ad91fca288_0,non-Saccharomyces coinoculation boosting isoamyl acetate in wine
5550c4a3b899f2a493d77cdfff7d5121e6c15ba4>3d58af42e260a67f91f3d38f49eb2a80750817d2_1,treatment advances enabling limb-salvage surgery adoption
171120a60b7f229e117528259604e850253bdef1>f2bd867af45c97d7797923833eba6c33aa0862c2_0,validated craving/urge questionnaires used in addiction studies
ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_1,PI3-kinase signaling pathway involvement
440c73adbdbf8caed0bb6c34e7487c7617939907>493093d26a0ef150b28ec15309c91d5c5cf19b60_2,noise magnitude bounds for randomized-response differential privacy schemes
b2ec0f1621f2f4fba1d4d2f482c8f2380af5bc16>a2393d6e910b41d2456d1d794b42b5546b863094_3,cataract surgical coverage rates across national surveys
e3450e8ca6d743f04a1ad41297ab59eeb82299b4>b5fcda6fd9a47d7ef14b8e3e8c80c00fde1b990a_2,antigen receptor signaling effects on Bcl-2/Mcl-1 in CD8 T cells
063c8bd81a85fe217096362b86b2155a9e4d496e>0128715c48c0cf97a80c0aa7b339f13888708931_1,BAK/BAX/cytochrome c elevation indicating intrinsic apoptosis
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_15,infant retention of monkey face discrimination after extended exposure
479dc05177890fd662ff59969b18104f2f6abe3c>63046407d63d4aefd198f38ca2b0d294723b0f50_0,seasonal variation in dietary vitamin A/C intake in China
91fbf2dde0effb33bfc88008decf43476dbb08ed>06e8eab4c7673fe38fd7dfea8879712a71e3a537_2,pooled multi-site MRI data registration strategy validity
57f3ea4b5b6dc86750ca72fc33040b0ca684fb04>0073ca1c9f85b23520e8b3c53f146533f6fe68a6_2,calcium transient and action potential duration coupling in alternans
b654413593e77c769eb2b174b43cf29ee4324448>41350fefaae498c1c11145379da7dc1df2173d0d_1,EGFR and HER2 receptor overexpression rates in breast tumors
5af231e4a150f0ea0da5bb375f57a3bd3c6e4b64>16b40e5515aa37ef784a8e3e721b8cd8d60d97bc_0,conflicting versus concordant genetic study results (Goodman et al.)
120eeea44999359f69100b65c3420ef0fd708022>d92a7bf7220b98fef5ea9ab363fa1cf79b20ffdb_0,RVP-Net predicted ASA values validated against PDB structures
c4774361bb1cc53af6eed4c8cea30b5b541bfe86>9512f52337338232e1ed692748d9f069398ca545_0,Friedman test with Benjamini-Hochberg correction for postprandial lipid data
6a3bbe5bc4273a4086acce22f47903549f4bb148>304d4ae9cd444392e94b587ebbacc2af4e03c34c_16,column chromatography separation of scorpion venom proteins
c29849155800323679f888b4ac506444b12618c7>f4b14aab88be2e4a23570eee051868610d0f1203_0,higher radiosensitivity of B cells supported by prior studies
d76c74332c25fd87a7889d5c5c0408e811ccebc3>0d04332b6a01c1f4ce5563a4daed6e673f828595_0,indole-3-carbinol as chemopreventive modulator of phase I/II enzymes
952660f4a305ebc8bc46ea23dd1ea41464d6681f>6b1223f442606ef04c8c04b36f1cdc0efb14c560_7,AMG mitigating cyclophosphamide-induced creatinine increase
6026027c2398499c0bb8629066d4b09e555a4500>6ccddd54565ac027e34dd2ed2813e1ec6cd00b66_0,DSB resection alleviated by Exo1 nuclease accessibility
e28904703eb7a8052f7b26618bfcaf1b64311efa>39d742b0215b388f0ce5c7db31e98d700ba00df1_12,P346 construct subcloning into pIgHSV40s expression vector
d7e5a6661d9642c1835a7901f75c3c4ea072a14a>ecf8309cafc950bdad7ea6bc15b1404038547000_3,landmark proximity effect on spatial location precision
de55a5cd1616bf4539bf66936b34e90a594cabee>32a089cfda93488dd4ce93bef85500d27e660d8d_2,ionic strength effects on toxin blocker interactions with KCa channels
6e5799966a3915af0d3434d5553104b4c7286d14>4c289d10508f021e8c806b52f5673d51008b307f_1,dietary calcium association with renal cell carcinoma risk
1596994f7c0cc63dd33ecac9bae63cbcab4e31f0>a0003d3b8be9c44a96cf44599d5c473afd7f131c_1,taxonomic classification citation list for insect species
7b92f323f7f1f2ca7a99914df3d0f4bee92fff99>62f6c7d8a3c9e96a683f8923e5f6bb3f0781db8b_0,AFM-based refinement of knowledge component (KC) models
87d654250036db47c8e28310f4da8f9e1ea80870>08fb9a962f64c7e978f201464640e3eb5c161bae_0,priming of pop-out as short-term attentional search effect
790cd30579cc1b13dccf80ce1a3827221b42cc36>fd048fc2bad45274f3c66a70183a7514301f4477_0,mixed evidence on night-time hospital admission mortality risk
87711ffc684b0f1d1ad6c22518b78105d68fc5f3>a3a859fa3fbb1fae7a1d7ac563a7efe37273a2f8_0,Gln105 residue importance for NQO1 catalytic activity
c267ffc2edbea1a9b85f4f287706c99c0dc063de>22352bcaf6fed6e8940caa38ced0e376abcd0bb1_0,regional comparison of lead (Pb) concentration levels
eec5a4a02fa01064a05a217562610a1033a3fb60>5daff4ef091e81cdd0e41f39dde2186dc8527225_0,hypocapnia effects on lung resistance and compliance in dogs
dba7de6e9d81136831101c72d72ebc345e9fe799>74b60a7fcb2010d492a3b008cf6354bf7863592f_0,cryopreserved PBMC samples from HIV-1 MPER antibody responder
9aed24e5ae0dba564ed6824c6f1002efd50b027e>69e24119117961e4ae92961e2a0e3deed4218504_1,improved diagnostic yield of chromosomal microarrays over time
cab515ebd65dd83ac952bdec684e192ca7203077>04c837e2834176ccb2366ea2e4ef60dbf9d46c32_0,Sch-28080/ouabain effects on intercalated cell pHi recovery
7b92f323f7f1f2ca7a99914df3d0f4bee92fff99>62f6c7d8a3c9e96a683f8923e5f6bb3f0781db8b_2,predictive accuracy as validation measure for KC models
af72a4a00d4244bafdd78960fa811847ac617c0f>d95ade7f04defeb49fec40c950af597e8bbf7e67_0,postmenopausal hormone loss increasing obstructive sleep apnea risk
1990990bd9c44ba961d81c64db50cdd871001ef1>acda48612cfa4e42f4d990b416ad2e3049f0356f_0,G5 protein as required stabilizing partner for RGS9-2
94cf3ebcdc57aa4564042cd74d8711eab8448583>32eb0e7b4dcb4def7d9e4f8aed0aa8b7f7b88b85_1,S-curve model of software testing effort
ca0eb9282d9ab814ed8d2e01ec4c9e03c58d36d0>d768a6a05e7e50e5b907c68b01715a8a3ee29b8e_0,binocular depth perception of foot-target distance reduction
1d42f71ffee015b964a7774ad5db088b197aa391>e36efbe64c2b57d720ce0cbb1cf4a0ede9ce9a79_0,cost-effectiveness analyses of PCV13 vaccination across countries
b1c601fc59aa2076b2825fb8837fcca35fce851d>21ed4912935c2ce77515791acbccce527e7266ff_0,Morfessor unsupervised morphological segmentation tool
33ca777f580661887f668f0ca3d1ad74f8676056>637ec067ee6b9908de06d6ff09d29a81c00fbf5e_2,limited long-term success of hyaline cartilage repair therapies
19c40d2913c2b37d788fecbe3ff6e9bc9b9309a9>04c5f0d24c88ce7dbd5d34bdb855e171fde19399_0,physical activity benefits for cancer survivor fitness and mood
9ae591d90ab897eac7b3c1c5bd86b715ff0b542e>0bd37bf3bd53986b957b030dcb23ae1e9d5c8de1_2,cell overlap handling via placement area partitioning in VLSI design
845ec701faf9c7e3e6bcafe8f5cfdc1583198353>5262fe8369992259be27165ccd09d1d31c7a4def_0,"collaborative filtering algorithms (SVD variants, RBM-CF, etc.)"
e57e58569dcede6b8af27bc468f06a249371ea75>38211dc39e41273c0007889202c69f841e02248a_1,pattern binarization reducing effective neural network parameters
3e207d8a75922859b9696142e04f9d5cbae28ec3>4b2f30de283065b4b1f60d8b6630a824815409af_0,parallel electrode setup generating experimental electric field
0751ca9d7eb15f21e90374b6fcdc299948d2111e>6520584cb0d400b610e60c6195c0abb66cf7de11_11,CRISPR/Cas discovery as prokaryotic adaptive immune system
fdd6b9825b0307dee90ac57fb55aca9da2974dd7>1516747309b98ec9f9b7e58b947d35c5829e41a8_3,variable-length n-gram model balancing utility and Laplace noise
4f12eb6bf5a093bb711935a3406e29c30b1bae9a>814d505ea6d5fe86205093ae651050ffe4f76274_0,neutrophil ROS production linked to NETosis-mediated bacterial killing
c0b049ec76818ff3d2e770a3db35a09611f91b86>e8677fa2cb25697433bb1d6df9d35b1bea9f618e_1,whole genome duplication as recurring driver of genome evolution
95cb2e9ff9c456cc6c1e21f719bc7731712ad870>3def686150913d2d9081e5dc1eb58816f0fc1385_0,IKKbeta as catalytic subunit essential for NF-kB activation
2dda28049d7f05f453f484a248f5a77d75efaa8b>4d07d4c8019ebc327a7bb611fba73b8e844928d0_1,hybridization-driven displacement of native species by invasives
83441bcdd93d6254aa22d7e1a4ca1629fba32a9c>e8f94cb266bb62b896421ded15f74930726c709e_0,Manual Ability Measure and Edinburgh Handedness Inventory assessments
e05b9dd334e2b03c347ce3ef97dfaf13ae1b90b1>01bd740bd1f4913cf2168bead8027c1e1d1dedd9_0,cross-species comparison of tissue protein synthesis rates
3122b91e73db819c3cdec15618530ba652809a5d>45941a6930d22a51c09c7dc9c38a79ec6a99b2c3_1,unmanipulated lymphocyte cytotoxicity against solid tumor cells
0fa02caf1b7d5036ffb6f90b20c050c7be0dafe0>49980cf42abcdb23bae03b29548a8602154dd437_0,expected sample attrition in longitudinal cohort studies
6effa996c89c7629a528f139f03a00c21d14ed23>7e6325949f907f4b00b26b8220f360ff33ca8c84_0,reaction field method for electrostatics in helical peptide simulations
7c9eedc102d73eeffb07410efeaa590c0b04c1fe>cf6b7a930c422ee1e7ea96c01be20770f2d937d1_4,saccadic eye movement assessment during clinical examination
69b6f12f183acc83abda96fc73a67e2f14b06fd6>cbaa08a512344a4389f1f86394030098c4c94201_4,DNMT1-mediated maintenance of gametic and somatic DMR methylation
aebf98519ec3e29db870edf20329882d36b069b6>75d703f8dd0ee227072f84c7581243a2bb156a9c_0,PCA preprocessing to resolve singularity in LDA feature space
93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a_1,poly-victimization versus repeated same-type victimization harm
17e8dd52471f7a783b936c816e9ef09fdd0ff680>128dee6fd8ccac1f2f823836c895c8a137171f6c_0,D' linkage disequilibrium coefficient calculation method
16f40ca7093a29e043f5ca7bd5000ab3407dc333>e52582062d29587628ff69868bad2c690205ed9f_3,methylation-specific AFLP method for epigenetic variation survey
f1a11165ef394e3987acc4cc0056af620790b5fd>631b5d6071ec74833d779b6d5702c25a6b2be9cf_9,Hebbian pairing-induced redistribution of synaptic efficacy (U)
2b3d85af43f0ddfd891ae4d17ceaf89a3a166b35>076243d44ab7aedf74adfc31cc1b529bddedeafc_3,increased detection of mixed-strain Toxoplasma infections via genotyping
27a87d0e843c863b59d0053ef4d6aa5afe470f97>4de0d7c959f881c3e43be54562d60af0172cefbf_0,fuzzless cotton fiber locus mapping population development
be5b75960e10130d755d3ded39048cdbe140489f>55b71cf10b08fbeb7cfab2f8ff8b293749edc5da_1,comparable nutrient content between organic and conventional food
141c806942b20e0865ddc2a0498c050943b0bc6f>453eab87d80e27eedddbf223303a947144655b27_0,VOT continua synthesized using the Klatt cascade synthesizer
e1bc6a8aa22a8ddc475a30505b41c42be76186f5>14a8b0da237106c34fcd665dbb2f83dbbe1ee2df_0,formula for calculating renal and hepatic glucose utilization
34e4118c049a7d6f6ac7ec9ea7454d09f1eb5ade>087324f09df083cfb6e4db5ff6c6e1b3d8369725_0,smoke-free legislation effect on myocardial infarction incidence
9d48119099466f1af2f94a8b195f1d1d480081d4>43f852ab7c4c2e8dacda7ad116274f8dbc5f72cb_0,contractile agonist-induced actin polymerization in smooth muscle
e4d01b31cdd2fa1aaabdd551b1ceb847aa89102d>590c3edb8863952082904ddf03f7309b4c680703_0,myocardial scar characteristics predicting ventricular arrhythmias
09e2dda605728b604d0eecd254c00119ff0a2140>c4dadcc767979eea395074469143b23f161de3df_4,NHEJ-mediated telomere fusion versus recombinational repair of replication lesions
28171cf7e0e3f8f39ee253917fcc842a9e8a7b11>0bc5ed295234dba9d5f32a73fec22d8fc3d566fe_0,limitations of grid-based image patch partitioning approaches
49cc09998ed706c8f84de3c0fd2815096064d462>35986f085bac549f5c90a328b2c8f2f316d41886_0,opioid receptor homodimer/heterodimer oligomerization evidence
5fa7cd8dfc1907789705613dda8328f7f6ecfc53>ad9a2a32c1d9bcbd02223eb302eceb0400b993a8_0,clinical cohort data collection for developmental disorder genetics study
72b66c9903b53dc7e70c44e55d6f283fe9d041fa>38b2d5a973d8c932d9aa4adb72163746392c9728_0,flavonoid and phenolic compound antioxidant/anticancer properties
e68e10e8597665109568609043261e610c333345>7a7929f3d41030156b48e47b89e849721f106323_1,pulse duration effect on photoacoustic fiber spatial resolution
c4b477f669c1e58394ebf4915f7eb59c770b0fcb>7c989cda97694cd13d10b92ff1813362e2750197_3,training signal starvation among ensemble model members
bc790409c12bea0176e86b85915f1cfcde1227e6>7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2_1,transition behavior between time-invariant discrete wavelet transforms
be610dbaf5d001e1eeb8c749ff6d7b15bc4daa07>cd5b8e4bd3ad9bf603c50398153ee760da5097b5_0,dopamine supersensitivity linking polydipsia and tardive dyskinesia
9e3dd5c16891efabf20fc5e581cf90b1c20caba1>92291372d8fb090ca8b8eeca7bc82004c83087bd_0,C/EBP transcription factors in adipogenesis and hematopoiesis
7c980575fe5c295556a94d00c40fc405bd3abf0c>4a83333b31f32785e2d012ce32537dc545cd6513_0,epidemiological transition alongside infectious disease burden in Africa
b3b1964620c0a8f059205e7f53af257b212b1952>241574ff823cbf236271bb5dccc08ce2792a3eef_0,beamlet spatial separation limiting tolerable source blur
6d6c4329489dc22731a61f08698b4083c71cf548>3b27d285108fb0ee146cb9e0018f4603b59f8c62_8,teaching analogy augmentation of clinical concept explanations
5d8271f9747c424d2cbc54266dad674bcffb98e0>40345a3f284846279918160165b438b66823ff8a_0,tissue-specific tolerance of p120 catenin somatic inactivation
eaa6558872a77ed3e5ad4bbbf1a0e225c56c8a81>bdb5e88ff0c42546127ac2a5b82b254aa5fa2243_1,logistic dynamics modeling photic dose response of circadian system
9de80350052a96cf3d2344a65923353fec4de3c6>8e2e1e1da57f02933341a067d736d8ed7077752e_1,Mre11 accumulation at DSBs in sae2 mutant yeast cells
19df226147c7cb885a5a8c0e4eac9982321f6cfa>8f923e09c919a9d18c61c4bbfd1c1c556134d06c_0,MinMax criterion minimizing maximal muscle activation in biomechanics
991fbde8cbf415150a08b5acfe8d04ba0e1198fa>4a25bf73afc311870a5b2271da6024c5e8f5bb6c_1,HPLC-MS/MS assay for tivozanib serum concentration
ed5c0c7a7685576024475f2a0da7c1b18d246802>6d13ce95d4ba9253eb6dd9918e36f19839ff197e_0,stereo correspondence signal replication in visual pathway
afda2a08eb6a2278141ea1831000f70dd05390b6>40f7db7f1ae897b3b14bc9298a1b173d7d2c5e9a_0,Rosetta-based David Baker protein structure prediction models (CASP7)
a6841e7193671126d4ecbe3d6a4dc3e484f345af>8c0040b80eb3457cf1aaef9d522637f295db3251_2,dust and land surface effects intensifying Dust Bowl drought
55c6181ad66a1086badffb379502d7b062037bbb>3824a648507000b7f319b9bf2ec0b7d07bcdfee4_3,Symfeat and VGG benchmark datasets for feature matching
e905759f748b691668bbce13ba722cc8048f7d20>f2062face9289fddce661746aef260bb1dbb4294_6,least squares support vector machines for system identification
7d99d5c86a103592853ce91616631ab994383408>452a9af3691269172379d88a0a16f828bc439032_0,post-saccadic blank effect on saccade target displacement judgment
2b81352a78236b3e447bb826bcb910d076d85a0a>f4de1186ffb4aeb811ce95d614d27b6991d26ac0_0,unconscious processing of masked facial expressions (EMG/neuroimaging)
f0d0137f72b6964c019ccf4b8ff4b8f002bc35b4>8b7f13e28a23afc9208097b9beefc793bad9a636_0,heavy metal contamination trends in Bohai Bay
b3489e00c01e2ea0e4ca46109a024dbebbb1d1e5>cea406e10cd9d56eb08e86df1f709aaa6f593e75_0,lineage tracing of pancreatic cancer cell dissemination to liver
a2ca847cfb6561eaedc0d02991f946cc8d041423>fa6455ceca2338935deacd44afb00e3f9d74879e_0,low-level MDR1 gene expression in untreated ovarian carcinoma
062a50f458b97b833ba4543900a3e5da6bc5c956>5fe3d50dc8e23da35efe84f2436d56900dbb6f65_0,peripheral limitation hypothesis of compensatory milk production in mice
4a4d5d0948ce8d8ff8eafd10709e3b958fdb8d36>b288c7d7bb2c7fcea864cde2a1d202142f283b1b_0,vascular occlusion and partial liver resection injury model
56be3176aac699f50dd6ab3bb0d3bb41760bcf4c>6ac127ab2f5e08d4404312b9ceede43cc73d6c63_0,screening instrument validity for common mental disorders in primary care
65d4de92fa86bfc182feced6c440382d9bc8d4e2>540ce47e26a5dd033bfb19a9d4429c739f7dd611_3,barriers to health information technology use in VA data systems
37c415efb77e1d24da9f4350f3a93bb271cdba20>66c32180f73e385b79da3e06d09cfcfbd5dd8e57_1,RankSVM reimplementation compared to Letor baseline
79d6e89baecc51e9c146dd086fe442622f20cc98>89e7e9b10cc469386a73c501766dc296b6a1af2e_0,IT usage dimension depth framework (Massetti and Zmud)
f62cd7e7e195d7f9a27742c69a5369861f520856>323f25cde4a5788e728329731d4d367d48345ce9_4,self-assembly-based encapsulation of small-molecule drugs
e88e189e0c72cd1377651a3d481ff2af88073323>804a13f93e37caca6dbbb215b3f9bdc406328dfd_0,"HIV broadly neutralizing antibody epitope targets (MPER, CD4bs, V1V2/V3)"
c73ba50857f08d2a8262b3f6a3e3de5b6bc50027>51474c521cd1ba63e235cc34ec7001ef7e4fb247_2,hormone transport from root to leaf regulating leaf senescence
15783ea4c99fe2b855d04f3531395faff82aa95a>f2e93d20d57b3f296911c399705fa5eed006c764_1,combined twin birthweight predicting discordant twin delivery
2a94aee454f2a8bb6f550c2ce3e2ffd5a5dfbc9e>540ed559042c385d8242cc695e0256017169372e_0,magnetic polaron bandwidth renormalization theory in 2D systems
dd02fd51ac382002b879f80c1b412aa49821c9f3>bdcbec17c00cd7e108d5c7589369fcbb4f7ec0ad_1,molecular marker techniques for grapevine cultivar identification
d4a6906afca590677b041628bd5d156e3028ba23>c2051edead90d649adb3171d17ca7c9443787283_1,clonidine premedication reducing intraoperative analgesic requirement
a0e746aa164805f74b248587c794ed24beac4b64>f6cc115a846d3e978e94ea5e2873d3408c0fb662_0,cognitive ability's limited role in surgical risk scoring systems
3ef1e1a61d48578f6a363bbc570a838a64eb1010>4ba39833cf7f40dbff3a169d79dc7312113586d0_5,prior PRPH I group memory findings (Zola-Morgan primate study)
e29faddee390b14e61130748f9521990c4d0ca09>503682b3c4b7feb58fd35f12d302774aa4f5207a_0,PrtB cell-wall proteinase in Lactobacillus delbrueckii bulgaricus
9ea2ce57d0aec8b72cbc8a5d90c499db48bd165a>8f666fd8808fc2be0579c9b4012a6c65acaf662d_0,unchanged total creatine content in aged skeletal muscle
bc790409c12bea0176e86b85915f1cfcde1227e6>7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2_3,time-varying wavelet transform via changing two-band filter banks
113b4f1298503b76d357ce980cdc1e79d3ff4554>e7fa2e1587ff7f4c9ba625cf24efc277273efe1b_5,EEG spectral power changes during loss of consciousness
77cc5c7417526334a60494acd658dcbf377cae1d>ced7e3c1f9c912dca5751664c86a7587b58b0854_4,cytochrome P450 1A5/3A37 bioactivation of aflatoxin B1 in turkey liver
fb5458e7e5f742520519ee91354abbffb761ac58>406e6abb33a4e8551a7394d75d4c01677f3a52ec_0,Bayesian clustering of microsatellite genotypes using STRUCTURE
65d772e25b4c118ce2089e84d49e9b67b26a4afd>9059cd13785f171387a237dd764127f96529a7ad_1,laser-induced free radical formation via fungal xanthomegnin pigment
a88426b05db7d8b41b71d921fd1f26386e01ea3a>eee888fe0710d086d551e05318cd6a086ebf8bd8_2,elevated calcium and ROS production in heparinized blood granulocytes
3d861eb125e6332414c2e8dd96e92f93ccf50224>494e8b0395c033db0ec756c3ab1d66108fdf5adf_1,RSA/factoring-based leakage-resilient cryptographic constructions
4d457bcfc59e707ed538696e4c00361e2a6b43a2>c04d7b982b8bf4976822da845a117ab3479e21d0_0,rod Pde6 subunit compensation in Pde6c-deficient mouse cones
7dca1d041018929c60afa72732966eea49004c8f>9707484815070717cac2412f4b9a387ffaeee69a_0,technique adapted from prior mitochondrial respiration measurement methods
da3b924919f4eaf2c4638b5c7691515978091dda>393e296732aab0c0502a3898258df3a88d33952d_1,action recognition evaluation on UCF50 and HMDB51 datasets
767e8635fd7fed2d5bba5157898fa1fdeff68483>77ab035674b4e260dc7a8ad7c26fc44778ef1d96_2,glutamate receptors and theta-rhythm modulation of synaptic plasticity
000ea376d16a73c3efdafc53068b95cc67ebc3ae>74533ebddadaaceb98d3bef47a919c515575b7f6_2,dynamometer experimental setup described in prior work
33ce87f465e800c0fd5b078641a663a02fc1451e>7556064a9a5192a0df0160539f4ba5ee11b3c2f2_7,jellyfish planula substrate choice and settlement preferences
6b4a4af31001a9e86530f7b6340591a8ab1aed9f>a2ef0c50ddb0570801a6c9560246c2ff48f42bb9_3,scene-object integration debate in visual long-term memory
94859c046a8c32e51ad570a6837e922baaf82c82>5ed32294b47a63aa34b6aa3bf547b04430dca92c_0,MT1-MMP localization enabling matrix cleavage during cell migration
78b13be00d46f34dd05e885cae619f8b54b1b195>bd4f8455705078bdfb9daa61999995bebbee86f9_0,false cloaca method for zebra finch sperm collection
2f0ffc293880c60cccc7b88759f84ff6d03c2c0c>a718b85520bea702533ca9a5954c33576fd162b0_0,K-means clustering algorithm for data grouping
0231adb17c3024ef897a1d97ab461c9f98f7b886>2abef0d4c69c6847bf0b6e1ed525e07d03adcdca_0,BDL rat impairment in hidden platform (Morris water maze) task
dfa93f8940770740c6a270c47349fd54d4a713b3>2a75b1663009d46e28127c1b5c92098dbf9ae219_1,fMRI evidence of prediction error encoding in dorsal striatum
