citation_id,citation_topic
032664ba388731718574334405a9baa143cc0392>None_0,differing repetition counts explaining conflicting exercise study results
eb1a994288acd63690ffd56b46793e6610c13aaa>5d7a200add62fc9f48898025bc8d798f184cd509_1,abnormal laboratory biomarkers predicting poor outcomes in elderly persons
834bccb30cf1a6bc4bc90eae56a52dbe0c6ae58a>37ed03a41b15e5119c8f0ac76dce581e1cd23fb9_2,FANCA nuclear localization regulated by Hsp90 and conformation
9c64e1fedb9d176289de749be4e74e450c2d1d93>02f4cf34eda7cc344f572176bf26d318a933024e_0,retrospective estimation of fitness-trait completion at senescence
5a5de10b3d41dd0c6f6a8f290808e074c5187d01>79f61a170f1b2133713feec94b5fa730841273ea_3,"shape-from-X problem and its applications (3D reconstruction, navigation)"
120213a097a0952738fd902f73539a6b5abfa770>292a0093e4b627862a4d671c2a5b82e502d57e55_0,neural crest-derived NEC cell lineage tracing in zebrafish
0b6153630208421d8f08b3484c88ef39b3bf77b7>2c8cd7aa101e8a7c7abaf6d72857ab6a460fd7b6_0,laser irradiation dose effect on neutrophil counts in rat knee inflammation
478bd10d96ed7cc50fabae1fd6da100525410c34>82adea97cc7d912926709a9c71dc5ff45b833820_1,ABI3 down-regulation required for exiting the seed maturation program
4db53b585dcf95d06cc3663a0a067dbe73958d35>0c2e3e328fe5dadfc059f16847f61b4748991bef_0,SspA Tyr92 residue importance for protein activity
b7f72568aa18602c19e3b8aabc6ed7c4470a6f4d>a7051864a97af3755f03e89bbfb54123ddb0882f_2,locally invasive tumors with low distant metastatic potential
940c6c24739dac029f3c20d2df7c5749d3832a8f>389351a2554fb22ab0102f740850fd2a0fbc236e_1,kaempferol-3-O-glucoside identification via MS fragmentation pattern
5653c3568efe4d9486f97b48635c3389f4aad583>7158e21ff384ca9683b8c36f46d5ee4560b81772_6,"Big Five personality subfacet scale construction (DeYoung, Soto and John)"
15ac5bcd9ca900dc948e969558670084e3d560e0>5297cce880dad7881b5f4c16b683f971363f009a_2,shared physiological mechanisms of heavy-metal handling in plants
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_9,abdominal ganglion motoneuron firing cessation via inhibition and adaptation
de496e2a13716658fa80ab8e0f15e80297badc6a>920c2e9387e19905ecfc1cde4c500ba220f4f993_1,HALT questionnaire for healthcare-associated infection surveillance
bc103d96366ec97e0dd620894bbb04c8849eb772>919a7043506352a11d3bb6fa435081d03381c429_1,ssahaSNP and PolyBayes SNP-detection software tools
1c621751a8e97ba131532cf63d150205b9e1940e>72c5b978fce658682da69f5bc37db0db2fb9bad5_0,age-related decline in Bengalese finch song performance
2aabdb7a0b89e8187364b6431848bf45a2f7a876>44ab5c4a872b3b3e4655bab275b76d6d0c1ebd80_0,randomized trial of gastrografin for conservative bowel obstruction treatment
e2e9ce75aab15707ff3b85378b61f161c0b7886a>39688485b3149cfaa7b97d2e6eb20577b7ad1bff_0,PTOV1 binding to flotillin-1 and 14-3-3 protein
5ff223caae21129284eb918fdf89d122f3fcbb1d>c4758f34ed2f5dcbeea5a34f5bde438e5c0d7da2_0,extracellular matrix protein alteration in obesity-associated adipose growth
dd573c58772c49886932f9ea325aada7cb67c1e6>fcb67a6d4b1d48067ebf5382f90f872c99d3088e_0,character strengths and college student success and intrinsic values shift
df63fdb20669a8b7d3ba7dafebf75b9a94d7ba46>4390f4a06a036b8f04cbb4fe7611fa5af9492797_5,"DRAM row-buffer read, write, and precharge operations"
9242171373f7b6fda7bb414c78bffabb73a31ac0>7625e01b6737feac8b8602fc2f8e685ae4c178dd_7,reassessment of Jaeger et al. primate fossil trait characters
248ef3e481c2cee1e8f0e1df3ebcd9357d5fd929>123e71d42e05ac1057f52f852a690456093f132c_1,cost-sharing mechanisms for network design problems
cf627c9411e3bf3e67f23df5d5741ed48490a152>3d2c9ed378b475d7b8c2497ee35c17cb4397c3b4_3,Cryptococcus neoformans cell size variability
c58be7a1b8409b79cecab199b648d8abf48253be>c6e286f614eac1617e2db9f8f812a3ad91fca288_3,isoamyl acetate production via yeast co-inoculation
92d9f20dfc4ef188b2ea6babf65049964e2b3603>5873d95d61e1b238319221829b826bee36cc6505_0,meta-analysis pooling of eight separate comparisons
d2605ca7b58ac66cbefa4386f4cad160f28bcbde>e0b61df5d34345a17cdef827270d9400705d3675_5,MPR-independent lysosomal trafficking of CLN5
9db03a0a1dc35b12c7ba7454be26153f2e8c3e7d>951030dde11e9a23e8482b8f781429272dbb5f19_0,kernel matching propensity-score estimation method
10dd055d4276a7c2f17192717a22d824783c48cb>0d10e553c0a46e7384b3c34dc45bb063843a8300_2,controlled evidence supporting a behavioral/economic intuition (Abeler et al.)
9154e82a1adc28f10c68c4f2797328caa360712c>9a7ddcd096d06f2082059b49331faff618c4e1a1_1,calreticulin and myosin VIII regulating calcium-gated plasmodesmata permeability
e41d5d32f0ead268ee2855bfe946378479de5ee7>cfa24b743a2660054b8f52eb2b4c452da756a4cb_1,tig1 mutant hypersensitivity to plant defense proteins
f4f87ede6a1b772780e3f07b90bb775f75d77954>daea92c8c022c7e2d8bb2a551c6d3d670797aa00_1,three-class taxonomy of shape-from-X computer vision problems
e4d2591ac3bb65e2ec59f092884a7b15b8018592>f0fb468a54fe8021bc7986a1618222c4fcd16df4_6,"PBMC, GHOST, and HeLa cell-based HIV-1 neutralization assays"
76b79caf21233e720a4760eaac92df1d9215948e>1f4570cb1f4682ff0e3a1822f6faacccfbbd0d68_2,gridded daily weather dataset informed by PRISM data
c46611a37f40dccbd5b7f96400be5d5f7e0d6e08>28dcad7d012c227066072ffe91e2628bfa0f41d8_1,effect sizes of motivational interviewing training methods
6ba6d11ff15dd5e7f50fc34aabe336099cbfcba7>f49f570bc97a499ab3f31fb3a8cc975ad6d93c46_10,higher Klebsiella pneumoniae versus E. coli isolation frequency
09e2dda605728b604d0eecd254c00119ff0a2140>c4dadcc767979eea395074469143b23f161de3df_2,telomerase loss causing genome instability in yeast strains
1ebfdd5e4520b00fef2b7ed1c6769da34256b13b>6534758c49394c82858dd4db5268d2e0ac4f79b1_9,"lemur life-history traits (seasonal breeding, cathemerality, low BMR)"
18c97ea2ff60c110cc2a523e0fdf729608cbb083>fc13b9c3dfcc121013edaa12fa8ce7842aaed21a_4,mitochondrial dysfunction's role in ALS pathogenesis
ea6cb14a049680b98efe08e58a6104a52420cf15>ed0dcecf2177afd3559ecccd71c4ee81d1ca7276_0,insulin infusion study catheterization procedure in pigs
88da358e2da85e7bf850fc7dc83b7882471fb08b>980859130a46edb828bf5276ac44bf39c38051ad_0,SAHRU national deprivation index calculation method
50e603deb0d73e4a2c1e337413fe95da5f7fed06>25cdae0665cd1f0585f4578c8b00d2a89a74ba65_0,ERG b-wave saturation model (Naka-Rushton) parameters
4a7abe00115bcee0d615d88fbd4d891671a009f1>720895e0bb8f2a9f6b84e0a8248e4b85feaf6ae2_3,trans-regulatory divergence contribution to expression differences
ca71f02ba02abdfbef1500e47161b5869ce584e6>5ecbbd3ea9692a6ed4d2b63f15bfd4b547517bf8_1,EAAT1/EAAT2 glutamate transporter expression in Xenopus oocytes
e85922ab9c9f6cd483667f74e9717d5b96af8619>79c5fb9913900d03266f6a0092c43d8e6b26fe2f_1,LPG arabinosyl residues and Leishmania sand fly midgut attachment
96b7bb0bb5e6f8fb9e614c2b95a80324a9385d9f>808d071cc7eb02eac4122ed37481aa40870e4641_0,lucinactant surfactant efficacy comparison in animal models
11dba738253fd6d6461fc50e825b1fec7f94272e>15b2c44b3868a1055850846161aaca59083e0529_2,spectral clustering-based original algorithm steps
e2fdef6dd322b2661c1f53d3e728a6d8229b31a9>a2b5fd121a4232c4a28750bc826f12e4e92a4275_0,PCM/RB3LYP DFT method for molecular geometry optimization
fd29c1211a22b9a047584d9812652809079c5ff1>01b1c227559c7dee2683deca8ed15717db787813_0,MAFFT alignment and Gblocks trimming for phylogenetic analysis
98a8d8c0c5dae246720d4f339b88e8a9f44e3002>bd222c7ec83dadefba513738290b3624f6dd6b21_1,patient-reported outcome instruments after gastrectomy (Japanese)
ad4d3a2f04458fc8d839d5750fe69bc49dddf090>d62b61a6fbe75d33c0c5d991056d513acd4ef4d4_0,non-starch polysaccharide enzymes reducing pathogenic bacteria via digesta viscosity
1dc1e184d4a954cf080eb77d782cd5ad1baaac85>db5a525bae429c03089570acac1e1d336552da96_0,fatty acids enhancing glucose- and tolbutamide-stimulated insulin secretion
922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9_4,robot-child friendship estimation performance over interaction time
eab991888a9d5e2291186d864b3382282cebfde7>77b642260ba65ff3a45751fda6e1a099c81971c4_5,cyanoacrylate tissue adhesive as an antimicrobial wound barrier
a6f61ae614561bc646fca841d9ebca0e1da7c3cf>8362e8d7619cf4ed02e733aac1a273ba31eb4ec4_0,comparison of a classifier against Weka machine learning algorithms
c2fc5a359d12b3fbf7bc7a0262032369dcca6f3b>7f8cc06f8b9b184bbe667f41cdb5f51dea5836b6_0,podocyte vesicular glutamate transporter and neuronal similarities
bd51b37b0a1c520f0463535e63232e9336cf0a90>da0746558cecaad6681c199c44b8ed7d128848e5_5,D-type cyclin gene expression conservation across monocots and eudicots
2b80f65e936e58979de232164026543edb2a79e8>8f01119d68d6a980ec1608e905be6e4f58cb328a_9,timing of Andean mountain uplift phases (Oligocene to Pliocene)
a3c0f95ed575e4b31d378eca13ac506501e1f5ef>f659571b5d51b5c363561d401026aa7ac8262dd5_0,absence of PECAM-1 on M-cell-like cells relevant to Salmonella entry
e62486151d4cdce40cfc63b3e6a0d5344e755388>a415d8d67d6e604038256e4de700466fc1acedba_2,HA-tagged influenza NS1 domain-swap chimera construction
d280491bd3d949786fa90929c71d43e7a5a7399f>897293e2cc6dedcdd34570dd164ec65920006505_0,myosin-actin cooperative and processive interaction mechanism
82fe79e6afcbd138440ff430f3d421ca57cd1c75>700a5a6629197ed7d4ed6f72d37c3a185303b1e7_2,optical probe calibration using a known phantom
4fb6459d27b37c9b9cae5e037e532a7a0ccf27da>95690e94f782e87f0d764b113374c53e2c163d01_12,coordinated MHC I/ERAP1 expression in normal versus tumor cells
d817eac6ce20afa814529a5d2e19857b09abb689>6018384f01c962198eb15d32240ccb8ae7fcc5a8_0,environmental stressor oscillation driving adaptive mutation rates
fdb14ef77dec4befcf0f4b70c302c6c1b737b874>5d973cf56cb9430d93c380fbe5d4b189a4d1a3c8_0,RNFL profiling using concentric-circle OCT scans
8db8d20d36d0b9ec7d29f745425fc971ec634e78>c2740dbb25bf48a758165fdbc6670ce687fb9159_1,penalized-likelihood bias-correction estimator (Copas method)
f1e689177bcd9ee593b9968732bef00d685716b9>ac334326be0c94d7ede86535cdf4d99d4e5a8b79_9,SIRPalpha-SHP-2 binding regulating phosphatase catalytic activity
c79f96fd63c55dcf18d735fed1fb3c88a3b41c2b>db425871ab8ac182d5f3609e7115b445ef1c9336_2,shear-stress experiments on bovine aortic endothelial cells
ce1e8a58d414724e9c73a7d152ef3242903925bf>2b5e5d9dc90e959e3e2b00cb1de475864931b827_4,combined Caldwell-Luc and endoscopic sinus surgery approach
7459d43416970c528b49e4f57b92454e29b40789>56a81458abd837e8112cc4bbe357716e7637455d_0,nonparametric and semiparametric efficiency frontier models
fe359f0ade5d4e4195b549a4a683146c0a03925e>634464a798df4aa4ca78c27a2f36bf8ba13f0588_1,postoperative thyroid ablation recommendations for pediatric thyroid cancer
93e38efe04ee23555acc5e37f1ae40352ef65ae2>d11042c59e5e425e34cffd83d1e2904bcc05d31c_1,3-chlorobenzoate biodegradation pathway confirmation
e3f56dcca40348ccb201b31f2329ed09c0fb1fe1>275c54bd3396e70e644a98289bea3cb594b42498_5,bathymetric mapping from submersible navigation and sonar data
f3a6373c5d4030f9d727d9238b1d44300eb339df>21b05fd9a2c9bf7d30e6d9472a5a897720ec373b_2,courtship signal amplitude eliciting a female mate-choice response
318ff0c00e6899a66ee4a4d969e0d72500e16a3e>41129a35ce2f54686e6a9c697a4ab9d6b0312150_3,small-molecule calcium indicator (SMCI) kinetic and spectral properties
7d596df4b683e1e9531130f450105a0531e93408>2b4db8bbc083968b80bc9db6edb607d751d75a9f_0,integrating family planning and HIV clinic referrals
e0505d4d04371df9fdb551b0418d2cd8469bf565>ec898addab6d2afa6e30101cd40c11f2f0799481_0,drug interference with female rat reproductive function
6a402d563937d655e52d54db5709e6ac8aad7697>8fb62b9fdfb7217feb2706e74c3ea4244b74e510_0,extension of consensus conditions for dynamic multi-agent networks
f0d5faceb34cd07c8192d9c7ea2887555017b5d3>992cad315b7976deb297dbfa203ad53c5c30db41_0,osteoblast and fibroblast cAMP-related signaling response
58728d20f447f52c531760a857fad816002e286b>55cb77b75239dcf08ec438f0e865f41f8ccd3d11_0,proxy-reported measures of pediatric health-related quality of life
1f9a44b75f2a0bc800c56dd520a71daf454df4dd>144421d0903da7d7b4aa6c075af99e742e21cda7_4,throat pack use and postoperative sore throat risk
7a398ddd062939cccfcaac6bb31bba744ac900f4>eb13f0225c2b403381064132819e15b23c719b43_1,Ag43-mediated autoaggregation and colony morphology in E. coli
2bc41c1556884d73206abcb0f0c3812e4bef205b>d91ae7f9c252cc67980a19231970ee249fcbd92e_15,solar PV lifetime generation estimation using PVWatts
d8f915342dee431558368107381583a6db146135>da1bfc89bdd64622df21b78a99235ec0d2512ba7_1,rapid linkage disequilibrium decay in purebred dog breeds
901db74191c2acef694ee0ae9c22b64fde422901>5f5426242a8eba77a976e97ab98ef953590c5470_0,calcium-dependent hippocampal long-term potentiation
c23326d005cd233f83412c48f90a500fa392e7e5>46ac79d3a72b58ff097f6affb82d4885986c331e_0,cross-national comparability of frailty index in older adults
68643223cb52593ff6d56df831ebafd0baa44019>9285a3321c83ff2afdb3f455abd3e4e5a278f303_0,recombinant protein purification from bacterial inclusion bodies
bbbf6cc0472cd0810065fa653dae7878f19ba912>6b3e6f40ea9d8c8c46f5861c3f98bd974165acbc_0,staphylococcal infection resistance reported in a surveillance program
fb2a53bca2d6b775da81ee734ead9ca144fffcc6>e5f32eea205dafc42b7b4d44813b6ffe8c7f8d35_2,independent evolution of female flightlessness (winter moth syndrome)
5d2faf58f9b359c9c83520efca92aae68b10cfe3>143ca8ef6d9bbe098ce3bf85c6190ffaf28783fc_1,fructose diet-induced insulin resistance and hypertension in rats
2baccb73f9107efd0052859631ae1307d20184cd>fe49cf871ff2997275bba3d2a3773e72d2f4e275_2,DEA-NO concentration threshold for negative inotropic effect
33faf9c0b0ea2292ec82800186ca82e54b087ecf>3c5f1e4b17a53cc4636cb9994b1c12fa0a409a47_10,CD34+ adipose progenitor cells promoting breast cancer growth
444ea3edc150e6b66721ed8fff7c9e3c790a9170>767b0341e5368aee88a6d442bf86ce496941fe92_2,DNA methyltransferase activity and CpG island methylation status
c899caf34f861277c6c4ef5312f159b2d30f1371>1e166fd3fa0aa4667360dc8c89157ac31358db8b_0,right auditory cortex activation during timing tasks
291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_15,ISSR-based genetic variation in Phlomis squarrosa
ecf1f84c75ef2a3a98bbde8736ba60452c0d682e>a8feb3a8b71b71b9ee64750c7f5fa6c12e89001b_0,MSTS/TESS functional outcome assessment after tumor resection
1cb10d6d52502084cb4d8e00111d0ed8955b98ac>7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3_7,cvp2 mutant point mutation causing a nonfunctional protein
7dcaf9ffca3af37ffafc82ceb27392fce925a18d>ff599c9a2ac46df95bd417864039cc96d32bbc99_0,MUSCLE multiple sequence alignment for PPO genes
60298d665f7d34f06554a62b92d7a514c5ddf35c>45e3c905eea1f903fdca2de448da90cb6ceaa0bf_0,remission rates in NS-associated FSGS with prolonged steroid therapy
901892e4fa96dec654dbb2ac64fd9e61f4029141>3f85006c2ebed514030b1e4011c14e5b34487aea_0,"3D-QSAR/QSPR structural descriptor methods (CoMFA, WHIM, etc.)"
a1dafd98567689f0d571e7fe27d6010df95ceec5>88b7d119dda0b88280acdb65e0a2dc8263950e2d_7,program-summary analysis schema for classifying information types
d5fd193c8221f32f288c469a951ccb3605a660e4>0853558bd036a00c88a690c2ac76c5eaaa3ac3bf_0,PLINK software for genotyping quality control
6a31a6bb1bc92f6182e30f33bafc9e5e4ea00501>bea5a8d9a3ab2ece2b739d8cc008c6b693bcf3d4_0,impulsivity linked to IPV perpetration and victimization risk
678a46833b195b7d5705cc6054a25d64f1ae8e2a>54985fb203b329fa9114544dde11c71b7281535c_0,EF1a reference gene for qPCR normalization
b76ee98a58ca87e08036bb96f9600ece9234e199>f1f37994f37d6b3d5a2faac97db56a25439bfc17_1,frontal lobe development underlying executive function in adolescence
e55e761f6a4c4d6adc67dbef9d51bc3dbf37f8e8>0030a1a588a6c8772ba2d07ce8c1a4ac262c2e86_4,alignment technique for process mining conformance checking
93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a_10,Screener Sum Version for total victimization reporting
d45b18f6600ac7e4b23f6c8db773206725b36897>ef6024c89420ef17fa3432c2b744f4c7634a795a_1,inhibitory effects in aiming and reaching movement studies
a8208eb340215e0b7b4d28b8234401ea58d6c41a>0c9b3452dc32b86d28a29ec0c0471bb29a3ec449_1,rarefaction/extrapolation method comparing diversity between vegetation patches
130b81b18cf612ecd367c4bf114e93f13eafce67>1d958a06558f932f5c1bea29c12cf1709b27ffec_0,PGE2-to-PGF2a conversion via 9-keto-reductase as a prognostic factor
3529a8529eb6630b10b119028538fe3e2e5369a9>67b5734f484024c602fcc721f64f2d45e7a0e7e1_0,vibration-stimulus reaction-time threshold for cognitive overload
95671b460641dcc9f3005b9da4205f584b78f7cc>None_0,no difference in anesthetic action between articaine concentrations
e2e9ce75aab15707ff3b85378b61f161c0b7886a>39688485b3149cfaa7b97d2e6eb20577b7ad1bff_2,PTOV1 nuclear localization driving cell proliferation
4fb6459d27b37c9b9cae5e037e532a7a0ccf27da>95690e94f782e87f0d764b113374c53e2c163d01_4,altered MHC I/ERAP1/ERAP2 antigen-processing gene expression in cancer
26420ec3d87ab5cce2f6439c368e6cfab4dbd4e0>ed36122184056b9dbc518e3b59444e0f1b913acc_0,ASA and SASI questionnaires for adult separation anxiety severity
ad268aea6473ec9b623e2e282c26f9e351d67652>de51c2b175a3c242d6cab7f94db0e1e3bd0c01cc_3,reference procedure for OHDC implementation
3e40c9e55e73139c03952f8d484c6e30be1288f8>dc065ee48d3958b988905188c7a73197b6e56f13_1,cannabinoid-induced downregulation of VEGF/HIF-1 pathway genes
9a9a66910c4615336c1f862450debb3d288a38f1>7074cf91dd47e9c03fac70cafbc2fdf39581f11e_0,cholinergic antagonist rationale for parasympathetic tone in asthma
9191dfd0ea7c6c6e8d98c27cef4a699213382d3e>e101010e8126fd22a9209a45ee0daeebd38c8f7c_0,ProScan software for promoter sequence prediction
dd8c456a60b0ae3dc19f2d1eee6fbd3c3921c400>1cc4208afda03257c461e8b767c007b5570104bd_8,improving the CTP wireless data collection protocol's efficiency
43763b0d91805b7beaedd79f44057b7b5ab8f0c9>d499c7c0d3b907c1bf7a6f61c239599c02d5a1df_7,SICI magnitude dependence on TMS test-shock amplitude
952660f4a305ebc8bc46ea23dd1ea41464d6681f>6b1223f442606ef04c8c04b36f1cdc0efb14c560_5,antioxidant protection against cyclophosphamide-induced toxicity in animals
27a87d0e843c863b59d0053ef4d6aa5afe470f97>4de0d7c959f881c3e43be54562d60af0172cefbf_1,single versus combined fuzzless-locus cotton mapping populations
f8c8bce4e8c44e865e542424e059748e29c8047b>39851afa65065e485a34674bfd6449cb98e60de1_2,cross-national schizophrenia incidence study cities ordered by latitude
901077d4ad9080b04cc178eea5c459a75ca79bdd>4e3427bd6cc0dd0290be6c146b46bda6ad05403f_6,FGF23 and FGF2 activating distinct FGFR adaptor signaling
112182f0d1c9d900ff54fe4c6cc05abbafa20c66>9dee797bc8d8798a48c2defb4c91efc3b8ec5fe9_1,diurnal herbivore diet occasionally including carrion
f576488fa6aa5a910b1ec13e8a1342d73af5130d>d939cad470bc765e117926ca40e4ce5b76cac9a5_2,ADIPOR1/ADIPOR2 mRNA correlations with lipid and insulin markers
5da3d654c890385d284d0845286bd9d26e77d036>ebbac2abac129b92d95e3f03499ba36bfa8bcf32_0,genetic variability among Leishmania parasite isolates
586340da84022480b3855ffd8a95489f8c618228>89056a119a9d07f3f2538cabc721eca4506cc95b_0,incidence and malignancy rate of a rare gastrointestinal neoplasm
7157c8bbb0dd47a62c89f0c9b3307c0514b0757e>baa1821883e2cb4fac0e47740c49eebc02574ca0_0,methods for identifying causal gene regulators in yeast and mice
e27b08948c2ddb6c8050e1a572fc649188f29161>1d11d4044541b739356c65aaa87caa457c37a2b5_0,rat and mollusc life-cycle hosts for a parasitic nematode infection
392cfeda1ebb488c1506c7040266621ddb79c67b>11cbcb67914899e182b0799296f718a12ae5f92f_1,Perron's theorem on dominant eigenvalue multiplicity
2b3b8e31a445468fd8621cef189eed91e99317ca>f382c9dc8b3384def438bc84b92df4edaec4a06c_2,active and latent cathepsin B secretion in conditioned media
0ce3f4a6da0e1c560f37f71c7634263648e5496e>9d27debecdbf50d1991af40cb4535874fa95658a_0,osteocyte network gap-junction and paracrine signaling
34011aa02e4a557747511a21d9af78ab52063a6d>a9d8fff3e65b51a87500051ffaef3922b569c2ed_2,CXCR4 transactivation by receptor tyrosine kinases
bc511519cf8d4e3e247d7506c38d80f64c6a859e>2c03df8b48bf3fa39054345bafabfeff15bfd11d_5,"transforming CNN architectures (VGG, C3D, ResNet, DenseNet)"
d25d72cbb457d177eb1933d51109bde674d29206>4ec916f2f432746f613825741ee5fbfd6a85e3c2_0,tissue microarray (TMA) construction methodology
9fcf3fa7f7ef7f4a72e7422482872be542f57c8b>33bbf7461e61ee7809d348340046e17b696c671c_0,confocal imaging of CSE1-GFP and RFP-VPS-52 localization
