citation_id,citation_topic
3e58747772369852b99668c7c7762c76f64f3222>dceca323f32c4134933a46fc11dc9ef986d76ce5_1,adenosine increasing coronary blood flow via reduced vascular resistance
2b6f7a4b0a17fbe26bd2c5a86c209aefe9ab90cb>37d4f42e18a8d092a646dd7f378c6232d2dc9a1d_2,nicotinic alpha7 subunit glycosylation and phosphorylation sites
85402af1c3474d60f069c91256699a2c4006c437>bd91ded90aa0115b76eb78001bab97b02c310d66_8,prevalence of lesions tied to immune status and ART
76bfc9cfbb407b0becb778ddd462a3d5db552664>855bda9eabd7af1f0ca0784e0566ab4435e837e7_1,inositol trisphosphate receptor/TRP channel gene family identification
2d9f64d96cafa1c9eb9bc7bdab6ab59ed660bb46>27effdc4dd4c119c6bc2a27cb6b75577a50f434d_0,LFY:ALCR heat-shock/ethanol induction system in meristem
b8ad040357eaae50c8efbe3cc8ae9d93b800db2d>e18666bf07e60f7414838aed88c0d35510bce67c_2,demographic proportion of women of reproductive age and children
7bd4d852a85a5499d01fb0073de471d0480d0964>06e639a3a5bec03e0218014c07d210a0007313af_4,cervical vertebral anomalies associated with cleft lip/palate
78df72c544579fbdc6f5c9a4b38434699e645873>a0c52ddd655648ddf0c426553bf0957e8abcc02a_8,collagen type VI abundance at SMAS insertion sites
39bceca176c07cebafb837cf2f28515d6451d158>40b3cf3d38fb21840c47885847408de9bd8e516a_0,low brain lead concentration finding
30e6cf0c3cb38997acb05a2f5ed86269643ae3ed>39978ba7c83333475d6825d0ff897692933895fc_1,PASCAL VOC bounding box size filtering criterion
1e7dfa677d18f30ae256b70078a768aea3963ecd>cdb1637b92f56a2e893609ea24d74a738d38707e_0,coral symbiont clade D shuffling due to warm summers
b603e41fe01e780dc3320ff0245005e193afe17e>fa7c45877a011892020fb5362cef514266ec8802_0,lipid-binding protein role in cargo trafficking
9a43a5444cb8cf5e1152099b18d8a2980c9bb4b5>5e739578accc3780fef1dab5f36b7e7c441b5214_0,adrenal gland role in open field emotionality behavior
eb32c07c0802695145984bc1caec5ee5844d23d9>3d27626beed8117416f6193c23678d21892b58e3_5,qualitative studies on the lives of women who use drugs
fb77c4e7eabf78a74edbb58a8f8c8093c7f43c30>25f7210be4449d4fec53f0bf97aef9764242306a_5,swimming pool size categories in surveyed studies
ba760502749e75cc11f7b5c57205e3a9083898f9>0ef19041357dfdd274f83f4593b02a26bb3e184b_0,MRE11 and CtIP processing of DSBs in alternative NHEJ
600c91dd8c2ad24217547d506ec2f89316f21e15>396b7932beac62a72288eaea047981cc9a21379a_1,external word embeddings for English and Chinese NLP tasks
1c4f0ef8445e44f2b3155bc1e9597b64a53160ca>cd9427fb58862d2aa21c522ef2b070ac26100af2_0,PCP effects on mortality and morbidity across prior studies
04aaca2e9284f6a51de78e0cbc5fbc2c43348a39>425688f5400dc532230fd7293fed1dd3bcf09ceb_5,RSC/SWI-SNF chromatin remodeling recruitment by HIR complex
a4ece31f5f6527e4c5c136067eed770d18c711c6>1ecbf61c0f6564ccb24bd0fabf687d1d74096cc6_0,morphological abnormalities in animal models of pneumococcal meningitis
2b5b82c8ad1b569ef92364bb12ab1509d5ec9a0a>268940e3944095eb8a53cf5756d9d5e5aa3e2bd8_0,cell cycle activation in neurodegenerative disease pathophysiology
27cd4c43b9efdfed464224935f3fd9315bc364fb>6b395799ccaeee92db29fd41551282cff1238dfd_0,KNAT2-GR construct in lfy-6 mutant nucellus conversion
a59f7c6100b3d98f954df6818f8db75bbd0f7190>4f2995a132469538424300d92e3eeb65aa7ac497_4,BC264 peptide-induced hyperlocomotion and dopamine release in rats
9accc6e10bc2a8fbaed590e4fd47ecb5ee60ea34>5412e3c06240e242a7ff01952d0721f427b37aa9_0,MPTP neurotoxin model of Parkinson's disease in primates
8dfa37d9118597e766d00ccfd87003d60f6477c5>87d0428d1094e534fcf1f28e40e95311e196db58_4,blood pressure association with hospitalization risk in older adults
2644de0ab299a7fd015810529773879c6e1120f4>c5faa674df8fe81d17ec2537b865045c20d79990_0,nominal/ordinal versus ratio measurement scales for metrics
048059f79f9e1b4e607368579cb8a48f9c7ec341>178146cf31988829752b495717717e9dda4930fb_0,p53 transcriptional regulation of stress response genes
9242171373f7b6fda7bb414c78bffabb73a31ac0>7625e01b6737feac8b8602fc2f8e685ae4c178dd_1,dental and mandibular anthropoid synapomorphies debate
2c433eaf3689f076d18b64d4917d7ced4280b824>d17098feba2f52cce0f9fe74749682cda073c189_0,modified synthesis procedure for halloysite nanotubes
d192abf533edb3781cfb5f3215592fbc08cb7c2b>fb3aad7f63ad9d98ccde41a2168d10750ff47685_4,school-based intervention reducing drug use uptake in high-risk students
9e92fc73392d4aea262aa6bae77ab379c79b37b7>2521ee9b9ba1bf7dfd4341259b97f383827fecc9_6,functional outcomes of revision versus primary TKR arthroplasty
af3159f87b75e082add27f352afc5d659be2d612>f68e04db3e828c78a17406b55403d88a99027133_9,brain activation network for ambiguous gesture semantic processing
0fdf66abd99ba484de3b0a548e5056ad4ded598d>a5c61fa6c13242645e0671c45c9e7bd2df9e0fa3_2,MADS-box gene duplication in floral development regulatory networks
23657688dbf4943db0dd09ef423bc736820c0170>None_0,ceria nanoparticle cell wall contact and cytotoxicity mechanism
405e2a5d3bb5c430c4d0cbd020d8bebe8c1364ba>855f0edac470b58ab2dc7ecb8e873c970f273a23_2,PerR regulatory box redundancy in Bacillus fur gene promoter
6d581ae8be3bd9d2eac5b2aeea1c85ac635d4d82>7f0eb725d70827ebc98bf844f5fb8e6f75922eea_0,postoperative VAS pain score comparison across studies
0dfb4b38a0167e50aab4e5c92ceacf17350e6260>007648dc15ca92d3be054949435bb5897af58b57_1,linear model predictions falling outside valid range for binary data
d70c2ec4118ba21ec83b96cb5780a89358349b61>38cfba9172c94b091950a5a8975144a06a288b32_2,prior EEG/ERP studies on auditory processing (autism/language)
4f5cdd6a5543673b25f83ed1ca787000833fee13>7b2c7255f78af4d5744cbe53e5e402fe47c18b18_0,BMP/TGFbeta/Activin receptor family classification (ALK3-6)
8ecf9056b9391d0127fa3298f86ef92179615259>84c069fcf6b94e4da6b0abb848833464b103fa6b_1,dynamic caching of shared objects in distributed Java RMI
0ec5bf54921fb55a66383970dbf9040724e281e4>c824fde7bf52707c957aeb5c297268efb9d9a669_4,CDKs as core cell cycle regulators
23ec51347d9f7f83a7680fdd6cc897e6170993ae>d26a69f6b769ff4a1d40f26fee33f5d13ac84fb8_1,amyloid plaque accumulation and memory deficits in Tg2576 mice
56a0e3ed477722624d994fe922c84fa666d5166f>59c1c67198684fae6f88603ae63a256547d9bb7c_1,IImc algorithm timeout performance with IC3 strategy alone
524ddb3e2edb0b1689d518e75ebe40369862e8ec>bd0dc48412f3f8a1beac69003daac357bb0e2505_2,GHMP kinase family identification via protein sequence alignment
77c44480d6b1709b5e7902da77b92feca924713c>15a36574b22490e93fc27401fb8dc328c9c9eaa2_0,GATA3 dual role in tumor suppression versus promotion across cancers
de4db4d04d232307a903e65595bc7b8962c7965a>7ec73349708d926806dc2cad7464d950172f25e4_2,penalty kick trial initiation timing methodology in sports
2c44d052bca5b7eba32fa6897b7bd6b4bd397a7b>4f9d8eb75f074bba40c264ffc0e6d36d63417d43_2,balanced Boolean functions with optimal algebraic immunity
0f81c0544c01a511ac433381eea3f58ff73b7e48>b38ca068d10947b8736976b34c79a2a9e4091e38_3,finite-element discretization of displacement field for loading conditions
e362fab4b510af306d3e52bf3ccf0ff8cbbb83ba>ddeebbf2713d0cb2d19d14e83b6d0bd07dbc1896_2,convergent interview stopping criterion via pattern stability
2ca1fa77808f194694e684fedbd789478e285fd5>67b2e44987dcd1e38349c7889116ae4a5a2706d4_2,combinatorics using disjoint stationary subsets of regular cardinals
95931659f4c6acfc9e2034297b29d357093e4e8e>4be947979c366f60d9cdb44af8a7ef58fa94346e_3,SCID structured interview used for schizophrenia diagnosis
5a88944bf83c061c1297567cbc7d56342756eeed>054bb3668df809f3517d9a693ee9af03c9c780fe_0,CSU diagnostic evaluation protocol with drug-free period
d9f3207db0c79a3b154f3875c9760cc6b056904b>2cc6ff899bf17666ad35893524a4d61624555ed7_9,philopatric settlement fitness benefits from nearby kin
e2f368d76c86df3617f23a05e3c98d01dddf620b>3345df032a058864e98de9f077f8a9a7f450db09_3,"yeast polarity genes (BNI1, BUD3, BUD6, SPA2) and cell polarity phenotypes"
1142d367029b78aaeb953f8fbaca47ae0e636d75>308d3b0ea53b9dd9fe1542cc36e47356336fba23_0,capillary deposition method for opal growth on substrates
0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d_3,reaction time bias differences in social anxiety disorder patients
ebe2cb37356ee2f7adb967a6b97b5e66e7a0327f>c7fa7d839b7f977b18f7536d3e59e9b9a25940bf_0,prior parasitic disease prevalence findings replicated in Ethiopia
fbdf3e1ec97f278a54b4a06320f1e69f1185874c>39a2446c1dece36e32c6773cf4e28306f07c8cba_3,decline in plastid DNA quantity and integrity in light-grown maize
08f171d8b6a1809121ba1cef787afb1660beaacb>94bf6baace2ac5e70d59efc8c387d0c30091de5b_3,flexibility differences of ssDNA-RecA filaments with ATP vs ATPgammaS
7801866bcfec901af53dcd6ba7fb381fa54db30e>21c58f2f4a377853fa58c8d5ac624b38df3bc250_0,homeodomain peptide motif for sequence-specific DNA binding
656571ac01ebe50489fdd7e4651194cc3fc4eaf8>4b8d3c91b321226b55df916411cbdf807ce8b067_2,ixazomib antitumor activity compared to bortezomib preclinically
701fd6252dce82298ab37fe33ef2baa30e612dbd>c4de08e051fbbe7c3b7777f2829dd6e7a6e7b7ca_0,meta-analysis subgroup design by randomized versus observational studies
1b432286f2c5f9e69fb3906c37348203728b95f9>707312dcfc75deebc8ef0f08bbd7246071f1d5bf_0,Cohen's kappa pooling via DerSimonian-Laird estimator
fbdf3e1ec97f278a54b4a06320f1e69f1185874c>39a2446c1dece36e32c6773cf4e28306f07c8cba_12,mtDNA/NUMTs ratio stability during maize seedling development
01f0261418e97b071c33201e37834bd5172bae74>795ee332ff1a3fd0c6b79b78eac459f929b067be_2,conflict effect in Stroop and flanker interference tasks
0f445feb2e23bc591d3170d6f41fa67157acb497>None_0,soil organic carbon increase linked to microbial respiration/decomposition
0ec5bf54921fb55a66383970dbf9040724e281e4>c824fde7bf52707c957aeb5c297268efb9d9a669_10,cyclins regulating cell cycle progression
922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9_6,Robovie communication robot interacting with children via gestures
80ef0a461acd68bcdd40e4e3a2d68c0a661d4301>6016e45987adfa7d92b2ee5dd2bf76b7ab304c2a_1,PCR-based identification of Hox genes across animal taxa
2dab419465042ffc5da8f032470bd76372dd4c56>3a681477ad66a92fdd771f1849e7a5eec702908c_0,conflicting statin effects on bladder cancer prevention
52fdfce0f6f82b40947065f0ed30560bb6793c6a>86a516f1311b1ea6656980253106b464e1bba4a9_5,robustness enabling arbitrary 3D excitations in an imaging approach
0d0cb2b39eaf2763c6bcefb6a73f63e8d3d93a02>55942cd828e2aa86db8b1c9a6cf329e20de5a3fb_0,aggregate predicate implementation in ASP solvers
4c424e06c6e75fe876badb1ea6ccd27a540b0fc3>ba1ce7d1d72190bd6fb6b4d87b992b5215ab51cd_0,transesophageal Doppler echocardiography measurement protocol
2a49aab93ad138aceff3f1451eb2eef78d28740c>0c0b37131b55fba8c9040b4daf9ab9e387cdbc7b_0,range of motion outcomes with/without computer-assisted TKA navigation
5ac4e428e52cda6259fa4ad37535d7276d290345>5a830ad18ff1a45c197570065b65d212818eaef6_0,EnerJ type system extension using Java 8 type annotations
182970a9618bb7c5e4fe25dc8273d46c09be3a6a>ecb004cc169eed4246f1ee784b4db82867a3b2cf_3,branched PFOS isomer prevalence in human serum/plasma
918322c83f977f19fdf4af8f78a6c14cbf0431b4>9b37a27c98bd6b54333e1f2e7134c2fe513c91f4_7,cost accounting for a sample pooling strategy
9501571bc1e436ce1c36d2b62fdb3c8767c93661>702757e8d5b16704d1e0a0f2351cf393110603bb_8,bigram frequency and memorability effects on phrase sets
e8b28ea410efa058d78aa219498e4b417228cf71>e4ba0683cccd1a5c2c8200b48cf76a5fb96af984_6,ratiometry signal processing technique reducing motion artifact
49955b2a9e7b42ca61a6f0f1f888a79468c25361>9d859a8c7783e3135d4377ae530512f932b6fea1_0,blastocyst area not predictive of implantation potential
cf3d0d63e8ed6cb6bac03c00d21d8b87c83a39d5>3d8487b14c2aae003bcdf41f857e0b51c91f285f_8,oxidative stress adaptation mechanisms across tissues
8fa395d7ac3dbba558d5b73dd53185cccea8bb28>f4d9d6e1e243f66a3009acafa8d7b0d13254f488_0,in vivo phosphorylation affecting protein-DNA interaction
ce5e40ddeb4fd7949aaeb507a66ac27887d12b95>be59cc09630da876d2dfada6165711f5bd19506f_4,Family Check-Up parenting intervention trial recruitment
f1a9ae501575363f79e555c5bf6daa3de2f093b2>1946902a6eb14c679524c70afd44665568e92c3d_0,Myo/Mav inability to promote Smad2 phosphorylation in cell culture
7ec102746b50af4549ff328e649f7c9c875bcd2f>3da8310618b8d9488ab6d6ee10bfcce927a47891_5,interaural level difference response area analysis window
75fb75070dacb3059d6c651e2346ccb353d88d8c>e363c25450fa02dd3b7902b36ff5242e7ae91575_0,fluid movement role in nutrient transport/mechanotransduction in fascicles
77847674bbeae975560cfe01333956a52af34551>a3ac2038eae27c4feead31c8645bf6ba25099063_1,N6 medium for rice anther culture applied to Citrus
291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_4,plastid trnL intron haplotypes in European populations
743a1befaf5e2cd2e5a9162432909b221a1e695c>8bd0c05a7acb2d7764d188dc0efa65402421956e_1,teratoma risk from in vivo reprogramming to pluripotency
cccc8ae2701c8d2e468bf04a000cabb298488496>5234a8b5ddf196c9535247de7544b2aa92a5e562_0,osmolyte stabilization of hemoglobin against heat-induced aggregation
e364d59a1dc537f2d51cebd7647030833629bb07>d18293e4a7b9d11f93cd5384005e289e00122f07_2,bilateral correlated neural sources in temporal lobe auditory activation
bc97c4161d74ce942c11a952335f15ce6bebdcf8>3d10e149ea93651f496e70234a8f616615410d7e_4,Hanany-Witten brane configuration determining chiral field theory matter content
579c0e98c82c5e2f823029700bfece6b5991683d>c66830cdd5e61778e39ef5333072dbb8858727c8_0,prevalence ratio calculation from odds ratios (Cummings method)
6e908a4cb359da05fd2488a074be513817179b6a>3e2cc7f92250ec8951fdb55edab9bbbcfed4bf95_2,stability analysis of neural networks with time delays
ab9493b3eca1b88e8746b97e80d6138632f2b49f>1d061c2993f30578f4b8fc6682144ba94f38c61c_3,conditioned reinforcement experimental procedure phases
7e404f15bcde672f8e07b5e6c0c480eee0198711>None_0,baculovirus immediate early promoter function in S2 insect cells
e8f94d8dc07af9aa2eb294855831b5f30fe162b5>f1544d1b759783c4d7c499114e557266d4e31658_0,apparatus for behavioral testing described in prior primate studies
4445cba251a0c983b76acb84d3c48ca8713c65b9>b83fc70119b548fbd5ad03093eb3add669c8716a_7,"human ESC line sourcing and passaging (BG01, HUES-7)"
7f52b2f1df358d5724d7a5ac53cc44afdab184bf>06afafa100978d97e12640df533547dbc7f26b5f_0,percutaneous tail vein/artery catheterization procedure
6eba1b85fb0699df2fa14e877c9c957344257bf8>74e699036225d979c717c23636a35da55a07f5c5_0,left atrial appendage orifice area calculation formula
15ac5bcd9ca900dc948e969558670084e3d560e0>5297cce880dad7881b5f4c16b683f971363f009a_8,heavy metal transport genes restricted to Populus among woody plants
b5f55adfbe61ff6f45f99c501ea2f27a7472db7d>f1ed4b2eb396542c3048a6d660cd3d4dfb8a9f55_0,scaffold-based approach to bone defect regeneration
bb0c002e276e6f3c0e4ef46479116c5c7b7b207f>a7d4492ed93286ee2ec7580f33b122db563d8186_0,ICF/ICF-CY model for classifying functioning and disability
e630311c0ca0d19549bd0959fedd924d929fba85>2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9_3,fungal pathogen affecting majority of foliage in susceptible trees
a2a8bd01f5b9bc5dd385376d267b6f9c3eda74eb>ea70d629ed0d5cb5ad83db3250514fccdb4f2600_0,combining reach and catchment-scale data to predict fish species presence
ba13cbc1cb4df6058ff390b284219401b8ad8666>52432c066922dd732f00bbb7e7aadf359a50eadc_7,band 3 protein exclusion from detergent-resistant membranes in erythrocytes
1749d89f2990075097630420b075703d30d9b3b3>482af3b53907e557f867f9d9ac77549ff08d9b18_6,declarative visitor geolocalization form used in Mobivisit museum project
2e2c74d79ff1163dc19c2ba6c533f40033de2b9c>5d4342e9131d15be9ff83e4e06879439a452adfb_4,follow-up outcome measurement timing extending a prior evaluation
b65e7031c5bd75a4e2de061ed9526e6e44d5146f>2243ee1c02e77e3c1824cabbe4cd68a324039865_0,life cycle stage effects on subsequent life history parameters
009ecd1da9756a7f050f94d2ed6805aa60f04036>273b620c6f183fc04e9fb62d1d92b3424350f504_0,systematic review selection criteria for GRADE methodology comparison
91e5d49d7c92a9d153958ab8cb4f40a5078e15fd>bd3dc3ff52e14a6fb2cf472aad0d630eb68fdae8_0,statistical power assessment method for meta-analysis
ced199bf3dd7e4e21c02384e98902ebad36d7aa0>101a334fd4cf6446fba858f0157665e5357c876f_6,low-tube-voltage CT angiography image quality across vascular regions
3be446d3a24e2b207be75896b999c384802578cc>cd42df5fec4f169dde3d3b587101c3f4c209c87b_0,FISH technique supporting cytogenetic findings
17f1353e00382063307dabaa854af2597c441171>6fe6e5421806514a9924af033593123d8d296d77_0,AIDS-defining disease/death composite endpoint using ART cohort data
10eb32511984198b5f42d1dc18e6f88a4ebb0ce3>af07306f99ecbbf9689f03f089824f67a7b9a570_1,price recall memory advantage when consistent with prior knowledge
1afa8313c2851ad5523f0dbae69f9f8f3f33049b>c1101c82d96f76454d6fdfb8282a1b49ef75c5c7_1,guideline-based lower urinary tract symptom investigation in MS patients
bdb7868353f9b5133947191487e8569a97aacf30>ce1b27189411624333ed9d53e0465f7dd77ba74c_0,hGFAP-Cre and MATH1-GFP transgenic mouse lines
1c3d8d6958b3156ab6ae9b05658b307486528546>0e8318de730beadc329d808c9eb57928a563f433_0,SAS-induced cell death and G0/sub-G1 arrest in GBM cells versus VPA
ee48a0550373ade1e5c36bcc12b80bc443d11f71>75129f02053b70b5b5a4313955b9756f002369ba_0,monozygotic twinning rate after blastocyst transfer comparison
b66eb0bfa520726f50d86a62388c086c7046a6cd>d8431c25f60a51517a29162ed70df2de35ee156f_2,methane emission decline linked to water table depth in peatlands
c73ba50857f08d2a8262b3f6a3e3de5b6bc50027>51474c521cd1ba63e235cc34ec7001ef7e4fb247_1,"leaf senescence in cotton driven by nutrient, drought and phytohormone factors"
1009d0f249e8359e66c8705c8e935edb6f4b808c>3b0c44b7324de5aaaabcbdeda394aa6307c2fa70_0,PSI-BLAST identification of GG(D/E)EF motif proteins in Klebsiella genomes
382870e98b64a8112ef94f069ccf0795ba20a861>d7be6f2a9a49327a6a7891891b83a1ee8d641524_6,BAEP evaluation of vertebrobasilar artery insufficiency severity
4cdc8a32a8cdd080ba4cc64657934782ec154553>641a2907c5e94d88c60daed34f72b724719cca55_5,MBD1-6 protein compaction and conformation change upon copper loading
7c78c9f3cd0cdfcb6a1ece4f66c01faebb5dcc74>d4a2bcb4cb90a2fda1fecb767a58cc40ad8d27cb_6,"topical retinoids (tazarotene, tretinoin) as monotherapy treatment"
d035fe8922098a43b47925465e8ff7f3d0e5da7f>dea3bb84249b00e4c8930f5760327f9b30da0602_0,anodal/cathodal tDCS effects on neuronal firing threshold
b0e68ef9f39765117e487251db8e7f6beb4abeb0>3c2255efb660c53d77929e220e12130bac6343c0_0,radially symmetric Gaussian profile for heating spatial dependence
f94556bdb8e138af05a07f8978df0b850ed05e62>b2dc86be4bdf75fa987a6c7f66300c93b90f937f_0,ICP-MS metal concentration measurement method
19b2608dadb1b4fccd08bbb5fd2f4c46c19d9b85>9616b1b6d08ad1047e7153d684d6ce9cda9bc35a_2,optical fingerprint sensor devices for biometric data collection
7634dd1114a8b40ea8a95d646e18cf2f1d06f559>6cd98722b730c028b9b26d0963381cea56043629_2,"spiritual distress defined as inability to find meaning, hope or peace"
33e6eeec4cd55d49a355d41f585e736e616105ed>09e15bb266da86d0a9525d2a94ac0b38f0b53b88_9,"benchmark datasets (ILSVRC, CUB200, Pascal VOC Part) for filter evaluation"
4b80b9e2ae04fc307519267657ae8cf66312241f>0fa8fcf4664bdf309799ae4eefd11b7dec96c1ac_0,fitness cost trade-off between lysis time and burst size in lytic phages
fdd6b9825b0307dee90ac57fb55aca9da2974dd7>1516747309b98ec9f9b7e58b947d35c5829e41a8_1,differential privacy applied to non-interactive frequent sequence mining
679eba4c17861a696d98990eb47cc858c608f8b6>e468a076d412ec523fe3ad088643b1352d42b2bf_2,exclusion of NEC/ROP endpoints due to lack of dose association
8c8a85cfb87618bddbd639110bb07c47b5f6c0a1>08ac591d417dc808c35e64106983034f9100ac4d_7,"evaluation of modeling grammars (ER, DFD, ARIS)"
bc9931a38d2d68a6578c6434e38ca39709399999>79c5fc14fc743c0214a8736615354adee966b31c_0,seeding-to-medium time interval effect on osteoblast proliferation
05afd3e0fe8bcaabc5e4279a79ee72666344ad30>39b4d27e49570feb53d7946cbd73371999a364ad_0,TLR9 full-length versus truncated activation level comparison
0a9889f9add7c40c6295c7573feab8bd13662583>1b176729cc3c44cbb13061c714e5cfd9b9ad9d69_0,AMPAR insertion into plasma membrane timescale
1acda50e5baec5e2de67b1661e9d191c097dd2dd>f3d1255d0eb5de9242cb73372a104bdb94de356a_0,hunter take rate as a wildlife abundance estimation method
24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_0,digital platforms as layered modular architectures and governance
d9e0566c11fc74e7e1f4a9cb365c62f88cd01325>0d79d01620936b8ed8df519035a7c5e53287364f_2,decreased Na-K-ATPase activity in hypothyroidism
d3f5aa97ed3867f21e38131c3db5429c5c83444f>0179dd3ac0ed0947e23e3a9e848512488aa44921_5,"image segmentation model comparison (LBF, Han's, Y. Li's methods)"
